# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       8.314814460532e+07       1.093263241402e-13       5.574204798904e-03       1.491674635910e+10       1.417042377113e+04       1.704238100317e-04       1.178244459011e+12       3.218262143893e-03       1.315192560279e+20       1.416099972604e+15       7.720111413431e+15       3.404911261107e-08       9.098092970252e+19       2.225093219418e+20       7.767875993268e-06       1.999971257831e+00 
       8.257015348241e+07       1.108622391574e-13       5.613223831460e-03       1.471008648288e+10       1.417042373211e+04       1.716167763151e-04       1.170054076641e+12       3.240789701852e-03       1.279002697466e+20       1.386773397776e+15       7.560232570534e+15       3.404911261107e-08       8.847742758130e+19       2.163866443339e+20       7.877005306151e-06       1.999971056643e+00 
       8.199618017267e+07       1.124197320224e-13       5.652515992551e-03       1.450628973241e+10       1.417042369282e+04       1.728180933570e-04       1.161920628410e+12       3.263474948825e-03       1.243808663088e+20       1.358054158580e+15       7.403664721797e+15       3.404911261107e-08       8.604281377306e+19       2.104324418007e+20       7.987667743403e-06       1.999970854046e+00 
       8.142619674691e+07       1.139991058777e-13       5.692083192116e-03       1.430531644102e+10       1.417042365325e+04       1.740278196127e-04       1.153843718547e+12       3.286318988579e-03       1.209583055153e+20       1.329929677461e+15       7.250339298534e+15       3.404911261107e-08       8.367519269340e+19       2.046420784777e+20       8.099884843183e-06       1.999970650031e+00 
       8.086017547009e+07       1.156006681245e-13       5.731927356464e-03       1.410712749158e+10       1.417042361340e+04       1.752460139466e-04       1.145822954036e+12       3.309322932609e-03       1.176299225687e+20       1.302387637340e+15       7.100189152076e+15       3.404911261107e-08       8.137272091828e+19       1.990110460638e+20       8.213678446225e-06       1.999970444588e+00 
       8.029808879996e+07       1.172247304827e-13       5.772050424639e-03       1.391168430893e+10       1.417042357328e+04       1.764727356352e-04       1.137857944591e+12       3.332487900189e-03       1.143931259980e+20       1.275415976217e+15       6.953148524361e+15       3.404911261107e-08       7.913360574874e+19       1.935349603113e+20       8.329070700088e-06       1.999970237707e+00 
       7.973990938573e+07       1.188716090512e-13       5.812454348415e-03       1.371894885231e+10       1.417042353288e+04       1.777080443699e-04       1.129948302639e+12       3.355815018427e-03       1.112453956413e+20       1.249002881886e+15       6.809153019137e+15       3.404911261107e-08       7.695610381513e+19       1.882095576123e+20       8.446084063467e-06       1.999970029378e+00 
       7.918561006673e+07       1.205416243700e-13       5.853141094121e-03       1.352888360802e+10       1.417042349219e+04       1.789520002599e-04       1.122093643303e+12       3.379305422319e-03       1.081842806833e+20       1.223136786769e+15       6.668139573760e+15       3.404911261107e-08       7.483851971972e+19       1.830306916794e+20       8.564741310562e-06       1.999969819591e+00 
       7.863516387110e+07       1.222351014819e-13       5.894112638998e-03       1.334145158207e+10       1.417042345122e+04       1.802046638352e-04       1.114293584380e+12       3.402960254806e-03       1.052073977473e+20       1.197806362842e+15       6.530046431573e+15       3.404911261107e-08       7.277920471665e+19       1.779943303168e+20       8.685065535512e-06       1.999969608336e+00 
       7.808854401447e+07       1.239523699965e-13       5.935370980296e-03       1.315661629301e+10       1.417042340996e+04       1.814660960495e-04       1.106547746323e+12       3.426780666829e-03       1.023124290395e+20       1.173000516679e+15       6.394813114866e+15       3.404911261107e-08       7.077655542824e+19       1.730965522814e+20       8.807080156891e-06       1.999969395602e+00 
       7.754572389865e+07       1.256937641537e-13       5.976918122542e-03       1.297434176479e+10       1.417042336841e+04       1.827363582833e-04       1.098855752224e+12       3.450767817385e-03       9.949712054424e+19       1.148708384591e+15       6.262380398382e+15       3.404911261107e-08       6.882901259660e+19       1.683335442296e+20       8.930808922260e-06       1.999969181378e+00 
       7.700667711034e+07       1.274596228890e-13       6.018756090270e-03       1.279459251982e+10       1.417042332658e+04       1.840155123465e-04       1.091217227797e+12       3.474922873581e-03       9.675928026910e+19       1.124919327872e+15       6.132690283384e+15       3.404911261107e-08       6.693505986958e+19       1.637015977483e+20       9.056275912796e-06       1.999968965656e+00 
       7.647137741987e+07       1.292502898997e-13       6.060886915293e-03       1.261733357201e+10       1.417042328445e+04       1.853036204819e-04       1.083631801355e+12       3.499247010696e-03       9.409677653828e+19       1.101622928134e+15       6.005685972256e+15       3.404911261107e-08       6.509322262018e+19       1.591971064674e+20       9.183505547972e-06       1.999968748423e+00 
       7.593979877988e+07       1.310661137115e-13       6.103312649429e-03       1.244253041997e+10       1.417042324202e+04       1.866007453680e-04       1.076099103795e+12       3.523741412234e-03       9.150753633282e+19       1.078808982749e+15       5.881311843624e+15       3.404911261107e-08       6.330206679835e+19       1.548165632520e+20       9.312522590313e-06       1.999968529670e+00 
       7.541191532408e+07       1.329074477463e-13       6.146035359052e-03       1.227014904033e+10       1.417042319930e+04       1.879069501218e-04       1.068618768582e+12       3.548407269980e-03       8.898954367654e+19       1.056467500380e+15       5.759513428000e+15       3.404911261107e-08       6.156019781451e+19       1.505565574720e+20       9.443352150215e-06       1.999968309385e+00 
       7.488770136599e+07       1.347746503911e-13       6.189057119627e-03       1.210015588107e+10       1.417042315627e+04       1.892222983024e-04       1.061190431727e+12       3.573245784065e-03       8.654083806643e+19       1.034588696604e+15       5.640237383925e+15       3.404911261107e-08       5.986625945367e+19       1.464137723462e+20       9.576019690832e-06       1.999968087559e+00 
       7.436713139767e+07       1.366680850680e-13       6.232380024812e-03       1.193251785501e+10       1.417042311295e+04       1.905468539136e-04       1.053813731772e+12       3.598258163016e-03       8.415951294624e+19       1.013162989626e+15       5.523431474610e+15       3.404911261107e-08       5.821893281952e+19       1.423849823602e+20       9.710551033027e-06       1.999967864180e+00 
       7.385018008852e+07       1.385881203044e-13       6.276006184635e-03       1.176720233339e+10       1.417042306933e+04       1.918806814074e-04       1.046488309771e+12       3.623445623822e-03       8.184371422196e+19       9.921809960863e+14       5.409044545060e+15       3.404911261107e-08       5.661693530750e+19       1.384670507550e+20       9.846972360404e-06       1.999967639238e+00 
       7.333682228400e+07       1.405351298052e-13       6.319937720036e-03       1.160417713949e+10       1.417042302539e+04       1.932238456869e-04       1.039213809273e+12       3.648809391988e-03       7.959163881830e+19       9.716335269477e+14       5.297026499665e+15       3.404911261107e-08       5.505901960623e+19       1.346569270846e+20       9.985310224401e-06       1.999967412721e+00 
       7.282703300444e+07       1.425094925253e-13       6.364176768329e-03       1.144341054236e+10       1.417042298116e+04       1.945764121094e-04       1.031989876306e+12       3.674350701597e-03       7.740153327479e+19       9.515115834728e+14       5.187328280270e+15       3.404911261107e-08       5.354397272630e+19       1.309516448410e+20       1.012559154945e-05       1.999967184618e+00 
       7.232078744380e+07       1.445115927432e-13       6.408725485016e-03       1.128487125069e+10       1.417042293661e+04       1.959384464899e-04       1.024816159358e+12       3.700070795371e-03       7.527169238052e+19       9.318063532825e+14       5.079901844679e+15       3.404911261107e-08       5.207061505587e+19       1.273483191446e+20       1.026784363824e-05       1.999966954919e+00 
       7.181806096849e+07       1.465418201364e-13       6.453586032876e-03       1.112852840667e+10       1.417042289175e+04       1.973100151040e-04       1.017692309359e+12       3.725970924727e-03       7.320045784653e+19       9.125092064968e+14       4.974700145626e+15       3.404911261107e-08       5.063779944220e+19       1.238441444981e+20       1.041209417699e-05       1.999966723613e+00 
       7.131882911615e+07       1.486005698564e-13       6.498760598333e-03       1.097435158002e+10       1.417042284657e+04       1.986911846912e-04       1.010617979669e+12       3.752052349844e-03       7.118621701459e+19       8.936116919551e+14       4.871677110162e+15       3.404911261107e-08       4.924441029851e+19       1.204363926019e+20       1.055837124088e-05       1.999966490687e+00 
       7.082306759446e+07       1.506882426062e-13       6.544251378727e-03       1.082231076204e+10       1.417042280108e+04       2.000820224583e-04       1.003592826053e+12       3.778316339720e-03       6.922740160164e+19       8.751055335155e+14       4.770787619482e+15       3.404911261107e-08       4.788936273538e+19       1.171224102302e+20       1.070670329950e-05       1.999966256131e+00 
       7.033075227997e+07       1.528052447184e-13       6.590060585950e-03       1.067237635979e+10       1.417042275527e+04       2.014825960823e-04       9.966165066738e+11       3.804764172234e-03       6.732248647874e+19       8.569826264299e+14       4.671987489164e+15       3.404911261107e-08       4.657160171604e+19       1.138996171649e+20       1.085711922236e-05       1.999966019933e+00 
       6.984185921692e+07       1.549519882335e-13       6.636190450081e-03       1.052451919030e+10       1.417042270914e+04       2.028929737142e-04       9.896886820665e+11       3.831397134212e-03       6.546998848355e+19       8.392350337944e+14       4.575233449819e+15       3.404911261107e-08       4.529010123494e+19       1.107655041870e+20       1.100964828455e-05       1.999965782082e+00 
       6.935636461607e+07       1.571288909809e-13       6.682643215754e-03       1.037871047494e+10       1.417042266269e+04       2.043132239819e-04       9.828090151277e+11       3.858216521483e-03       6.366846526560e+19       8.218549830740e+14       4.480483128140e+15       3.404911261107e-08       4.404386351888e+19       1.077176311226e+20       1.116432017244e-05       1.999965542566e+00 
       6.887424485357e+07       1.593363766601e-13       6.729421142154e-03       1.023492183377e+10       1.417042261591e+04       2.057434159938e-04       9.759771710972e+11       3.885223638949e-03       6.191651416324e+19       8.048348626977e+14       4.387695028348e+15       3.404911261107e-08       4.283191825018e+19       1.047536249433e+20       1.132116498942e-05       1.999965301373e+00 
       6.839547646975e+07       1.615748749225e-13       6.776526506656e-03       1.009312528004e+10       1.417042256881e+04       2.071836193420e-04       9.691928175415e+11       3.912419800643e-03       6.021277111158e+19       7.881672187260e+14       4.296828514012e+15       3.404911261107e-08       4.165332181118e+19       1.018711779185e+20       1.148021326176e-05       1.999965058492e+00 
       6.792003616804e+07       1.638448214560e-13       6.823961601185e-03       9.953293214732e+09       1.417042252137e+04       2.086339041057e-04       9.624556243383e+11       3.939806329796e-03       5.855590958036e+19       7.718447515857e+14       4.207843790262e+15       3.404911261107e-08       4.050715654952e+19       9.906804581842e+19       1.164149594462e-05       1.999964813912e+00 
       6.744790081381e+07       1.661466580690e-13       6.871728732222e-03       9.815398421209e+09       1.417042247360e+04       2.100943408547e-04       9.557652636598e+11       3.967384558901e-03       5.694463954119e+19       7.558603128734e+14       4.120701886352e+15       3.404911261107e-08       3.939253006369e+19       9.634204616708e+19       1.180504442796e-05       1.999964567619e+00 
       6.697904743325e+07       1.684808327768e-13       6.919830224433e-03       9.679414059891e+09       1.417042242550e+04       2.115650006528e-04       9.491214099573e+11       3.995155829777e-03       5.537770646309e+19       7.402069022249e+14       4.035364638597e+15       3.404911261107e-08       3.830857450819e+19       9.369105654282e+19       1.197089054278e-05       1.999964319602e+00 
       6.651345321223e+07       1.708477998886e-13       6.968268418859e-03       9.545313663045e+09       1.417042237706e+04       2.130459550612e-04       9.425237399448e+11       4.023121493634e-03       5.385389033574e+19       7.248776642490e+14       3.951794673661e+15       3.404911261107e-08       3.725444591783e+19       9.111301292591e+19       1.213906656718e-05       1.999964069850e+00 
       6.605109549523e+07       1.732480200961e-13       7.017045671091e-03       9.413071129630e+09       1.417042232829e+04       2.145372761421e-04       9.359719325839e+11       4.051282911140e-03       5.237200471957e+19       7.098658855260e+14       3.869955392185e+15       3.404911261107e-08       3.622932355062e+19       8.860590809146e+19       1.230960523275e-05       1.999963818349e+00 
       6.559195178421e+07       1.756819605632e-13       7.066164356729e-03       9.282660720218e+09       1.417042227917e+04       2.160390364621e-04       9.294656690675e+11       4.079641452486e-03       5.093089582199e+19       6.951649916666e+14       3.789810952762e+15       3.404911261107e-08       3.523240924876e+19       8.616779004669e+19       1.248253973089e-05       1.999963565088e+00 
       6.513599973752e+07       1.781500950164e-13       7.115626862287e-03       9.154057051987e+09       1.417042222971e+04       2.175513090957e-04       9.230046328050e+11       4.108198497453e-03       4.952944159908e+19       6.807685444334e+14       3.711326256238e+15       3.404911261107e-08       3.426292681716e+19       8.379676051103e+19       1.265790371927e-05       1.999963310054e+00 
       6.468321716881e+07       1.806529038379e-13       7.165435597926e-03       9.027235093773e+09       1.417042217990e+04       2.190741676290e-04       9.165885094063e+11       4.136955435481e-03       4.816655088195e+19       6.666702389208e+14       3.634466930341e+15       3.404911261107e-08       3.332012141913e+19       8.149097343825e+19       1.283573132839e-05       1.999963053236e+00 
       6.423358204595e+07       1.831908741581e-13       7.215592984721e-03       8.902170161204e+09       1.417042212974e+04       2.206076861632e-04       9.102169866668e+11       4.165913665733e-03       4.684116252716e+19       6.528639007943e+14       3.559199314628e+15       3.404911261107e-08       3.240325898866e+19       7.924863357903e+19       1.301605716823e-05       1.999962794619e+00 
       6.378707248999e+07       1.857644999512e-13       7.266101465575e-03       8.778837911894e+09       1.417042207923e+04       2.221519393181e-04       9.038897545521e+11       4.195074597165e-03       4.555224459052e+19       6.393434835857e+14       3.485490445745e+15       3.404911261107e-08       3.151162565886e+19       7.706799508331e+19       1.319891633496e-05       1.999962534193e+00 
       6.334366677404e+07       1.883742821310e-13       7.316963494304e-03       8.657214340703e+09       1.417042202837e+04       2.237070022361e-04       8.976065051830e+11       4.224439648596e-03       4.429879352362e+19       6.261030660459e+14       3.413308042987e+15       3.404911261107e-08       3.064452720615e+19       7.494736014088e+19       1.338434441779e-05       1.999962271943e+00 
       6.290334332226e+07       1.910207286483e-13       7.368181550191e-03       8.537275775069e+09       1.417042197715e+04       2.252729505852e-04       8.913669328204e+11       4.254010248773e-03       4.307983339247e+19       6.131368495510e+14       3.342620494165e+15       3.404911261107e-08       2.980128850977e+19       7.288507765958e+19       1.357237750590e-05       1.999962007858e+00 
       6.246608070877e+07       1.937043545900e-13       7.419758119795e-03       8.418998870395e+09       1.417042192557e+04       2.268498605634e-04       8.851707338506e+11       4.283787836445e-03       4.189441511764e+19       6.004391555632e+14       3.273396841756e+15       3.404911261107e-08       2.898125302608e+19       7.087954197971e+19       1.376305219544e-05       1.999961741925e+00 
       6.203185765664e+07       1.964256822793e-13       7.471695716958e-03       8.302360605509e+09       1.417042187364e+04       2.284378089019e-04       8.790176067703e+11       4.313773860430e-03       4.074161573529e+19       5.880044231439e+14       3.205606769353e+15       3.404911261107e-08       2.818378227743e+19       6.892919162391e+19       1.395640559667e-05       1.999961474130e+00 
       6.160065303685e+07       1.991852413771e-13       7.523996868258e-03       8.187338278183e+09       1.417042182134e+04       2.300368728692e-04       8.729072521723e+11       4.343969779687e-03       3.962053767860e+19       5.758272065179e+14       3.139220588379e+15       3.404911261107e-08       2.740825535500e+19       6.703250808140e+19       1.415247534120e-05       1.999961204461e+00 
       6.117244586725e+07       2.019835689853e-13       7.576664116641e-03       8.073909500711e+09       1.417042176867e+04       2.316471302745e-04       8.668393727303e+11       4.374377063386e-03       3.853030807887e+19       5.639021726889e+14       3.074209225093e+15       3.404911261107e-08       2.665406843540e+19       6.518801462567e+19       1.435129958925e-05       1.999960932904e+00 
       6.074721531154e+07       2.048212097515e-13       7.629700025063e-03       7.962052195556e+09       1.417042171563e+04       2.332686594717e-04       8.608136731852e+11       4.404997190980e-03       3.747007808596e+19       5.522240991038e+14       3.010544207851e+15       3.404911261107e-08       2.592063431049e+19       6.339427516476e+19       1.455291703716e-05       1.999960659447e+00 
       6.032494067826e+07       2.076987159747e-13       7.683107174671e-03       7.851744591050e+09       1.417042166222e+04       2.349015393633e-04       8.548298603300e+11       4.435831652276e-03       3.643902220733e+19       5.407878713652e+14       2.948197654642e+15       3.404911261107e-08       2.520738193022e+19       6.164989312308e+19       1.475736692485e-05       1.999960384075e+00 
       5.990560141979e+07       2.106166477128e-13       7.736888164800e-03       7.742965217156e+09       1.417042160844e+04       2.365458494039e-04       8.488876429962e+11       4.466881947509e-03       3.543633766534e+19       5.295884809919e+14       2.887142260873e+15       3.404911261107e-08       2.451375595800e+19       5.995351035408e+19       1.496468904350e-05       1.999960106777e+00 
       5.948917713134e+07       2.135755728919e-13       7.791045609338e-03       7.635692901291e+09       1.417042155429e+04       2.382016696045e-04       8.429867320391e+11       4.498149587415e-03       3.446124377222e+19       5.186210232253e+14       2.827351287411e+15       3.404911261107e-08       2.383921633830e+19       5.830380608283e+19       1.517492374328e-05       1.999959827537e+00 
       5.907564754996e+07       2.165760674165e-13       7.845582145819e-03       7.529906764205e+09       1.417042149975e+04       2.398690805361e-04       8.371268403240e+11       4.529636093302e-03       3.351298132218e+19       5.078806948814e+14       2.768798548879e+15       3.404911261107e-08       2.318323787620e+19       5.669949587762e+19       1.538811194119e-05       1.999959546343e+00 
       5.866499255355e+07       2.196187152819e-13       7.900500428150e-03       7.425586215914e+09       1.417042144483e+04       2.415481633335e-04       8.313076827122e+11       4.561342997127e-03       3.259081200036e+19       4.973627922471e+14       2.711458402178e+15       3.404911261107e-08       2.254530982842e+19       5.513933064997e+19       1.560429512903e-05       1.999959263180e+00 
       5.825719215990e+07       2.227041086873e-13       7.955803126606e-03       7.322710951696e+09       1.417042138953e+04       2.432389996997e-04       8.255289760470e+11       4.593271841568e-03       3.169401780792e+19       4.870627090207e+14       2.655305735266e+15       3.404911261107e-08       2.192493550573e+19       5.362209568209e+19       1.582351538150e-05       1.999958978036e+00 
       5.785222652569e+07       2.258328481519e-13       8.011492933292e-03       7.221260948138e+09       1.417042133384e+04       2.449416719096e-04       8.197904391402e+11       4.625424180102e-03       3.082190050306e+19       4.769759342938e+14       2.600315956154e+15       3.404911261107e-08       2.132163188615e+19       5.214660968110e+19       1.604581536436e-05       1.999958690896e+00 
       5.745007594554e+07       2.290055426309e-13       8.067572554864e-03       7.121216459236e+09       1.417042127776e+04       2.466562628139e-04       8.140917927580e+11       4.657801577077e-03       2.997378105732e+19       4.670980505764e+14       2.546464982139e+15       3.404911261107e-08       2.073492923893e+19       5.071172385929e+19       1.627123834272e-05       1.999958401746e+00 
       5.705072085105e+07       2.322228096349e-13       8.124044725264e-03       7.022558012555e+09       1.417042122129e+04       2.483828558433e-04       8.084327596079e+11       4.690405607791e-03       2.914899912694e+19       4.574247318620e+14       2.493729229257e+15       3.404911261107e-08       2.016437075879e+19       4.931632103969e+19       1.649982818951e-05       1.999958110572e+00 
       5.665414180985e+07       2.354852753491e-13       8.180912187527e-03       6.925266405437e+09       1.417042116442e+04       2.501215350125e-04       8.028130643248e+11       4.723237858567e-03       2.834691253867e+19       4.479517417331e+14       2.442085601951e+15       3.404911261107e-08       1.960951221027e+19       4.795931478628e+19       1.673162939395e-05       1.999957817360e+00 
       5.626031952465e+07       2.387935747561e-13       8.238177710155e-03       6.829322701267e+09       1.417042110715e+04       2.518723849244e-04       7.972324334578e+11       4.756299926831e-03       2.756689678981e+19       4.386749315060e+14       2.391511482962e+15       3.404911261107e-08       1.906992158181e+19       4.663964855804e+19       1.696668707029e-05       1.999957522096e+00 
       5.586923483229e+07       2.421483517588e-13       8.295844078020e-03       6.734708225779e+09       1.417042104949e+04       2.536354907739e-04       7.916905954567e+11       4.789593421190e-03       2.680834456196e+19       4.295902384133e+14       2.341984723419e+15       3.404911261107e-08       1.854517874945e+19       4.535629488637e+19       1.720504696650e-05       1.999957224765e+00 
       5.548086870284e+07       2.455502593062e-13       8.353914099644e-03       6.641404563431e+09       1.417042099142e+04       2.554109383525e-04       7.861872806593e+11       4.823119961508e-03       2.607066524817e+19       4.206936838255e+14       2.293483633141e+15       3.404911261107e-08       1.803487514968e+19       4.410825457516e+19       1.744675547324e-05       1.999956925353e+00 
       5.509520223864e+07       2.489999595200e-13       8.412390598096e-03       6.549393553814e+09       1.417042093294e+04       2.571988140522e-04       7.807222212775e+11       4.856881178988e-03       2.535328449308e+19       4.119813715079e+14       2.245986971138e+15       3.404911261107e-08       1.753861346131e+19       4.289455592273e+19       1.769185963288e-05       1.999956623845e+00 
       5.471221667340e+07       2.524981238239e-13       8.471276420096e-03       6.458657288119e+09       1.417042087406e+04       2.589992048695e-04       7.752951513850e+11       4.890878716249e-03       2.465564374575e+19       4.034494859144e+14       2.199473936309e+15       3.404911261107e-08       1.705600729620e+19       4.171425396537e+19       1.794040714861e-05       1.999956320227e+00 
       5.433189337127e+07       2.560454330742e-13       8.530574430551e-03       6.369178105653e+09       1.417042081476e+04       2.608121984101e-04       7.699058069038e+11       4.925114227405e-03       2.397719982476e+19       3.950942905168e+14       2.153924158328e+15       3.404911261107e-08       1.658668089832e+19       4.056642974153e+19       1.819244639376e-05       1.999956014484e+00 
       5.395421382596e+07       2.596425776920e-13       8.590287514380e-03       6.280938590400e+09       1.417042075504e+04       2.626378828930e-04       7.645539255919e+11       4.959589378151e-03       2.331742449529e+19       3.869121261678e+14       2.109317688729e+15       3.404911261107e-08       1.613026885127e+19       3.945018957638e+19       1.844802642123e-05       1.999955706601e+00 
       5.357915965981e+07       2.632902577979e-13       8.650418574689e-03       6.193921567630e+09       1.417042069491e+04       2.644763471546e-04       7.592392470298e+11       4.994305845836e-03       2.267580405783e+19       3.788994094992e+14       2.065634992166e+15       3.404911261107e-08       1.568641579372e+19       3.836466438595e+19       1.870719697298e-05       1.999955396563e+00 
       5.320671262292e+07       2.669891833481e-13       8.710970540051e-03       6.108110100558e+09       1.417042063436e+04       2.663276806530e-04       7.539615126087e+11       5.029265319552e-03       2.205183894825e+19       3.710526313519e+14       2.022856937858e+15       3.404911261107e-08       1.525477614272e+19       3.730900900054e+19       1.897000848977e-05       1.999955084355e+00 
       5.283685459224e+07       2.707400742727e-13       8.771946355409e-03       6.023487487048e+09       1.417042057339e+04       2.681919734729e-04       7.487204655173e+11       5.064469500211e-03       2.144504334880e+19       3.633683552394e+14       1.980964791210e+15       3.404911261107e-08       1.483501382468e+19       3.628240150663e+19       1.923651212093e-05       1.999954769962e+00 
       5.246956757071e+07       2.745436606157e-13       8.833348989356e-03       5.940037256360e+09       1.417042051198e+04       2.700693163292e-04       7.435158507294e+11       5.099920100629e-03       2.085494480987e+19       3.558432158429e+14       1.939940205612e+15       3.404911261107e-08       1.442680201365e+19       3.528404260694e+19       1.950675973434e-05       1.999954453368e+00 
       5.210483368638e+07       2.784006826770e-13       8.895181425032e-03       5.857743165944e+09       1.417042045015e+04       2.719598005721e-04       7.383474149916e+11       5.135618845612e-03       2.028108388214e+19       3.484739175372e+14       1.899765214397e+15       3.404911261107e-08       1.402982287689e+19       3.431315499817e+19       1.978080392652e-05       1.999954134558e+00 
       5.174263519151e+07       2.823118911567e-13       8.957446676504e-03       5.776589198282e+09       1.417042038789e+04       2.738635181910e-04       7.332149068111e+11       5.171567472036e-03       1.972301375886e+19       3.412572329476e+14       1.860422222980e+15       3.404911261107e-08       1.364376732739e+19       3.336898276571e+19       2.005869803285e-05       1.999953813517e+00 
       5.138295446175e+07       2.862780473012e-13       9.020147768751e-03       5.696559557766e+09       1.417042032518e+04       2.757805618195e-04       7.281180764432e+11       5.207767728933e-03       1.918029992795e+19       3.341900015362e+14       1.821894001148e+15       3.404911261107e-08       1.326833478322e+19       3.245079079518e+19       2.034049613797e-05       1.999953490229e+00 
       5.102577399525e+07       2.902999230510e-13       9.083287754038e-03       5.617638667627e+09       1.417042026204e+04       2.777110247392e-04       7.230566758792e+11       5.244221377579e-03       1.865251983372e+19       3.272691282182e+14       1.784163675516e+15       3.404911261107e-08       1.290323293349e+19       3.155786420002e+19       2.062625308630e-05       1.999953164678e+00 
