# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  131       4.950689233480e-10       1.419413266210e-13      -5.393867606549e-12       0.000000000000e+00 
  132       4.996506587380e-10       1.423553195708e-13      -5.445926151299e-12       0.000000000000e+00 
  133       5.042308252169e-10       1.427061606161e-13      -5.495802820336e-12       0.000000000000e+00 
  134       5.088084225521e-10       1.429935724591e-13      -5.543435799629e-12       0.000000000000e+00 
  135       5.133823881618e-10       1.432173504365e-13      -5.588764016181e-12       0.000000000000e+00 
  136       5.179515955693e-10       1.433773641941e-13      -5.631727175293e-12       0.000000000000e+00 
  137       5.225148528569e-10       1.434735593620e-13      -5.672265797824e-12       0.000000000000e+00 
  138       5.270709011206e-10       1.435059592289e-13      -5.710321257459e-12       0.000000000000e+00 
  139       5.316184129237e-10       1.434746664174e-13      -5.745835817965e-12       0.000000000000e+00 
  140       5.361559907519e-10       1.433798645587e-13      -5.778752670456e-12       0.000000000000e+00 
  141       5.406821654665e-10       1.432218199673e-13      -5.809015970657e-12       0.000000000000e+00 
  142       5.451953947596e-10       1.430008833161e-13      -5.836570876163e-12       0.000000000000e+00 
  143       5.496940616076e-10       1.427174913108e-13      -5.861363583702e-12       0.000000000000e+00 
  144       5.541766021719e-10       1.423721729899e-13      -5.883341746082e-12       0.000000000000e+00 
  145       5.586419069740e-10       1.419655657865e-13      -5.902455690679e-12       0.000000000000e+00 
  146       5.630889565163e-10       1.414984042406e-13      -5.918657392470e-12       0.000000000000e+00 
  147       5.675166945932e-10       1.409715172038e-13      -5.931900144227e-12       0.000000000000e+00 
  148       5.719240274887e-10       1.403858295399e-13      -5.942138595966e-12       0.000000000000e+00 
  149       5.763098231749e-10       1.397423638269e-13      -5.949328794391e-12       0.000000000000e+00 
  150       5.806729105102e-10       1.390422420581e-13      -5.953428222336e-12       0.000000000000e+00 
  151       5.850120784374e-10       1.382866873436e-13      -5.954395838211e-12       0.000000000000e+00 
  152       5.893260751818e-10       1.374770256119e-13      -5.952192115446e-12       0.000000000000e+00 
  153       5.936136074494e-10       1.366146873110e-13      -5.946779081936e-12       0.000000000000e+00 
  154       5.978733396253e-10       1.357012091100e-13      -5.938120359483e-12       0.000000000000e+00 
  155       6.021038929714e-10       1.347382356005e-13      -5.926181203246e-12       0.000000000000e+00 
  156       6.063038448251e-10       1.337275209979e-13      -5.910928541176e-12       0.000000000000e+00 
  157       6.104717277971e-10       1.326709308432e-13      -5.892331013471e-12       0.000000000000e+00 
  158       6.146060289697e-10       1.315704437037e-13      -5.870359012011e-12       0.000000000000e+00 
  159       6.187051890950e-10       1.304281528752e-13      -5.844984719810e-12       0.000000000000e+00 
  160       6.227676017929e-10       1.292462680830e-13      -5.816182150455e-12       0.000000000000e+00 
  161       6.267917249128e-10       1.280270624079e-13      -5.783926988206e-12       0.000000000000e+00 
  162       6.307764273671e-10       1.267727042186e-13      -5.748196009591e-12       0.000000000000e+00 
  163       6.347206715793e-10       1.254854135592e-13      -5.708967685806e-12       0.000000000000e+00 
  164       6.386234037960e-10       1.241675170257e-13      -5.666222415685e-12       0.000000000000e+00 
  165       6.424835538010e-10       1.228214492154e-13      -5.619942564223e-12       0.000000000000e+00 
  166       6.463000346294e-10       1.214497541763e-13      -5.570112501105e-12       0.000000000000e+00 
  167       6.500717422823e-10       1.200550868564e-13      -5.516718639236e-12       0.000000000000e+00 
  168       6.537975554403e-10       1.186402145532e-13      -5.459749473264e-12       0.000000000000e+00 
  169       6.574763351786e-10       1.172080183632e-13      -5.399195618107e-12       0.000000000000e+00 
  170       6.611069246803e-10       1.157614946312e-13      -5.335049847485e-12       0.000000000000e+00 
  171       6.646881489513e-10       1.143037563994e-13      -5.267307132443e-12       0.000000000000e+00 
  172       6.682188145342e-10       1.128380348576e-13      -5.195964679879e-12       0.000000000000e+00 
  173       6.716977092227e-10       1.113676807915e-13      -5.121021971072e-12       0.000000000000e+00 
  174       6.751236017756e-10       1.098961660333e-13      -5.042480800209e-12       0.000000000000e+00 
  175       6.784952416311e-10       1.084270849100e-13      -4.960345312911e-12       0.000000000000e+00 
  176       6.818113586213e-10       1.069641556936e-13      -4.874622044761e-12       0.000000000000e+00 
  177       6.850706626859e-10       1.055112220500e-13      -4.785319959833e-12       0.000000000000e+00 
  178       6.882718435870e-10       1.040722544889e-13      -4.692450489217e-12       0.000000000000e+00 
  179       6.914135706226e-10       1.026513518126e-13      -4.596027569545e-12       0.000000000000e+00 
  180       6.944945800277e-10       1.012525941292e-13      -4.496066309612e-12       0.000000000000e+00 
  181       6.975139455399e-10       9.987958579835e-14      -4.392578791221e-12       0.000000000000e+00 
  182       7.004708288416e-10       9.853587885340e-14      -4.285578007762e-12       0.000000000000e+00 
  183       7.033643938433e-10       9.722511906990e-14      -4.175079239360e-12       0.000000000000e+00 
  184       7.061938067212e-10       9.595104686806e-14      -4.061100086348e-12       0.000000000000e+00 
  185       7.089582359540e-10       9.471749821546e-14      -3.943660502746e-12       0.000000000000e+00 
  186       7.116568523603e-10       9.352840552971e-14      -3.822782829729e-12       0.000000000000e+00 
  187       7.142888291357e-10       9.238779858114e-14      -3.698491829104e-12       0.000000000000e+00 
  188       7.168533418902e-10       9.129980539548e-14      -3.570814716785e-12       0.000000000000e+00 
  189       7.193495686850e-10       9.026865315650e-14      -3.439781196267e-12       0.000000000000e+00 
  190       7.217766900700e-10       8.929866910871e-14      -3.305423492097e-12       0.000000000000e+00 
  191       7.241338891208e-10       8.839428146004e-14      -3.167776383352e-12       0.000000000000e+00 
  192       7.264203514761e-10       8.756002028449e-14      -3.026877237111e-12       0.000000000000e+00 
  193       7.286352653748e-10       8.680051842484e-14      -2.882766041930e-12       0.000000000000e+00 
  194       7.307778216930e-10       8.612051239529e-14      -2.735485441314e-12       0.000000000000e+00 
  195       7.328472139814e-10       8.552484328412e-14      -2.585080767195e-12       0.000000000000e+00 
  196       7.348426385025e-10       8.501845765644e-14      -2.431600073403e-12       0.000000000000e+00 
  197       7.367632942678e-10       8.460640845676e-14      -2.275094169141e-12       0.000000000000e+00 
  198       7.386083830746e-10       8.429385591176e-14      -2.115616652459e-12       0.000000000000e+00 
  199       7.403771095438e-10       8.408606843290e-14      -1.953223943729e-12       0.000000000000e+00 
  200       7.420686811568e-10       8.398842351912e-14      -1.787975319117e-12       0.000000000000e+00 
  201       7.436823661479e-10       8.400615118843e-14      -1.619929901241e-12       0.000000000000e+00 
  202       7.452176717142e-10       8.414354197217e-14      -1.449137321964e-12       0.000000000000e+00 
  203       7.466741786221e-10       8.440468402181e-14      -1.275646456414e-12       0.000000000000e+00 
  204       7.480514847028e-10       8.479371563603e-14      -1.099508430175e-12       0.000000000000e+00 
  205       7.493492050607e-10       8.531482540245e-14      -9.207766437689e-13       0.000000000000e+00 
  206       7.505669722813e-10       8.597225233926e-14      -7.395067971396e-13       0.000000000000e+00 
  207       7.517044366398e-10       8.677028603702e-14      -5.557569141307e-13       0.000000000000e+00 
  208       7.527612663087e-10       8.771326680034e-14      -3.695873669679e-13       0.000000000000e+00 
  209       7.537371475664e-10       8.880558578956e-14      -1.810609007397e-13       0.000000000000e+00 
  210       7.546317850054e-10       9.005168516254e-14       9.757342121335e-15       0.000000000000e+00 
  211       7.554449017402e-10       9.145605821629e-14       2.027997973578e-13       0.000000000000e+00 
  212       7.561762396157e-10       9.302324952873e-14       3.979964544064e-13       0.000000000000e+00 
  213       7.568255594153e-10       9.475785510042e-14       5.952748319169e-13       0.000000000000e+00 
  214       7.573926410691e-10       9.666452249622e-14       7.945599532713e-13       0.000000000000e+00 
  215       7.578772838622e-10       9.874795098704e-14       9.957743221026e-13       0.000000000000e+00 
  216       7.582793066426e-10       1.010128916915e-13       1.198837897814e-12       0.000000000000e+00 
  217       7.585985480296e-10       1.034641477179e-13       1.403668071097e-12       0.000000000000e+00 
  218       7.588348666219e-10       1.061065743053e-13       1.610179639453e-12       0.000000000000e+00 
  219       7.589881412060e-10       1.089450789661e-13       1.818284782708e-12       0.000000000000e+00 
  220       7.590582709639e-10       1.119846216270e-13       2.027893038537e-12       0.000000000000e+00 
  221       7.590451756817e-10       1.152302147712e-13       2.238911277978e-12       0.000000000000e+00 
  222       7.589487959578e-10       1.186869235799e-13       2.451243680954e-12       0.000000000000e+00 
  223       7.587690934108e-10       1.223598660739e-13       2.664791711790e-12       0.000000000000e+00 
  224       7.585060699287e-10       1.262538651752e-13       2.879459242997e-12       0.000000000000e+00 
  225       7.581598263598e-10       1.303723797446e-13       3.095168343310e-12       0.000000000000e+00 
  226       7.577305079988e-10       1.347185050815e-13       3.311844457468e-12       0.000000000000e+00 
  227       7.572182861370e-10       1.392953141428e-13       3.529411337051e-12       0.000000000000e+00 
  228       7.566233583161e-10       1.441058568561e-13       3.747791028253e-12       0.000000000000e+00 
  229       7.559459485814e-10       1.491531594328e-13       3.966903859661e-12       0.000000000000e+00 
  230       7.551863077356e-10       1.544402236806e-13       4.186668430031e-12       0.000000000000e+00 
  231       7.543447135922e-10       1.599700263168e-13       4.407001596068e-12       0.000000000000e+00 
