# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  140       5.511278762052e-10       1.584892002820e-13      -6.038594055413e-12       0.000000000000e+00 
  141       5.556652905360e-10       1.578259311888e-13      -6.057173651513e-12       0.000000000000e+00 
  142       5.601877684735e-10       1.570955086478e-13      -6.072741792815e-12       0.000000000000e+00 
  143       5.646936398590e-10       1.562991038446e-13      -6.085250181535e-12       0.000000000000e+00 
  144       5.691812935458e-10       1.554379761127e-13      -6.094651947310e-12       0.000000000000e+00 
  145       5.736496076577e-10       1.545133917332e-13      -6.100901612959e-12       0.000000000000e+00 
  146       5.780975588468e-10       1.535267008875e-13      -6.103955206473e-12       0.000000000000e+00 
  147       5.825240864556e-10       1.524793655059e-13      -6.103770327597e-12       0.000000000000e+00 
  148       5.869280916843e-10       1.513729611109e-13      -6.100306190376e-12       0.000000000000e+00 
  149       5.913084367583e-10       1.502091786591e-13      -6.093523665694e-12       0.000000000000e+00 
  150       5.956639440958e-10       1.489898263842e-13      -6.083385323820e-12       0.000000000000e+00 
  151       5.999933954754e-10       1.477168316396e-13      -6.069855476946e-12       0.000000000000e+00 
  152       6.042955312031e-10       1.463922427408e-13      -6.052900221729e-12       0.000000000000e+00 
  153       6.085690492801e-10       1.450182308082e-13      -6.032487481838e-12       0.000000000000e+00 
  154       6.128126045703e-10       1.435970916095e-13      -6.008587050489e-12       0.000000000000e+00 
  155       6.170248079674e-10       1.421312474028e-13      -5.981170632993e-12       0.000000000000e+00 
  156       6.212042255629e-10       1.406232487784e-13      -5.950211889294e-12       0.000000000000e+00 
  157       6.253493778132e-10       1.390757765020e-13      -5.915686476513e-12       0.000000000000e+00 
  158       6.294587387069e-10       1.374916433574e-13      -5.877572091490e-12       0.000000000000e+00 
  159       6.335307349329e-10       1.358737959884e-13      -5.835848513326e-12       0.000000000000e+00 
  160       6.375637450472e-10       1.342253167424e-13      -5.790497645921e-12       0.000000000000e+00 
  161       6.415562146633e-10       1.325493310820e-13      -5.741502925952e-12       0.000000000000e+00 
  162       6.455070152180e-10       1.308487167543e-13      -5.688847398633e-12       0.000000000000e+00 
  163       6.494151154886e-10       1.291263723049e-13      -5.632515552295e-12       0.000000000000e+00 
  164       6.532794681276e-10       1.273853105914e-13      -5.572493976966e-12       0.000000000000e+00 
  165       6.570990093639e-10       1.256286601920e-13      -5.508771403989e-12       0.000000000000e+00 
  166       6.608726587043e-10       1.238596668132e-13      -5.441338745646e-12       0.000000000000e+00 
  167       6.645993186344e-10       1.220816946983e-13      -5.370189134781e-12       0.000000000000e+00 
  168       6.682778743198e-10       1.202982280353e-13      -5.295317964421e-12       0.000000000000e+00 
  169       6.719071933080e-10       1.185128723651e-13      -5.216722927399e-12       0.000000000000e+00 
  170       6.754861252290e-10       1.167293559898e-13      -5.134404055978e-12       0.000000000000e+00 
  171       6.790135014969e-10       1.149515313808e-13      -5.048363761471e-12       0.000000000000e+00 
  172       6.824881350112e-10       1.131833765865e-13      -4.958606873863e-12       0.000000000000e+00 
  173       6.859088198577e-10       1.114289966413e-13      -4.865140681436e-12       0.000000000000e+00 
  174       6.892743310103e-10       1.096926249728e-13      -4.767974970392e-12       0.000000000000e+00 
  175       6.925834240319e-10       1.079786248108e-13      -4.667122064470e-12       0.000000000000e+00 
  176       6.958348347758e-10       1.062914905949e-13      -4.562596864575e-12       0.000000000000e+00 
  177       6.990272790869e-10       1.046358493826e-13      -4.454416888396e-12       0.000000000000e+00 
  178       7.021594525030e-10       1.030164622579e-13      -4.342602310031e-12       0.000000000000e+00 
  179       7.052300299561e-10       1.014382257391e-13      -4.227175999606e-12       0.000000000000e+00 
  180       7.082377556057e-10       9.990598388455e-14      -4.108161806109e-12       0.000000000000e+00 
  181       7.111817209477e-10       9.842394496607e-14      -3.985579170464e-12       0.000000000000e+00 
  182       7.140611082896e-10       9.699622102413e-14      -3.859448159351e-12       0.000000000000e+00 
  183       7.168751026382e-10       9.562701370935e-14      -3.729791216432e-12       0.000000000000e+00 
  184       7.196228917328e-10       9.432061499336e-14      -3.596633195503e-12       0.000000000000e+00 
  185       7.223036660782e-10       9.308140787974e-14      -3.460001393645e-12       0.000000000000e+00 
  186       7.249166189785e-10       9.191386711489e-14      -3.319925584378e-12       0.000000000000e+00 
  187       7.274609465698e-10       9.082255989895e-14      -3.176438050811e-12       0.000000000000e+00 
  188       7.299358478535e-10       8.981214659669e-14      -3.029573618794e-12       0.000000000000e+00 
  189       7.323405247300e-10       8.888738144840e-14      -2.879369690072e-12       0.000000000000e+00 
  190       7.346741820315e-10       8.805311328082e-14      -2.725866275430e-12       0.000000000000e+00 
  191       7.369360275554e-10       8.731428621797e-14      -2.569106027853e-12       0.000000000000e+00 
  192       7.391252720975e-10       8.667594039212e-14      -2.409134275674e-12       0.000000000000e+00 
  193       7.412411294854e-10       8.614321265465e-14      -2.245999055725e-12       0.000000000000e+00 
  194       7.432828166114e-10       8.572133728697e-14      -2.079751146488e-12       0.000000000000e+00 
  195       7.452495534663e-10       8.541564671137e-14      -1.910444101250e-12       0.000000000000e+00 
  196       7.471405631721e-10       8.523157220198e-14      -1.738134281252e-12       0.000000000000e+00 
  197       7.489550720154e-10       8.517464459564e-14      -1.562880888844e-12       0.000000000000e+00 
  198       7.506923094810e-10       8.525049500278e-14      -1.384746000630e-12       0.000000000000e+00 
  199       7.523515082846e-10       8.546485551835e-14      -1.203794600628e-12       0.000000000000e+00 
  200       7.539319044064e-10       8.582355993269e-14      -1.020094613416e-12       0.000000000000e+00 
  201       7.554327956351e-10       8.633225662216e-14      -8.337135490156e-13       0.000000000000e+00 
  202       7.568537217906e-10       8.699552288802e-14      -6.447081015165e-13       0.000000000000e+00 
  203       7.581942974543e-10       8.781768865110e-14      -4.531338705386e-13       0.000000000000e+00 
  204       7.594541548194e-10       8.880311844712e-14      -2.590487057110e-13       0.000000000000e+00 
  205       7.606329438977e-10       8.995621128687e-14      -6.251272981020e-14       0.000000000000e+00 
