# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4000,
# i.e. number of multipoles equal to 3999
#  l TT               EE               TE               BB               phiphi           Tphi             
2837 4.8251064000e-12 2.5075460451e-13 -1.0827359217e-13 0.0000000000e+00 9.5752240589e-17 -1.2403946681e-17
2838 4.8060783328e-12 2.5116525451e-13 -1.1100256711e-13 0.0000000000e+00 9.5606049876e-17 -1.2324428145e-17
2839 4.7873382574e-12 2.5155764572e-13 -1.1376850470e-13 0.0000000000e+00 9.5460123613e-17 -1.2245609348e-17
2840 4.7688858147e-12 2.5193162182e-13 -1.1656989343e-13 0.0000000000e+00 9.5314461285e-17 -1.2167493844e-17
2841 4.7507206436e-12 2.5228702616e-13 -1.1940521738e-13 0.0000000000e+00 9.5169062373e-17 -1.2090085198e-17
2842 4.7328423803e-12 2.5262370172e-13 -1.2227295620e-13 0.0000000000e+00 9.5023926357e-17 -1.2013386980e-17
2843 4.7152506586e-12 2.5294149111e-13 -1.2517158512e-13 0.0000000000e+00 9.4879052710e-17 -1.1937402764e-17
2844 4.6979451102e-12 2.5324023661e-13 -1.2809957496e-13 0.0000000000e+00 9.4734440904e-17 -1.1862136136e-17
2845 4.6809253641e-12 2.5351978011e-13 -1.3105539211e-13 0.0000000000e+00 9.4590090407e-17 -1.1787590683e-17
2846 4.6641910470e-12 2.5377996317e-13 -1.3403749851e-13 0.0000000000e+00 9.4446000683e-17 -1.1713770001e-17
2847 4.6477417833e-12 2.5402062696e-13 -1.3704435168e-13 0.0000000000e+00 9.4302171192e-17 -1.1640677694e-17
2848 4.6315771949e-12 2.5424161233e-13 -1.4007440471e-13 0.0000000000e+00 9.4158601394e-17 -1.1568317371e-17
2849 4.6156969013e-12 2.5444275972e-13 -1.4312610623e-13 0.0000000000e+00 9.4015290741e-17 -1.1496692646e-17
2850 4.6001005196e-12 2.5462390926e-13 -1.4619790044e-13 0.0000000000e+00 9.3872238684e-17 -1.1425807142e-17
2851 4.5847876645e-12 2.5478490069e-13 -1.4928822706e-13 0.0000000000e+00 9.3729444670e-17 -1.1355664489e-17
2852 4.5697579482e-12 2.5492557339e-13 -1.5239552139e-13 0.0000000000e+00 9.3586908143e-17 -1.1286268321e-17
2853 4.5550109807e-12 2.5504576640e-13 -1.5551821425e-13 0.0000000000e+00 9.3444628544e-17 -1.1217622281e-17
2854 4.5405463694e-12 2.5514531836e-13 -1.5865473201e-13 0.0000000000e+00 9.3302605308e-17 -1.1149730016e-17
2855 4.5263637192e-12 2.5522406759e-13 -1.6180349656e-13 0.0000000000e+00 9.3160837869e-17 -1.1082595183e-17
2856 4.5124626328e-12 2.5528185203e-13 -1.6496292532e-13 0.0000000000e+00 9.3019325658e-17 -1.1016221443e-17
2857 4.4988427105e-12 2.5531850926e-13 -1.6813143126e-13 0.0000000000e+00 9.2878068100e-17 -1.0950612465e-17
2858 4.4855035498e-12 2.5533387648e-13 -1.7130742283e-13 0.0000000000e+00 9.2737064618e-17 -1.0885771923e-17
2859 4.4724447461e-12 2.5532779056e-13 -1.7448930404e-13 0.0000000000e+00 9.2596314631e-17 -1.0821703500e-17
2860 4.4596658924e-12 2.5530008798e-13 -1.7767547438e-13 0.0000000000e+00 9.2455817555e-17 -1.0758410883e-17
2861 4.4471662399e-12 2.5525064220e-13 -1.8086437865e-13 0.0000000000e+00 9.2315572823e-17 -1.0695896377e-17
2862 4.4349436793e-12 2.5517947584e-13 -1.8405465645e-13 0.0000000000e+00 9.2175579937e-17 -1.0634156723e-17
2863 4.4229957545e-12 2.5508664906e-13 -1.8724499345e-13 0.0000000000e+00 9.2035838421e-17 -1.0573187256e-17
2864 4.4113200012e-12 2.5497222228e-13 -1.9043407163e-13 0.0000000000e+00 9.1896347790e-17 -1.0512983295e-17
2865 4.3999139472e-12 2.5483625619e-13 -1.9362056931e-13 0.0000000000e+00 9.1757107560e-17 -1.0453540142e-17
2866 4.3887751117e-12 2.5467881174e-13 -1.9680316113e-13 0.0000000000e+00 9.1618117242e-17 -1.0394853082e-17
2867 4.3779010062e-12 2.5449995013e-13 -1.9998051808e-13 0.0000000000e+00 9.1479376344e-17 -1.0336917384e-17
2868 4.3672891337e-12 2.5429973284e-13 -2.0315130744e-13 0.0000000000e+00 9.1340884371e-17 -1.0279728299e-17
2869 4.3569369892e-12 2.5407822162e-13 -2.0631419283e-13 0.0000000000e+00 9.1202640824e-17 -1.0223281062e-17
2870 4.3468420594e-12 2.5383547847e-13 -2.0946783416e-13 0.0000000000e+00 9.1064645202e-17 -1.0167570893e-17
2871 4.3370018230e-12 2.5357156565e-13 -2.1261088769e-13 0.0000000000e+00 9.0926897000e-17 -1.0112592990e-17
2872 4.3274137502e-12 2.5328654571e-13 -2.1574200594e-13 0.0000000000e+00 9.0789395710e-17 -1.0058342541e-17
2873 4.3180753033e-12 2.5298048144e-13 -2.1885983778e-13 0.0000000000e+00 9.0652140822e-17 -1.0004814711e-17
2874 4.3089839362e-12 2.5265343591e-13 -2.2196302836e-13 0.0000000000e+00 9.0515131820e-17 -9.9520046513e-18
2875 4.3001370947e-12 2.5230547245e-13 -2.2505021912e-13 0.0000000000e+00 9.0378368187e-17 -9.8999074964e-18
2876 4.2915322161e-12 2.5193665465e-13 -2.2812004783e-13 0.0000000000e+00 9.0241849403e-17 -9.8485183630e-18
2877 4.2831667299e-12 2.5154704638e-13 -2.3117114851e-13 0.0000000000e+00 9.0105574942e-17 -9.7978323510e-18
2878 4.2750380569e-12 2.5113671176e-13 -2.3420215150e-13 0.0000000000e+00 8.9969544279e-17 -9.7478445435e-18
2879 4.2671436100e-12 2.5070571521e-13 -2.3721168341e-13 0.0000000000e+00 8.9833756881e-17 -9.6985500068e-18
2880 4.2594807937e-12 2.5025412136e-13 -2.4019836715e-13 0.0000000000e+00 8.9698212216e-17 -9.6499437900e-18
2881 4.2520470042e-12 2.4978199517e-13 -2.4316082188e-13 0.0000000000e+00 8.9562909747e-17 -9.6020209252e-18
2882 4.2448396295e-12 2.4928940181e-13 -2.4609766308e-13 0.0000000000e+00 8.9427848933e-17 -9.5547764278e-18
2883 4.2378560492e-12 2.4877640677e-13 -2.4900750246e-13 0.0000000000e+00 8.9293029230e-17 -9.5082052958e-18
2884 4.2310936348e-12 2.4824307577e-13 -2.5188894802e-13 0.0000000000e+00 8.9158450093e-17 -9.4623025105e-18
2885 4.2245497494e-12 2.4768947482e-13 -2.5474060403e-13 0.0000000000e+00 8.9024110970e-17 -9.4170630361e-18
2886 4.2182215722e-12 2.4711569826e-13 -2.5756116434e-13 0.0000000000e+00 8.8890011327e-17 -9.3724806817e-18
2887 4.2121055722e-12 2.4652195319e-13 -2.6034969287e-13 0.0000000000e+00 8.8756150696e-17 -9.3285446824e-18
2888 4.2061980314e-12 2.4590847547e-13 -2.6310534454e-13 0.0000000000e+00 8.8622528626e-17 -9.2852431010e-18
2889 4.2004952209e-12 2.4527550170e-13 -2.6582727207e-13 0.0000000000e+00 8.8489144662e-17 -9.2425639643e-18
2890 4.1949934006e-12 2.4462326924e-13 -2.6851462600e-13 0.0000000000e+00 8.8355998345e-17 -9.2004952628e-18
2891 4.1896888189e-12 2.4395201614e-13 -2.7116655467e-13 0.0000000000e+00 8.8223089215e-17 -9.1590249510e-18
2892 4.1845777131e-12 2.4326198124e-13 -2.7378220422e-13 0.0000000000e+00 8.8090416808e-17 -9.1181409475e-18
2893 4.1796563091e-12 2.4255340410e-13 -2.7636071859e-13 0.0000000000e+00 8.7957980657e-17 -9.0778311343e-18
2894 4.1749208215e-12 2.4182652500e-13 -2.7890123953e-13 0.0000000000e+00 8.7825780293e-17 -9.0380833575e-18
2895 4.1703674538e-12 2.4108158499e-13 -2.8140290656e-13 0.0000000000e+00 8.7693815242e-17 -8.9988854268e-18
2896 4.1659923979e-12 2.4031882585e-13 -2.8386485703e-13 0.0000000000e+00 8.7562085028e-17 -8.9602251156e-18
2897 4.1617918345e-12 2.3953849010e-13 -2.8628622607e-13 0.0000000000e+00 8.7430589173e-17 -8.9220901612e-18
2898 4.1577619331e-12 2.3874082100e-13 -2.8866614658e-13 0.0000000000e+00 8.7299327195e-17 -8.8844682644e-18
2899 4.1538988515e-12 2.3792606257e-13 -2.9100374928e-13 0.0000000000e+00 8.7168298608e-17 -8.8473470896e-18
2900 4.1501987366e-12 2.3709445955e-13 -2.9329816266e-13 0.0000000000e+00 8.7037502926e-17 -8.8107142648e-18
2901 4.1466577235e-12 2.3624625745e-13 -2.9554851301e-13 0.0000000000e+00 8.6906939657e-17 -8.7745573817e-18
2902 4.1432719361e-12 2.3538170251e-13 -2.9775392439e-13 0.0000000000e+00 8.6776608307e-17 -8.7388639954e-18
2903 4.1400374871e-12 2.3450104171e-13 -2.9991351865e-13 0.0000000000e+00 8.6646508380e-17 -8.7036216245e-18
2904 4.1369504775e-12 2.3360452280e-13 -3.0202641541e-13 0.0000000000e+00 8.6516639376e-17 -8.6688177511e-18
2905 4.1340069971e-12 2.3269239425e-13 -3.0409173209e-13 0.0000000000e+00 8.6387000790e-17 -8.6344398208e-18
2906 4.1312031242e-12 2.3176490530e-13 -3.0610858387e-13 0.0000000000e+00 8.6257592119e-17 -8.6004752425e-18
2907 4.1285349256e-12 2.3082230593e-13 -3.0807608370e-13 0.0000000000e+00 8.6128412852e-17 -8.5669113885e-18
2908 4.1259984568e-12 2.2986484687e-13 -3.0999334232e-13 0.0000000000e+00 8.5999462478e-17 -8.5337355945e-18
2909 4.1235897617e-12 2.2889277959e-13 -3.1185946823e-13 0.0000000000e+00 8.5870740481e-17 -8.5009351593e-18
2910 4.1213048730e-12 2.2790635633e-13 -3.1367356770e-13 0.0000000000e+00 8.5742246343e-17 -8.4684973453e-18
2911 4.1191398162e-12 2.2690584354e-13 -3.1543485268e-13 0.0000000000e+00 8.5613979560e-17 -8.4364191139e-18
2912 4.1170906239e-12 2.2589156235e-13 -3.1714296506e-13 0.0000000000e+00 8.5485939692e-17 -8.4047363874e-18
2913 4.1151533217e-12 2.2486384833e-13 -3.1879765406e-13 0.0000000000e+00 8.5358126311e-17 -8.3734949342e-18
2914 4.1133239239e-12 2.2382303801e-13 -3.2039866843e-13 0.0000000000e+00 8.5230538988e-17 -8.3427406471e-18
2915 4.1115984333e-12 2.2276946891e-13 -3.2194575644e-13 0.0000000000e+00 8.5103177291e-17 -8.3125195423e-18
2916 4.1099728412e-12 2.2170347952e-13 -3.2343866595e-13 0.0000000000e+00 8.4976040784e-17 -8.2828777606e-18
2917 4.1084431275e-12 2.2062540931e-13 -3.2487714431e-13 0.0000000000e+00 8.4849129031e-17 -8.2538615666e-18
2918 4.1070052608e-12 2.1953559872e-13 -3.2626093845e-13 0.0000000000e+00 8.4722441589e-17 -8.2255173495e-18
2919 4.1056551979e-12 2.1843438919e-13 -3.2758979484e-13 0.0000000000e+00 8.4595978017e-17 -8.1978916227e-18
2920 4.1043888845e-12 2.1732212311e-13 -3.2886345946e-13 0.0000000000e+00 8.4469737867e-17 -8.1710310242e-18
2921 4.1032022545e-12 2.1619914390e-13 -3.3008167786e-13 0.0000000000e+00 8.4343720690e-17 -8.1449823166e-18
2922 4.1020912304e-12 2.1506579591e-13 -3.3124419512e-13 0.0000000000e+00 8.4217926035e-17 -8.1197923872e-18
2923 4.1010517232e-12 2.1392242451e-13 -3.3235075586e-13 0.0000000000e+00 8.4092353448e-17 -8.0955082482e-18
2924 4.1000796324e-12 2.1276937603e-13 -3.3340110425e-13 0.0000000000e+00 8.3967002470e-17 -8.0721770367e-18
2925 4.0991708459e-12 2.1160699780e-13 -3.3439498398e-13 0.0000000000e+00 8.3841872641e-17 -8.0498460148e-18
2926 4.0983212401e-12 2.1043563814e-13 -3.3533213831e-13 0.0000000000e+00 8.3716963499e-17 -8.0285625698e-18
2927 4.0975266800e-12 2.0925564634e-13 -3.3621231000e-13 0.0000000000e+00 8.3592274577e-17 -8.0083742141e-18
2928 4.0967830187e-12 2.0806737269e-13 -3.3703524138e-13 0.0000000000e+00 8.3467805407e-17 -7.9893285858e-18
2929 4.0960860981e-12 2.0687116847e-13 -3.3780067430e-13 0.0000000000e+00 8.3343555518e-17 -7.9714734482e-18
2930 4.0954317481e-12 2.0566738593e-13 -3.3850835016e-13 0.0000000000e+00 8.3219524434e-17 -7.9548566901e-18
2931 4.0948157875e-12 2.0445637834e-13 -3.3915800989e-13 0.0000000000e+00 8.3095711679e-17 -7.9395263262e-18
2932 4.0942340231e-12 2.0323849993e-13 -3.3974939397e-13 0.0000000000e+00 8.2972116773e-17 -7.9255304968e-18
2933 4.0936822503e-12 2.0201410596e-13 -3.4028224239e-13 0.0000000000e+00 8.2848739233e-17 -7.9129174682e-18
2934 4.0931562528e-12 2.0078355264e-13 -3.4075629471e-13 0.0000000000e+00 8.2725578574e-17 -7.9017356327e-18
2935 4.0926518026e-12 1.9954719720e-13 -3.4117129000e-13 0.0000000000e+00 8.2602634306e-17 -7.8920335086e-18
2936 4.0921648207e-12 1.9830539562e-13 -3.4152706377e-13 0.0000000000e+00 8.2479905955e-17 -7.8838400882e-18
2937 4.0916918591e-12 1.9705849591e-13 -3.4182383919e-13 0.0000000000e+00 8.2357393103e-17 -7.8771057742e-18
2938 4.0912296208e-12 1.9580684480e-13 -3.4206193729e-13 0.0000000000e+00 8.2235095349e-17 -7.8717611486e-18
2939 4.0907747999e-12 1.9455079000e-13 -3.4224168022e-13 0.0000000000e+00 8.2113012286e-17 -7.8677365984e-18
2940 4.0903240815e-12 1.9329068014e-13 -3.4236339127e-13 0.0000000000e+00 8.1991143507e-17 -7.8649623153e-18
2941 4.0898741416e-12 1.9202686486e-13 -3.4242739486e-13 0.0000000000e+00 8.1869488601e-17 -7.8633682956e-18
2942 4.0894216470e-12 1.9075969473e-13 -3.4243401649e-13 0.0000000000e+00 8.1748047154e-17 -7.8628843396e-18
2943 4.0889632556e-12 1.8948952129e-13 -3.4238358284e-13 0.0000000000e+00 8.1626818750e-17 -7.8634400520e-18
2944 4.0884956163e-12 1.8821669705e-13 -3.4227642167e-13 0.0000000000e+00 8.1505802970e-17 -7.8649648417e-18
2945 4.0880153685e-12 1.8694157549e-13 -3.4211286190e-13 0.0000000000e+00 8.1384999395e-17 -7.8673879211e-18
2946 4.0875191429e-12 1.8566451104e-13 -3.4189323357e-13 0.0000000000e+00 8.1264407599e-17 -7.8706383065e-18
2947 4.0870035610e-12 1.8438585912e-13 -3.4161786784e-13 0.0000000000e+00 8.1144027156e-17 -7.8746448176e-18
2948 4.0864652351e-12 1.8310597609e-13 -3.4128709700e-13 0.0000000000e+00 8.1023857637e-17 -7.8793360774e-18
2949 4.0859007684e-12 1.8182521930e-13 -3.4090125448e-13 0.0000000000e+00 8.0903898611e-17 -7.8846405122e-18
2950 4.0853067551e-12 1.8054394706e-13 -3.4046067485e-13 0.0000000000e+00 8.0784149643e-17 -7.8904863512e-18
2951 4.0846797800e-12 1.7926251865e-13 -3.3996569379e-13 0.0000000000e+00 8.0664610296e-17 -7.8968016265e-18
2952 4.0840164191e-12 1.7798129434e-13 -3.3941664814e-13 0.0000000000e+00 8.0545280131e-17 -7.9035141729e-18
2953 4.0833132389e-12 1.7670063533e-13 -3.3881387585e-13 0.0000000000e+00 8.0426158706e-17 -7.9105516275e-18
2954 4.0825667970e-12 1.7542090384e-13 -3.3815771602e-13 0.0000000000e+00 8.0307245575e-17 -7.9178414300e-18
2955 4.0817736416e-12 1.7414246303e-13 -3.3744850889e-13 0.0000000000e+00 8.0188540292e-17 -7.9253108220e-18
2956 4.0809303121e-12 1.7286567704e-13 -3.3668659584e-13 0.0000000000e+00 8.0070042405e-17 -7.9328868474e-18
2957 4.0800333383e-12 1.7159091101e-13 -3.3587231939e-13 0.0000000000e+00 7.9951751463e-17 -7.9404963517e-18
2958 4.0790792410e-12 1.7031853103e-13 -3.3500602318e-13 0.0000000000e+00 7.9833667010e-17 -7.9480659820e-18
2959 4.0780645319e-12 1.6904890416e-13 -3.3408805201e-13 0.0000000000e+00 7.9715788588e-17 -7.9555221872e-18
2960 4.0769857132e-12 1.6778239847e-13 -3.3311875182e-13 0.0000000000e+00 7.9598115736e-17 -7.9627912172e-18
2961 4.0758395372e-12 1.6651936756e-13 -3.3209853483e-13 0.0000000000e+00 7.9480648005e-17 -7.9698153585e-18
2962 4.0746237834e-12 1.6526010424e-13 -3.3102807526e-13 0.0000000000e+00 7.9363385004e-17 -7.9766017271e-18
2963 4.0733364851e-12 1.6400488668e-13 -3.2990811456e-13 0.0000000000e+00 7.9246326349e-17 -7.9831737163e-18
2964 4.0719756706e-12 1.6275399375e-13 -3.2873939642e-13 0.0000000000e+00 7.9129471660e-17 -7.9895547838e-18
2965 4.0705393630e-12 1.6150770506e-13 -3.2752266671e-13 0.0000000000e+00 7.9012820549e-17 -7.9957684512e-18
2966 4.0690255805e-12 1.6026630095e-13 -3.2625867350e-13 0.0000000000e+00 7.8896372629e-17 -8.0018383046e-18
2967 4.0674323361e-12 1.5903006249e-13 -3.2494816708e-13 0.0000000000e+00 7.8780127510e-17 -8.0077879943e-18
2968 4.0657576377e-12 1.5779927151e-13 -3.2359189997e-13 0.0000000000e+00 7.8664084798e-17 -8.0136412350e-18
2969 4.0639994885e-12 1.5657421053e-13 -3.2219062688e-13 0.0000000000e+00 7.8548244098e-17 -8.0194218058e-18
2970 4.0621558863e-12 1.5535516284e-13 -3.2074510473e-13 0.0000000000e+00 7.8432605012e-17 -8.0251535503e-18
2971 4.0602248240e-12 1.5414241244e-13 -3.1925609268e-13 0.0000000000e+00 7.8317167140e-17 -8.0308603766e-18
2972 4.0582042893e-12 1.5293624409e-13 -3.1772435209e-13 0.0000000000e+00 7.8201930079e-17 -8.0365662574e-18
2973 4.0560922649e-12 1.5173694326e-13 -3.1615064656e-13 0.0000000000e+00 7.8086893425e-17 -8.0422952301e-18
2974 4.0538867284e-12 1.5054479617e-13 -3.1453574188e-13 0.0000000000e+00 7.7972056769e-17 -8.0480713967e-18
2975 4.0515856524e-12 1.4936008978e-13 -3.1288040611e-13 0.0000000000e+00 7.7857419701e-17 -8.0539189240e-18
2976 4.0491870044e-12 1.4818311179e-13 -3.1118540950e-13 0.0000000000e+00 7.7742981810e-17 -8.0598620436e-18
2977 4.0466887467e-12 1.4701415063e-13 -3.0945152454e-13 0.0000000000e+00 7.7628742679e-17 -8.0659250519e-18
2978 4.0440888366e-12 1.4585349547e-13 -3.0767952596e-13 0.0000000000e+00 7.7514701892e-17 -8.0721323103e-18
2979 4.0413852262e-12 1.4470143622e-13 -3.0587019071e-13 0.0000000000e+00 7.7400859029e-17 -8.0785082451e-18
2980 4.0385758627e-12 1.4355826354e-13 -3.0402429797e-13 0.0000000000e+00 7.7287213666e-17 -8.0850773477e-18
2981 4.0356586879e-12 1.4242426882e-13 -3.0214262918e-13 0.0000000000e+00 7.7173765381e-17 -8.0918641745e-18
2982 4.0326316389e-12 1.4129974419e-13 -3.0022596800e-13 0.0000000000e+00 7.7060513744e-17 -8.0988933470e-18
2983 4.0294926472e-12 1.4018498253e-13 -2.9827510032e-13 0.0000000000e+00 7.6947458327e-17 -8.1061895520e-18
2984 4.0262396395e-12 1.3908027746e-13 -2.9629081431e-13 0.0000000000e+00 7.6834598696e-17 -8.1137775415e-18
2985 4.0228705374e-12 1.3798592334e-13 -2.9427390033e-13 0.0000000000e+00 7.6721934418e-17 -8.1216821326e-18
2986 4.0193835396e-12 1.3690219187e-13 -2.9222517367e-13 0.0000000000e+00 7.6609465069e-17 -8.1299251442e-18
2987 4.0157779714e-12 1.3582926170e-13 -2.9014554251e-13 0.0000000000e+00 7.6497190278e-17 -8.1385161882e-18
2988 4.0120534395e-12 1.3476728845e-13 -2.8803594024e-13 0.0000000000e+00 7.6385109684e-17 -8.1474618332e-18
2989 4.0082095498e-12 1.3371642812e-13 -2.8589730289e-13 0.0000000000e+00 7.6273222926e-17 -8.1567686638e-18
2990 4.0042459081e-12 1.3267683710e-13 -2.8373056908e-13 0.0000000000e+00 7.6161529640e-17 -8.1664432809e-18
2991 4.0001621190e-12 1.3164867211e-13 -2.8153668007e-13 0.0000000000e+00 7.6050029458e-17 -8.1764923015e-18
2992 3.9959577871e-12 1.3063209027e-13 -2.7931657974e-13 0.0000000000e+00 7.5938722013e-17 -8.1869223591e-18
2993 3.9916325159e-12 1.2962724905e-13 -2.7707121458e-13 0.0000000000e+00 7.5827606932e-17 -8.1977401031e-18
2994 3.9871859087e-12 1.2863430631e-13 -2.7480153373e-13 0.0000000000e+00 7.5716683843e-17 -8.2089521995e-18
2995 3.9826175679e-12 1.2765342027e-13 -2.7250848894e-13 0.0000000000e+00 7.5605952369e-17 -8.2205653304e-18
2996 3.9779270955e-12 1.2668474953e-13 -2.7019303461e-13 0.0000000000e+00 7.5495412133e-17 -8.2325861942e-18
2997 3.9731140927e-12 1.2572845303e-13 -2.6785612775e-13 0.0000000000e+00 7.5385062755e-17 -8.2450215056e-18
2998 3.9681781605e-12 1.2478469013e-13 -2.6549872802e-13 0.0000000000e+00 7.5274903851e-17 -8.2578779957e-18
2999 3.9631188988e-12 1.2385362052e-13 -2.6312179772e-13 0.0000000000e+00 7.5164935037e-17 -8.2711624119e-18
3000 3.9579359073e-12 1.2293540429e-13 -2.6072630180e-13 0.0000000000e+00 7.5055155926e-17 -8.2848815179e-18
3001 3.9526287849e-12 1.2203020189e-13 -2.5831320781e-13 0.0000000000e+00 7.4945566128e-17 -8.2990420937e-18
3002 3.9471971299e-12 1.2113817415e-13 -2.5588348600e-13 0.0000000000e+00 7.4836165252e-17 -8.3136509359e-18
3003 3.9416405401e-12 1.2025948226e-13 -2.5343810923e-13 0.0000000000e+00 7.4726952903e-17 -8.3287148572e-18
3004 3.9359586126e-12 1.1939428779e-13 -2.5097805303e-13 0.0000000000e+00 7.4617928685e-17 -8.3442406870e-18
3005 3.9301509440e-12 1.1854275268e-13 -2.4850429556e-13 0.0000000000e+00 7.4509092200e-17 -8.3602352708e-18
3006 3.9242171303e-12 1.1770503927e-13 -2.4601781764e-13 0.0000000000e+00 7.4400443046e-17 -8.3767054707e-18
3007 3.9181567667e-12 1.1688131024e-13 -2.4351960277e-13 0.0000000000e+00 7.4291980820e-17 -8.3936581652e-18
3008 3.9119694481e-12 1.1607172866e-13 -2.4101063708e-13 0.0000000000e+00 7.4183705117e-17 -8.4111002493e-18
3009 3.9056547687e-12 1.1527645797e-13 -2.3849190937e-13 0.0000000000e+00 7.4075615528e-17 -8.4290386344e-18
3010 3.8992123218e-12 1.1449566200e-13 -2.3596441110e-13 0.0000000000e+00 7.3967711644e-17 -8.4474802484e-18
3011 3.8926419415e-12 1.1372947986e-13 -2.3342911726e-13 0.0000000000e+00 7.3859993064e-17 -8.4664303856e-18
3012 3.8859444259e-12 1.1297795067e-13 -2.3088692889e-13 0.0000000000e+00 7.3752459438e-17 -8.4858877480e-18
3013 3.8791208172e-12 1.1224108847e-13 -2.2833873026e-13 0.0000000000e+00 7.3645110426e-17 -8.5058493798e-18
3014 3.8721721606e-12 1.1151890729e-13 -2.2578540804e-13 0.0000000000e+00 7.3537945685e-17 -8.5263123156e-18
3015 3.8650995047e-12 1.1081142114e-13 -2.2322785122e-13 0.0000000000e+00 7.3430964871e-17 -8.5472735800e-18
3016 3.8579039013e-12 1.1011864400e-13 -2.2066695121e-13 0.0000000000e+00 7.3324167638e-17 -8.5687301878e-18
3017 3.8505864055e-12 1.0944058981e-13 -2.1810360176e-13 0.0000000000e+00 7.3217553636e-17 -8.5906791441e-18
3018 3.8431480757e-12 1.0877727250e-13 -2.1553869900e-13 0.0000000000e+00 7.3111122516e-17 -8.6131174439e-18
3019 3.8355899732e-12 1.0812870600e-13 -2.1297314145e-13 0.0000000000e+00 7.3004873923e-17 -8.6360420727e-18
3020 3.8279131631e-12 1.0749490418e-13 -2.1040782999e-13 0.0000000000e+00 7.2898807504e-17 -8.6594500059e-18
3021 3.8201187134e-12 1.0687588089e-13 -2.0784366789e-13 0.0000000000e+00 7.2792922900e-17 -8.6833382090e-18
3022 3.8122076954e-12 1.0627164998e-13 -2.0528156080e-13 0.0000000000e+00 7.2687219753e-17 -8.7077036379e-18
3023 3.8041811838e-12 1.0568222526e-13 -2.0272241675e-13 0.0000000000e+00 7.2581697701e-17 -8.7325432383e-18
3024 3.7960402565e-12 1.0510762051e-13 -2.0016714616e-13 0.0000000000e+00 7.2476356381e-17 -8.7578539462e-18
3025 3.7877859946e-12 1.0454784949e-13 -1.9761666183e-13 0.0000000000e+00 7.2371195426e-17 -8.7836326876e-18
3026 3.7794194826e-12 1.0400292596e-13 -1.9507187896e-13 0.0000000000e+00 7.2266214469e-17 -8.8098763787e-18
3027 3.7709418082e-12 1.0347286361e-13 -1.9253371514e-13 0.0000000000e+00 7.2161413140e-17 -8.8365819256e-18
3028 3.7623540625e-12 1.0295767615e-13 -1.9000309034e-13 0.0000000000e+00 7.2056791066e-17 -8.8637462247e-18
3029 3.7536573397e-12 1.0245737723e-13 -1.8748092695e-13 0.0000000000e+00 7.1952347874e-17 -8.8913661624e-18
3030 3.7448527373e-12 1.0197198051e-13 -1.8496814973e-13 0.0000000000e+00 7.1848083185e-17 -8.9194386149e-18
3031 3.7359413563e-12 1.0150149960e-13 -1.8246568587e-13 0.0000000000e+00 7.1743996623e-17 -8.9479604488e-18
3032 3.7269243009e-12 1.0104594809e-13 -1.7997446492e-13 0.0000000000e+00 7.1640087806e-17 -8.9769285206e-18
3033 3.7178026784e-12 1.0060533955e-13 -1.7749541888e-13 0.0000000000e+00 7.1536356351e-17 -9.0063396768e-18
3034 3.7085775997e-12 1.0017968753e-13 -1.7502948213e-13 0.0000000000e+00 7.1432801873e-17 -9.0361907539e-18
3035 3.6992501788e-12 9.9769005548e-14 -1.7257759144e-13 0.0000000000e+00 7.1329423984e-17 -9.0664785784e-18
3036 3.6898216791e-12 9.9373286224e-14 -1.7014063475e-13 0.0000000000e+00 7.1226222307e-17 -9.0971948512e-18
3037 3.6802939518e-12 9.8992438549e-14 -1.6771929694e-13 0.0000000000e+00 7.1123196510e-17 -9.1283107726e-18
3038 3.6706689998e-12 9.8626350308e-14 -1.6531421330e-13 0.0000000000e+00 7.1020346273e-17 -9.1597923430e-18
3039 3.6609488315e-12 9.8274908933e-14 -1.6292602071e-13 0.0000000000e+00 7.0917671271e-17 -9.1916054717e-18
3040 3.6511354608e-12 9.7938001501e-14 -1.6055535766e-13 0.0000000000e+00 7.0815171179e-17 -9.2237159770e-18
3041 3.6412309075e-12 9.7615514733e-14 -1.5820286425e-13 0.0000000000e+00 7.0712845669e-17 -9.2560895862e-18
3042 3.6312371967e-12 9.7307334993e-14 -1.5586918218e-13 0.0000000000e+00 7.0610694412e-17 -9.2886919350e-18
3043 3.6211563595e-12 9.7013348290e-14 -1.5355495476e-13 0.0000000000e+00 7.0508717076e-17 -9.3214885683e-18
3044 3.6109904323e-12 9.6733440277e-14 -1.5126082691e-13 0.0000000000e+00 7.0406913329e-17 -9.3544449391e-18
3045 3.6007414575e-12 9.6467496248e-14 -1.4898744516e-13 0.0000000000e+00 7.0305282834e-17 -9.3875264094e-18
3046 3.5904114829e-12 9.6215401141e-14 -1.4673545767e-13 0.0000000000e+00 7.0203825254e-17 -9.4206982493e-18
3047 3.5800025621e-12 9.5977039538e-14 -1.4450551418e-13 0.0000000000e+00 7.0102540250e-17 -9.4539256376e-18
3048 3.5695167542e-12 9.5752295660e-14 -1.4229826607e-13 0.0000000000e+00 7.0001427480e-17 -9.4871736613e-18
3049 3.5589561242e-12 9.5541053373e-14 -1.4011436633e-13 0.0000000000e+00 6.9900486601e-17 -9.5204073156e-18
3050 3.5483227425e-12 9.5343196182e-14 -1.3795446956e-13 0.0000000000e+00 6.9799717266e-17 -9.5535915039e-18
