# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000,
# i.e. number of multipoles equal to 2999
#  l TT               EE               TE               BB               phiphi           Tphi             
 215 7.8492507162e-10 1.0267320988e-13 5.7546314972e-13 2.2735220483e-15 1.2398454144e-12 -2.7227279969e-13
 216 7.8538812391e-10 1.0460149381e-13 7.8341496993e-13 2.2965493113e-15 1.2225496442e-12 -2.6900288263e-13
 217 7.8576437680e-10 1.0671217412e-13 9.9331629386e-13 2.3196560378e-15 1.2055617384e-12 -2.6577808306e-13
 218 7.8605375814e-10 1.0900979428e-13 1.2050882736e-12 2.3428398688e-15 1.1888759237e-12 -2.6259624254e-13
 219 7.8625624432e-10 1.1149883519e-13 1.4186513722e-12 2.3660984093e-15 1.1724865136e-12 -2.5945479304e-13
 220 7.8637183775e-10 1.1418381438e-13 1.6339236402e-12 2.3894292093e-15 1.1563871634e-12 -2.5635099600e-13
 221 7.8640056711e-10 1.1706928605e-13 1.8508206926e-12 2.4128297641e-15 1.1405708597e-12 -2.5328194002e-13
 222 7.8634247637e-10 1.2015974205e-13 2.0692566714e-12 2.4362975352e-15 1.1250305632e-12 -2.5024494534e-13
 223 7.8619759037e-10 1.2345930807e-13 2.2891472454e-12 2.4598300176e-15 1.1097611999e-12 -2.4723881120e-13
 224 7.8596594755e-10 1.2697202765e-13 2.5104067623e-12 2.4834246764e-15 1.0947577799e-12 -2.4426264487e-13
 225 7.8564761123e-10 1.3070195911e-13 2.7329472626e-12 2.5070789245e-15 1.0800147494e-12 -2.4131546080e-13
 226 7.8524266993e-10 1.3465317517e-13 2.9566784604e-12 2.5307901220e-15 1.0655259829e-12 -2.3839617931e-13
 227 7.8475123837e-10 1.3882974881e-13 3.1815084670e-12 2.5545556003e-15 1.0512853136e-12 -2.3550432150e-13
 228 7.8417346022e-10 1.4323571008e-13 3.4073460547e-12 2.5783727348e-15 1.0372881816e-12 -2.3264214603e-13
 229 7.8350950602e-10 1.4787508602e-13 3.6340984985e-12 2.6022388759e-15 1.0235300747e-12 -2.2981264537e-13
 230 7.8275957265e-10 1.5275191395e-13 3.8616708281e-12 2.6261513249e-15 1.0100059920e-12 -2.2701886195e-13
 231 7.8192388358e-10 1.5787024120e-13 4.0899658101e-12 2.6501073335e-15 9.9671043733e-13 -2.2426388848e-13
 232 7.8100270141e-10 1.6323398381e-13 4.3188855865e-12 2.6741041349e-15 9.8363793953e-13 -2.2155002134e-13
 233 7.7999636594e-10 1.6884649359e-13 4.5483367426e-12 2.6981390380e-15 9.7078466456e-13 -2.1887616209e-13
 234 7.7890525893e-10 1.7471096356e-13 4.7782255195e-12 2.7222093380e-15 9.5814689033e-13 -2.1624025509e-13
 235 7.7772979234e-10 1.8083056584e-13 5.0084561712e-12 2.7463122860e-15 9.4572048263e-13 -2.1364011819e-13
 236 7.7647040857e-10 1.8720845108e-13 5.2389309509e-12 2.7704450883e-15 9.3350088942e-13 -2.1107344113e-13
 237 7.7512758077e-10 1.9384774781e-13 5.4695500964e-12 2.7946049063e-15 9.2148313512e-13 -2.0853778394e-13
 238 7.7370180437e-10 2.0075150953e-13 5.7002132895e-12 2.8187888941e-15 9.0966231018e-13 -2.0603098260e-13
 239 7.7219357077e-10 2.0792255396e-13 5.9308241624e-12 2.8429943138e-15 8.9803508424e-13 -2.0355239659e-13
 240 7.7060339264e-10 2.1536361285e-13 6.1612860370e-12 2.8672184265e-15 8.8659827364e-13 -2.0110173383e-13
 241 7.6893181268e-10 2.2307738262e-13 6.3915004645e-12 2.8914584552e-15 8.7534834975e-13 -1.9867864941e-13
 242 7.6717940394e-10 2.3106652361e-13 6.6213672143e-12 2.9157115840e-15 8.6428143439e-13 -1.9628274486e-13
 243 7.6534677006e-10 2.3933365935e-13 6.8507842631e-12 2.9399749586e-15 8.5339329516e-13 -1.9391356743e-13
 244 7.6343454584e-10 2.4788127197e-13 7.0796492052e-12 2.9642457257e-15 8.4267974535e-13 -1.9157075647e-13
 245 7.6144339864e-10 2.5671138309e-13 7.3078635981e-12 2.9885211562e-15 8.3213787952e-13 -1.8925449392e-13
 246 7.5937402759e-10 2.6582585263e-13 7.5353288521e-12 3.0127985292e-15 8.2176490194e-13 -1.8696507901e-13
 247 7.5722716351e-10 2.7522648000e-13 7.7619448239e-12 3.0370750921e-15 8.1155772483e-13 -1.8470278303e-13
 248 7.5500356916e-10 2.8491500318e-13 7.9876098084e-12 3.0613480606e-15 8.0151296453e-13 -1.8246784890e-13
 249 7.5270403953e-10 2.9489309776e-13 8.2122205304e-12 3.0856146187e-15 7.9162693763e-13 -1.8026049069e-13
 250 7.5032939182e-10 3.0516230286e-13 8.4356738547e-12 3.1098719612e-15 7.8189600458e-13 -1.7808061831e-13
 251 7.4788043415e-10 3.1572379605e-13 8.6578720428e-12 3.1341174254e-15 7.7231763011e-13 -1.7592699481e-13
 252 7.4535799553e-10 3.2657860360e-13 8.8787177838e-12 3.1583483668e-15 7.6288937660e-13 -1.7379802954e-13
 253 7.4276293626e-10 3.3772767136e-13 9.0981124982e-12 3.1825621167e-15 7.5360855898e-13 -1.7169204769e-13
 254 7.4009614812e-10 3.4917186367e-13 9.3159563329e-12 3.2067559829e-15 7.4447224159e-13 -1.6960728933e-13
 255 7.3735855461e-10 3.6091196227e-13 9.5321481563e-12 3.2309272486e-15 7.3547723506e-13 -1.6754190836e-13
 256 7.3455110512e-10 3.7294858307e-13 9.7465881638e-12 3.2550732177e-15 7.2662038582e-13 -1.6549462792e-13
 257 7.3167475649e-10 3.8528192350e-13 9.9591858676e-12 3.2791913502e-15 7.1789946955e-13 -1.6346674926e-13
 258 7.2873049082e-10 3.9791199877e-13 1.0169852548e-11 3.3032791337e-15 7.0931234202e-13 -1.6146025419e-13
 259 7.2571932180e-10 4.1083872154e-13 1.0378498682e-11 3.3273340405e-15 7.0085664819e-13 -1.5947715924e-13
 260 7.2264229484e-10 4.2406190068e-13 1.0585033945e-11 3.3513535268e-15 6.9252981963e-13 -1.5751951584e-13
 261 7.1950048740e-10 4.3758124002e-13 1.0789367210e-11 3.3753350331e-15 6.8432907189e-13 -1.5558941054e-13
 262 7.1629499494e-10 4.5139630769e-13 1.0991405740e-11 3.3992760299e-15 6.7625165409e-13 -1.5368812385e-13
 263 7.1302688768e-10 4.6550644485e-13 1.1191052717e-11 3.4231741569e-15 6.6829561841e-13 -1.5181355485e-13
 264 7.0969725196e-10 4.7991084951e-13 1.1388209576e-11 3.4470270914e-15 6.6045908793e-13 -1.4996265502e-13
 265 7.0630720438e-10 4.9460860423e-13 1.1582776799e-11 3.4708325034e-15 6.5274000599e-13 -1.4813225566e-13
 266 7.0285789202e-10 5.0959867485e-13 1.1774653914e-11 3.4945880562e-15 6.4513613399e-13 -1.4631906660e-13
 267 6.9935049268e-10 5.2487990918e-13 1.1963739492e-11 3.5182914061e-15 6.3764504923e-13 -1.4451967501e-13
 268 6.9578620952e-10 5.4045095710e-13 1.2149934977e-11 3.5419402467e-15 6.3026435321e-13 -1.4273167641e-13
 269 6.9216625442e-10 5.5631002877e-13 1.2333156414e-11 3.5655324444e-15 6.2299231362e-13 -1.4095713808e-13
 270 6.8849186412e-10 5.7245512087e-13 1.2513323349e-11 3.5890659107e-15 6.1582725269e-13 -1.3919931991e-13
 271 6.8476430590e-10 5.8888409267e-13 1.2690355062e-11 3.6125385586e-15 6.0876733797e-13 -1.3746155959e-13
 272 6.8098487771e-10 6.0559466454e-13 1.2864170570e-11 3.6359483026e-15 6.0181058048e-13 -1.3574727317e-13
 273 6.7715490845e-10 6.2258441660e-13 1.3034688631e-11 3.6592930596e-15 5.9495483284e-13 -1.3405995577e-13
 274 6.7327573139e-10 6.3985076552e-13 1.3201828654e-11 3.6825707964e-15 5.8819798627e-13 -1.3240212470e-13
 275 6.6934860278e-10 6.5739089671e-13 1.3365513466e-11 3.7057796766e-15 5.8153857663e-13 -1.3077208590e-13
 276 6.6537477935e-10 6.7520182583e-13 1.3525666701e-11 3.7289179218e-15 5.7497520673e-13 -1.2916699821e-13
 277 6.6135554478e-10 6.9328041871e-13 1.3682211913e-11 3.7519837651e-15 5.6850634892e-13 -1.2758391447e-13
 278 6.5729220987e-10 7.1162338991e-13 1.3835072584e-11 3.7749754510e-15 5.6213034352e-13 -1.2601978042e-13
 279 6.5318611266e-10 7.3022730127e-13 1.3984172130e-11 3.7978912357e-15 5.5584539734e-13 -1.2447143372e-13
 280 6.4903861862e-10 7.4908856045e-13 1.4129433906e-11 3.8207293874e-15 5.4964958214e-13 -1.2293560285e-13
 281 6.4485110854e-10 7.6820339562e-13 1.4270783255e-11 3.8434882363e-15 5.4354101782e-13 -1.2140973395e-13
 282 6.4062494128e-10 7.8756778103e-13 1.4408153749e-11 3.8661663261e-15 5.3751843578e-13 -1.1989452043e-13
 283 6.3636148940e-10 8.0717750479e-13 1.4541481281e-11 3.8887622706e-15 5.3158064157e-13 -1.1839150146e-13
 284 6.3206215140e-10 8.2702819087e-13 1.4670702060e-11 3.9112747054e-15 5.2572633157e-13 -1.1690224605e-13
 285 6.2772835179e-10 8.4711529763e-13 1.4795752624e-11 3.9337022880e-15 5.1995409167e-13 -1.1542835321e-13
 286 6.2336154129e-10 8.6743411634e-13 1.4916569847e-11 3.9560436982e-15 5.1426239609e-13 -1.1397145221e-13
 287 6.1896319689e-10 8.8797976966e-13 1.5033090947e-11 3.9782976387e-15 5.0864960610e-13 -1.1253320273e-13
 288 6.1453479754e-10 9.0874721725e-13 1.5145255044e-11 4.0004628789e-15 5.0311411988e-13 -1.1111481999e-13
 289 6.1007774921e-10 9.2973127601e-13 1.5253007898e-11 4.0225383895e-15 4.9765483305e-13 -1.0971562301e-13
 290 6.0559345630e-10 9.5092659790e-13 1.5356297425e-11 4.0445232158e-15 4.9227069879e-13 -1.0833441380e-13
 291 6.0108334592e-10 9.7232766157e-13 1.5455072184e-11 4.0664164344e-15 4.8696057789e-13 -1.0696994552e-13
 292 5.9654886800e-10 9.9392877080e-13 1.5549281391e-11 4.0882171535e-15 4.8172323766e-13 -1.0562092197e-13
 293 5.9199149537e-10 1.0157240531e-12 1.5638874928e-11 4.1099245140e-15 4.7655735091e-13 -1.0428599710e-13
 294 5.8741272387e-10 1.0377074580e-12 1.5723803355e-11 4.1315376893e-15 4.7146149495e-13 -1.0296377455e-13
 295 5.8281405097e-10 1.0598727892e-12 1.5804019080e-11 4.1530559240e-15 4.6643428033e-13 -1.0165310308e-13
 296 5.7819691022e-10 1.0822138035e-12 1.5879479906e-11 4.1744786521e-15 4.6147474621e-13 -1.0035397980e-13
 297 5.7356273375e-10 1.1047241136e-12 1.5950145679e-11 4.1958053858e-15 4.5658198241e-13 -9.9066690304e-14
 298 5.6891297358e-10 1.1273971542e-12 1.6015977162e-11 4.2170356776e-15 4.5175500046e-13 -9.7791516658e-14
 299 5.6424910167e-10 1.1502261799e-12 1.6076936045e-11 4.2381691211e-15 4.4699273280e-13 -9.6528737362e-14
 300 5.5957260998e-10 1.1732042645e-12 1.6132984959e-11 4.2592053515e-15 4.4229403189e-13 -9.5278627261e-14
 301 5.5488501056e-10 1.1963242989e-12 1.6184087489e-11 4.2801440460e-15 4.3765766940e-13 -9.4041457479e-14
 302 5.5018780848e-10 1.2195790429e-12 1.6230210039e-11 4.3009849545e-15 4.3308244301e-13 -9.2817469679e-14
 303 5.4548241915e-10 1.2429612846e-12 1.6271327482e-11 4.3217279940e-15 4.2856750427e-13 -9.1606797629e-14
 304 5.4077024717e-10 1.2664636855e-12 1.6307417809e-11 4.3423731596e-15 4.2411204482e-13 -9.0409541742e-14
 305 5.3605271315e-10 1.2900787274e-12 1.6338460312e-11 4.3629204950e-15 4.1971518939e-13 -8.9225794297e-14
 306 5.3133125373e-10 1.3137987107e-12 1.6364435603e-11 4.3833700933e-15 4.1537599512e-13 -8.8055639334e-14
 307 5.2660732163e-10 1.3376157534e-12 1.6385325630e-11 4.4037220972e-15 4.1109345082e-13 -8.6899152550e-14
 308 5.2188238565e-10 1.3615217894e-12 1.6401113691e-11 4.4239766996e-15 4.0686647629e-13 -8.5756401193e-14
 309 5.1715791076e-10 1.3855086582e-12 1.6411785045e-11 4.4441341679e-15 4.0269402139e-13 -8.4627392641e-14
 310 5.1243529702e-10 1.4095683794e-12 1.6417328749e-11 4.4641949162e-15 3.9857536995e-13 -8.3511917671e-14
 311 5.0771593785e-10 1.4336928882e-12 1.6417735931e-11 4.4841594378e-15 3.9450984870e-13 -8.2409699644e-14
 312 5.0300123979e-10 1.4578739446e-12 1.6412999233e-11 4.5040282815e-15 3.9049672823e-13 -8.1320444991e-14
 313 4.9829262245e-10 1.4821031323e-12 1.6403112813e-11 4.5238020526e-15 3.8653522232e-13 -8.0243843043e-14
 314 4.9359151858e-10 1.5063718572e-12 1.6388072372e-11 4.5434814136e-15 3.8262448745e-13 -7.9179565865e-14
 315 4.8889937405e-10 1.5306713463e-12 1.6367875167e-11 4.5630670841e-15 3.7876362217e-13 -7.8127268084e-14
 316 4.8421764787e-10 1.5549926466e-12 1.6342520022e-11 4.5825598420e-15 3.7495166649e-13 -7.7086586723e-14
 317 4.7954777938e-10 1.5793267585e-12 1.6312008314e-11 4.6019605371e-15 3.7118769256e-13 -7.6057175153e-14
 318 4.7489108815e-10 1.6036650472e-12 1.6276346909e-11 4.6212701324e-15 3.6747108216e-13 -7.5038807037e-14
 319 4.7024886950e-10 1.6279988481e-12 1.6235545387e-11 4.6404896658e-15 3.6380126073e-13 -7.4031276803e-14
 320 4.6562242695e-10 1.6523193319e-12 1.6189615112e-11 4.6596202376e-15 3.6017760683e-13 -7.3034365823e-14
 321 4.6101307209e-10 1.6766175037e-12 1.6138569249e-11 4.6786630105e-15 3.5659945165e-13 -7.2047842282e-14
 322 4.5642212462e-10 1.7008842021e-12 1.6082422782e-11 4.6976192106e-15 3.5306607856e-13 -7.1071461050e-14
 323 4.5185091230e-10 1.7251100977e-12 1.6021192531e-11 4.7164901278e-15 3.4957672260e-13 -7.0104963553e-14
 324 4.4730077093e-10 1.7492856924e-12 1.5954897168e-11 4.7352771162e-15 3.4613057006e-13 -6.9148077646e-14
 325 4.4277301797e-10 1.7734014774e-12 1.5883557795e-11 4.7539815940e-15 3.4272683251e-13 -6.8200585609e-14
 326 4.3826887223e-10 1.7974484174e-12 1.5807199646e-11 4.7726050411e-15 3.3936497364e-13 -6.7262531748e-14
 327 4.3378953058e-10 1.8214174859e-12 1.5725850495e-11 4.7911490024e-15 3.3604449164e-13 -6.6334023797e-14
 328 4.2933619386e-10 1.8452995070e-12 1.5639540121e-11 4.8096150889e-15 3.3276484513e-13 -6.5415165572e-14
 329 4.2491006684e-10 1.8690851543e-12 1.5548300328e-11 4.8280049788e-15 3.2952545279e-13 -6.4506056923e-14
 330 4.2051235813e-10 1.8927649503e-12 1.5452164961e-11 4.8463204175e-15 3.2632569298e-13 -6.3606793679e-14
 331 4.1614428017e-10 1.9163292651e-12 1.5351169925e-11 4.8645632187e-15 3.2316490332e-13 -6.2717467601e-14
 332 4.1180704911e-10 1.9397683159e-12 1.5245353205e-11 4.8827352643e-15 3.2004238034e-13 -6.1838166327e-14
 333 4.0750185779e-10 1.9630723553e-12 1.5134755016e-11 4.9008384900e-15 3.1695744274e-13 -6.0968943626e-14
 334 4.0322979324e-10 1.9862322486e-12 1.5019418229e-11 4.9188748380e-15 3.1390962520e-13 -6.0109728840e-14
 335 3.9899191544e-10 2.0092389199e-12 1.4899388000e-11 4.9368463032e-15 3.1089849226e-13 -5.9260413399e-14
 336 3.9478928396e-10 2.0320831643e-12 1.4774711656e-11 4.9547549489e-15 3.0792357507e-13 -5.8420880083e-14
 337 3.9062295781e-10 2.0547556469e-12 1.4645438711e-11 4.9726029073e-15 3.0498437106e-13 -5.7591002936e-14
 338 3.8649399542e-10 2.0772469024e-12 1.4511620886e-11 4.9903923801e-15 3.0208034361e-13 -5.6770647183e-14
 339 3.8240345451e-10 2.0995473343e-12 1.4373312128e-11 5.0081256391e-15 2.9921092175e-13 -5.5959669145e-14
 340 3.7835239202e-10 2.1216472138e-12 1.4230568625e-11 5.0258050266e-15 2.9637549983e-13 -5.5157916161e-14
 341 3.7434184408e-10 2.1435368958e-12 1.4083448385e-11 5.0434329265e-15 2.9357349006e-13 -5.4365237522e-14
 342 3.7037276521e-10 2.1652074755e-12 1.3932009905e-11 5.0610116762e-15 2.9080448328e-13 -5.3581517976e-14
 343 3.6644608639e-10 2.1866501582e-12 1.3776313481e-11 5.0785436518e-15 2.8806809436e-13 -5.2806645486e-14
 344 3.6256273460e-10 2.2078560449e-12 1.3616421663e-11 5.0960312980e-15 2.8536390976e-13 -5.2040500265e-14
 345 3.5872363275e-10 2.2288161322e-12 1.3452399268e-11 5.1134771287e-15 2.8269148720e-13 -5.1282954701e-14
 346 3.5492969954e-10 2.2495213115e-12 1.3284313405e-11 5.1308837268e-15 2.8005035542e-13 -5.0533873286e-14
 347 3.5118184938e-10 2.2699623688e-12 1.3112233487e-11 5.1482537456e-15 2.7744001391e-13 -4.9793112545e-14
 348 3.4748099227e-10 2.2901299840e-12 1.2936231252e-11 5.1655899085e-15 2.7485993265e-13 -4.9060520964e-14
 349 3.4382800486e-10 2.3100149832e-12 1.2756379735e-11 5.1828949621e-15 2.7230960014e-13 -4.8335966243e-14
 350 3.4022364261e-10 2.3296091065e-12 1.2572750105e-11 5.2001715302e-15 2.6978867031e-13 -4.7619418465e-14
 351 3.3666862378e-10 2.3489042713e-12 1.2385414731e-11 5.2174222545e-15 2.6729682121e-13 -4.6910870240e-14
 352 3.3316365780e-10 2.3678923219e-12 1.2194448232e-11 5.2346498425e-15 2.6483370703e-13 -4.6210309648e-14
 353 3.2970944506e-10 2.3865650295e-12 1.1999927494e-11 5.2518570679e-15 2.6239895783e-13 -4.5517720190e-14
 354 3.2630667688e-10 2.4049140921e-12 1.1801931686e-11 5.2690467711e-15 2.5999217938e-13 -4.4833080748e-14
 355 3.2295603527e-10 2.4229311339e-12 1.1600542277e-11 5.2862218595e-15 2.5761295292e-13 -4.4156365533e-14
 356 3.1965819287e-10 2.4406077055e-12 1.1395843053e-11 5.3033853081e-15 2.5526083492e-13 -4.3487544048e-14
 357 3.1641381274e-10 2.4579352833e-12 1.1187920133e-11 5.3205401600e-15 2.5293535688e-13 -4.2826581034e-14
 358 3.1322353178e-10 2.4749055466e-12 1.0976861116e-11 5.3376894584e-15 2.5063606879e-13 -4.2173437543e-14
 359 3.1008791013e-10 2.4915112211e-12 1.0762752443e-11 5.3548360403e-15 2.4836267187e-13 -4.1528074273e-14
 360 3.0700747943e-10 2.5077452692e-12 1.0545681962e-11 5.3719827355e-15 2.4611489079e-13 -4.0890448274e-14
 361 3.0398275899e-10 2.5236006157e-12 1.0325739802e-11 5.3891324343e-15 2.4389243026e-13 -4.0260511810e-14
 362 3.0101425562e-10 2.5390701480e-12 1.0103018390e-11 5.4062880880e-15 2.4169497488e-13 -3.9638212313e-14
 363 2.9810246351e-10 2.5541467161e-12 9.8776124695e-12 5.4234527093e-15 2.3952218896e-13 -3.9023492338e-14
 364 2.9524786405e-10 2.5688231325e-12 9.6496191118e-12 5.4406293726e-15 2.3737371633e-13 -3.8416289521e-14
 365 2.9245092571e-10 2.5830921723e-12 9.4191377356e-12 5.4578212143e-15 2.3524918015e-13 -3.7816536531e-14
 366 2.8971210384e-10 2.5969465734e-12 9.1862701212e-12 5.4750314334e-15 2.3314818277e-13 -3.7224161032e-14
 367 2.8703182349e-10 2.6103793301e-12 8.9511179680e-12 5.4922632092e-15 2.3107034136e-13 -3.6639097978e-14
 368 2.8441042725e-10 2.6233845883e-12 8.7137754267e-12 5.5095194501e-15 2.2901539688e-13 -3.6061327156e-14
 369 2.8184822505e-10 2.6359567859e-12 8.4743363033e-12 5.5268030361e-15 2.2698310907e-13 -3.5490837044e-14
 370 2.7934551086e-10 2.6480903623e-12 8.2328965046e-12 5.5441168999e-15 2.2497322086e-13 -3.4927612562e-14
 371 2.7690256250e-10 2.6597797587e-12 7.9895540521e-12 5.5614640277e-15 2.2298545822e-13 -3.4371635045e-14
 372 2.7451964151e-10 2.6710194185e-12 7.7444090959e-12 5.5788474598e-15 2.2101953000e-13 -3.3822882205e-14
 373 2.7219699297e-10 2.6818037874e-12 7.4975639283e-12 5.5962702900e-15 2.1907512780e-13 -3.3281328101e-14
 374 2.6993484531e-10 2.6921273138e-12 7.2491229974e-12 5.6137356668e-15 2.1715192582e-13 -3.2746943103e-14
 375 2.6773341017e-10 2.7019844492e-12 6.9991929211e-12 5.6312467934e-15 2.1524958070e-13 -3.2219693860e-14
 376 2.6559287014e-10 2.7113699243e-12 6.7478808633e-12 5.6488068319e-15 2.1336776193e-13 -3.1699535954e-14
 377 2.6351334190e-10 2.7202795907e-12 6.4952895660e-12 5.6664186113e-15 2.1150624462e-13 -3.1186391616e-14
 378 2.6149491133e-10 2.7287096122e-12 6.2415221525e-12 5.6840849094e-15 2.0966481999e-13 -3.0680171083e-14
 379 2.5953764527e-10 2.7366561926e-12 5.9866837596e-12 5.7018085470e-15 2.0784326507e-13 -3.0180779797e-14
 380 2.5764159136e-10 2.7441155756e-12 5.7308815503e-12 5.7195923890e-15 2.0604134257e-13 -2.9688118365e-14
 381 2.5580677786e-10 2.7510840459e-12 5.4742247257e-12 5.7374393444e-15 2.0425880074e-13 -2.9202082519e-14
 382 2.5403321345e-10 2.7575579293e-12 5.2168245374e-12 5.7553523660e-15 2.0249537328e-13 -2.8722563077e-14
 383 2.5232088710e-10 2.7635335934e-12 4.9587943004e-12 5.7733344515e-15 2.0075077918e-13 -2.8249445905e-14
 384 2.5066976781e-10 2.7690074480e-12 4.7002494046e-12 5.7913886430e-15 1.9902472265e-13 -2.7782611873e-14
 385 2.4907980290e-10 2.7739762196e-12 4.4413036229e-12 5.8095179246e-15 1.9731691835e-13 -2.7321940757e-14
 386 2.4755091282e-10 2.7784377836e-12 4.1820578547e-12 5.8277249088e-15 1.9562716869e-13 -2.6867323158e-14
 387 2.4608299579e-10 2.7823903647e-12 3.9226109820e-12 5.8460121383e-15 1.9395528920e-13 -2.6418648951e-14
 388 2.4467592914e-10 2.7858322660e-12 3.6630635457e-12 5.8643821888e-15 1.9230108335e-13 -2.5975803358e-14
 389 2.4332956924e-10 2.7887618703e-12 3.4035177542e-12 5.8828376686e-15 1.9066434239e-13 -2.5538666907e-14
 390 2.4204375121e-10 2.7911776406e-12 3.1440774936e-12 5.9013812189e-15 1.8904484528e-13 -2.5107115400e-14
 391 2.4081828883e-10 2.7930781209e-12 2.8848483365e-12 5.9200155139e-15 1.8744235858e-13 -2.4681019874e-14
 392 2.3965297429e-10 2.7944619371e-12 2.6259375513e-12 5.9387432613e-15 1.8585663637e-13 -2.4260246568e-14
 393 2.3854757807e-10 2.7953277972e-12 2.3674541120e-12 5.9575672019e-15 1.8428742010e-13 -2.3844656883e-14
 394 2.3750184370e-10 2.7956747206e-12 2.1095068087e-12 5.9764899934e-15 1.8273446156e-13 -2.3434131220e-14
 395 2.3651547237e-10 2.7955027308e-12 1.8521984836e-12 5.9955138560e-15 1.8119759280e-13 -2.3028641535e-14
 396 2.3558813742e-10 2.7948121892e-12 1.5956316014e-12 6.0146409137e-15 1.7967665857e-13 -2.2628181384e-14
 397 2.3471948910e-10 2.7936035708e-12 1.3399101359e-12 6.0338733102e-15 1.7817149343e-13 -2.2232742278e-14
 398 2.3390915443e-10 2.7918774648e-12 1.0851395783e-12 6.0532132090e-15 1.7668192170e-13 -2.1842313661e-14
 399 2.3315673696e-10 2.7896345757e-12 8.3142694489e-13 6.0726627933e-15 1.7520775736e-13 -2.1456882898e-14
 400 2.3246181665e-10 2.7868757243e-12 5.7888078513e-13 6.0922242658e-15 1.7374880399e-13 -2.1076435250e-14
 401 2.3182394962e-10 2.7836018482e-12 3.2761118935e-13 6.1118998494e-15 1.7230485463e-13 -2.0700953864e-14
 402 2.3124266803e-10 2.7798140033e-12 7.7729796717e-14 6.1316917866e-15 1.7087569176e-13 -2.0330419749e-14
 403 2.3071747985e-10 2.7755133641e-12 -1.7065019686e-13 6.1516023400e-15 1.6946108718e-13 -1.9964811760e-14
 404 2.3024788327e-10 2.7707014873e-12 -4.1742018055e-13 6.1716336671e-15 1.6806082267e-13 -1.9604102575e-14
 405 2.2983341083e-10 2.7653811087e-12 -6.6249481317e-13 6.1917874399e-15 1.6667475285e-13 -1.9248246492e-14
 406 2.2947358653e-10 2.7595553768e-12 -9.0579399461e-13 6.2120652115e-15 1.6530274443e-13 -1.8897191159e-14
 407 2.2916791120e-10 2.7532275939e-12 -1.1472367735e-12 6.2324685403e-15 1.6394465559e-13 -1.8550881516e-14
 408 2.2891586232e-10 2.7464012173e-12 -1.3867413437e-12 6.2529989901e-15 1.6260033593e-13 -1.8209259781e-14
 409 2.2871689390e-10 2.7390798605e-12 -1.6242250411e-12 6.2736581293e-15 1.6126962639e-13 -1.7872265423e-14
 410 2.2857043623e-10 2.7312672946e-12 -1.8596043402e-12 6.2944475318e-15 1.5995235919e-13 -1.7539835144e-14
 411 2.2847589578e-10 2.7229674487e-12 -2.0927948506e-12 6.3153687763e-15 1.5864835778e-13 -1.7211902861e-14
 412 2.2843265497e-10 2.7141844115e-12 -2.3237113136e-12 6.3364234465e-15 1.5735743672e-13 -1.6888399679e-14
 413 2.2844007204e-10 2.7049224326e-12 -2.5522675994e-12 6.3576131312e-15 1.5607940169e-13 -1.6569253876e-14
 414 2.2849748153e-10 2.6951859251e-12 -2.7783750069e-12 6.3789393054e-15 1.5481406643e-13 -1.6254391148e-14
 415 2.2860419611e-10 2.6849794743e-12 -3.0019371081e-12 6.4004029700e-15 1.5356130475e-13 -1.5943735403e-14
 416 2.2875950452e-10 2.6743078319e-12 -3.2228547168e-12 6.4220049996e-15 1.5232100021e-13 -1.5637207955e-14
 417 2.2896267065e-10 2.6631759147e-12 -3.4410275634e-12 6.4437462599e-15 1.5109302921e-13 -1.5334727239e-14
