# Dimensionless primordial spectrum, equal to [k^3/2pi^2] P(k)
# k [1/Mpc]                P_scalar(k)                P_gwb(k)                   ad x gwb                   P_tensor(k)
6.947712548460240056e-02   2.187770436929508130e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.500322377325284191e-10
7.060717714137765277e-02   2.186443634952984202e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.497903674432279218e-10
7.175560918936921273e-02   2.185117637632861202e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.495488870783712017e-10
7.292272058728312134e-02   2.183792444481143927e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.493077960093524337e-10
7.410881515641569439e-02   2.182468055010134547e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.490670936085791921e-10
7.531420165974375691e-02   2.181144468732430120e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.488267792494707967e-10
7.653919388230155663e-02   2.179821685160923424e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.485868523064566839e-10
7.778411071286482625e-02   2.178499703808803777e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.483473121549748301e-10
7.904927622696419909e-02   2.177178524189553322e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.481081581714700199e-10
8.033501977124735127e-02   2.175858145816951159e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.478693897333923206e-10
8.164167604921472587e-02   2.174538568205071278e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.476310062191954281e-10
8.296958520834915585e-02   2.173219790868281318e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.473930070083350387e-10
8.431909292866250627e-02   2.171901813321244635e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.471553914812672457e-10
8.569055051268346934e-02   2.170584635078917408e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.469181590194469115e-10
8.708431497690724554e-02   2.169268255656551531e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.466813090053260647e-10
8.850074914473438081e-02   2.167952674569691308e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.464448408223523232e-10
8.994022174092053401e-02   2.166637891334177173e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.462087538549672660e-10
9.140310748756222403e-02   2.165323905466140727e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.459730474886048044e-10
9.288978720164497993e-02   2.164010716482008462e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.457377211096895793e-10
9.440064789417602908e-02   2.162698323898499279e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.455027741056354365e-10
9.593608287093147169e-02   2.161386727232625726e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.452682058648437717e-10
9.749649183484096482e-02   2.160075926001693588e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.450340157767019544e-10
9.908228099003787981e-02   2.158765919723300644e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.448002032315817505e-10
1.006938631476027024e-01   2.157456707915337495e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.445667676208376681e-10
1.023316578330244891e-01   2.156148290095987152e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.443337083368054845e-10
1.039960913954120353e-01   2.154840665783724617e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.441010247728005653e-10
1.056875971184805113e-01   2.153533834497318132e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.438687163231163656e-10
1.074066153333432388e-01   2.152227795755825864e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.436367823830228013e-10
1.091535935331391094e-01   2.150922549078598386e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.434052223487646466e-10
1.109289864895222771e-01   2.149618093985278682e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.431740356175600088e-10
1.127332563710487096e-01   2.148314429995800491e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.429432215875988289e-10
1.145668728634872680e-01   2.147011556630387475e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.427127796580411499e-10
1.164303132920875561e-01   2.145709473409556536e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.424827092290157466e-10
1.183240627458378019e-01   2.144408179854113257e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.422530097016183164e-10
1.202486142037412220e-01   2.143107675485155221e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.420236804779101607e-10
1.222044686631488658e-01   2.141807959824069934e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.417947209609165049e-10
1.241921352701784581e-01   2.140509032392535245e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.415661305546250247e-10
1.262121314522546001e-01   2.139210892712518513e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.413379086639841922e-10
1.282649830528059809e-01   2.137913540306278267e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.411100546949016727e-10
1.303512244681508947e-01   2.136616974696361309e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.408825680542430844e-10
1.324713987866117382e-01   2.135321195405605607e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.406554481498300852e-10
1.346260579298911020e-01   2.134026201957136988e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.404286943904391064e-10
1.368157627967470369e-01   2.132731993874371207e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.402023061857996979e-10
1.390410834090069769e-01   2.131438570681013117e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.399762829465928486e-10
1.413025990599533765e-01   2.130145931901056258e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.397506240844497707e-10
1.436008984651260534e-01   2.128854077058782856e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.395253290119501428e-10
1.459365799155757648e-01   2.127563005678763409e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.393003971426206357e-10
1.483102514336102906e-01   2.126272717285857516e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.390758278909333879e-10
1.507225309310755434e-01   2.124983211405211805e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.388516206723044543e-10
1.531740463702079835e-01   2.123694487562261593e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.386277749030923326e-10
1.556654359271062160e-01   2.122406545282730467e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.384042900005964131e-10
1.581973481578601570e-01   2.121119384092628634e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.381811653830555302e-10
1.607704421673822048e-01   2.119833003518254159e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.379584004696463346e-10
1.633853877809860466e-01   2.118547403086192552e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.377359946804817676e-10
1.660428657187529577e-01   2.117262582323316354e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.375139474366097435e-10
1.687435677727375793e-01   2.115978540756784727e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.372922581600114427e-10
1.714881969870540868e-01   2.114695277914043861e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.370709262735999166e-10
1.742774678408917366e-01   2.113412793322827394e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.368499512012185877e-10
1.771121064345086982e-01   2.112131086511153513e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.366293323676395700e-10
1.799928506782476345e-01   2.110850157007328264e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.364090691985624793e-10
1.829204504846293766e-01   2.109570004339942656e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.361891611206127018e-10
1.858956679635688225e-01   2.108290628037874317e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.359696075613399205e-10
1.889192776207664348e-01   2.107012027630286252e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.357504079492167966e-10
1.919920665593282949e-01   2.105734202646627258e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.355315617136372642e-10
1.951148346846616477e-01   2.104457152616631093e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.353130682849151851e-10
1.982883949127071388e-01   2.103180877070317723e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.350949270942828246e-10
2.015135733815558439e-01   2.101905375537990420e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.348771375738893517e-10
2.047912096665083226e-01   2.100630647550238663e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.346596991567994692e-10
2.081221569986337061e-01   2.099356692637936479e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.344426112769916820e-10
2.115072824868794721e-01   2.098083510332242034e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.342258733693571077e-10
2.149474673437980488e-01   2.096811100164597629e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.340094848696978743e-10
2.184436071149428449e-01   2.095539461666730529e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.337934452147256462e-10
2.219966119119952397e-01   2.094268594370651308e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.335777538420602291e-10
2.256074066496859265e-01   2.092998497808654677e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.333624101902279669e-10
2.292769312865648723e-01   2.091729171513318242e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.331474136986604231e-10
2.330061410696924740e-01   2.090460615017504575e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.329327638076928307e-10
2.367960067833078663e-01   2.089192827854358313e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.327184599585627470e-10
2.406475150015421616e-01   2.087925809557307819e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.325045015934084518e-10
2.445616683452443985e-01   2.086659559660063937e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.322908881552675767e-10
2.485394857429798487e-01   2.085394077696620407e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.320776190880756324e-10
2.525820026962784515e-01   2.084129363201253864e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.318646938366646379e-10
2.566902715491952147e-01   2.082865415708523840e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.316521118467615184e-10
2.608653617622550547e-01   2.081602234753270694e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.314398725649868645e-10
2.651083601908535980e-01   2.080339819870618508e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.312279754388532774e-10
2.694203713681882495e-01   2.079078170595971778e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.310164199167641027e-10
2.738025177927857490e-01   2.077817286465017897e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.308052054480118794e-10
2.782559402207125943e-01   2.076557167013725498e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.305943314827769956e-10
2.827817979625343869e-01   2.075297811778344870e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.303837974721261633e-10
2.873812691851063139e-01   2.074039220295407129e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.301736028680111779e-10
2.920555512182745339e-01   2.072781392101724633e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.299637471232671085e-10
2.968058608665602449e-01   2.071524326734390154e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.297542296916113934e-10
3.016334347259197468e-01   2.070268023730778119e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.295450500276419527e-10
3.065395295056529967e-01   2.069012482628542956e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.293362075868360515e-10
3.115254223555484758e-01   2.067757702965619919e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.291277018255487744e-10
3.165924111983520750e-01   2.066503684280223439e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.289195322010115778e-10
3.217418150676371602e-01   2.065250426110850012e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.287116981713310237e-10
3.269749744511767919e-01   2.063997927996273241e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.285041991954871768e-10
3.322932516398974800e-01   2.062746189475549212e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.282970347333323637e-10
3.376980310825087872e-01   2.061495210088011943e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.280902042455896996e-10
3.431907197459042602e-01   2.060244989373274625e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.278837071938515630e-10
3.487727474814177331e-01   2.058995526871230863e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.276775430405784328e-10
3.544455673970435816e-01   2.057746822122052196e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.274717112490973628e-10
3.602106562357073605e-01   2.056498874666189749e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.272662112836005344e-10
3.660695147596898513e-01   2.055251684044373407e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.270610426091439383e-10
3.720236681413066071e-01   2.054005249797610575e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.268562046916459267e-10
3.780746663599349189e-01   2.052759571467188657e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.266516969978859209e-10
3.842240846055061110e-01   2.051514648594670923e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.264475189955029125e-10
3.904735236885564231e-01   2.050270480721901471e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.262436701529941699e-10
3.968246104569477795e-01   2.049027067391000262e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.260401499397137920e-10
4.032789982193705214e-01   2.047784408144365605e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.258369578258712597e-10
4.098383671757261371e-01   2.046542502524672914e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.256340932825302469e-10
4.165044248545184957e-01   2.045301350074875123e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.254315557816071220e-10
4.232789065573552834e-01   2.044060950338203510e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.252293447958695511e-10
4.301635758106790441e-01   2.042821302858164392e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.250274597989351802e-10
4.371602248248502298e-01   2.041582407178542433e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.248259002652702392e-10
4.442706749606882832e-01   2.040344262843398160e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.246246656701881977e-10
4.514967772036102001e-01   2.039106869397068794e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.244237554898484210e-10
4.588404126454761478e-01   2.037870226384168245e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.242231692012546448e-10
4.663034929742726487e-01   2.036634333349586705e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.240229062822539153e-10
4.738879609717651098e-01   2.035399189838488987e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.238229662115348576e-10
4.815957910192351088e-01   2.034164795396317837e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.236233484686266932e-10
4.894289896114531468e-01   2.032931149568789800e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.234240525338975856e-10
4.973895958790067739e-01   2.031698251901898524e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.232250778885534773e-10
5.054796821191235301e-01   2.030466101941911868e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.230264240146366421e-10
5.137013543351338640e-01   2.029234699235372730e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.228280903950243149e-10
5.220567527846975420e-01   2.028004043329099871e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.226300765134275288e-10
5.305480525369574707e-01   2.026774133770186677e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.224323818543894865e-10
5.391774640387505535e-01   2.025544970106001158e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.222350059032845002e-10
5.479472336900281793e-01   2.024316551884185533e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.220379481463164153e-10
5.568596444286408875e-01   2.023088878652655819e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.218412080705174207e-10
5.659170163246242113e-01   2.021861949959604311e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.216447851637467053e-10
5.751217071841613349e-01   2.020635765353494619e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.214486789146890616e-10
5.844761131633637863e-01   2.019410324383066219e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.212528888128535418e-10
5.939826693920350342e-01   2.018185626597331555e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.210574143485722945e-10
6.036438506075864074e-01   2.016961671545576042e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.208622550129989619e-10
6.134621717992505552e-01   2.015738458777359304e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.206674102981076463e-10
6.234401888627864041e-01   2.014515987842513521e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.204728796966913068e-10
6.335804992658253809e-01   2.013294258291144671e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.202786627023607257e-10
6.438857427240413100e-01   2.012073269673630874e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.200847588095429576e-10
6.543586018883229549e-01   2.010853021540622806e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.198911675134801401e-10
6.650018030431118499e-01   2.009633513443044111e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.196978883102281497e-10
6.758181168161110364e-01   2.008414744932090579e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.195049206966552060e-10
6.868103588995307929e-01   2.007196715559230553e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.193122641704407084e-10
6.979813907830653141e-01   2.005979424876203692e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.191199182300739180e-10
7.093341204987989590e-01   2.004762872435022211e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.189278823748524320e-10
7.208715033782135961e-01   2.003547057787969226e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.187361561048811502e-10
7.325965428215229780e-01   2.002331980487600412e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.185447389210708531e-10
7.445122910795143323e-01   2.001117640086741514e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.183536303251369095e-10
7.566218500481047826e-01   1.999904036138491251e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.181628298195979839e-10
7.689283720758305352e-01   1.998691168196217172e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.179723369077747182e-10
7.814350607844542385e-01   1.997479035813559797e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.177821510937884394e-10
7.941451719029339884e-01   1.996267638544428481e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.175922718825600221e-10
8.070620141149507099e-01   1.995056975943004719e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.174026987798083115e-10
8.201889499202211775e-01   1.993847047563739256e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.172134312920490641e-10
8.335293965098187208e-01   1.992637852961354150e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.170244689265936546e-10
8.470868266557401993e-01   1.991429391690840293e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.168358111915475771e-10
8.608647696149244188e-01   1.990221663307458654e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.166474575958094368e-10
8.748668120479914379e-01   1.989014667366740685e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.164594076490695800e-10
8.890965989529167057e-01   1.987808403424486678e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.162716608618086724e-10
9.035578346138920525e-01   1.986602871036767407e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.160842167452966777e-10
9.182542835656282154e-01   1.985398069759921244e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.158970748115913205e-10
9.331897715733238341e-01   1.984193999150556631e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.157102345735370382e-10
9.483681866285927908e-01   1.982990658765550434e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.155236955447636119e-10
9.637934799615796022e-01   1.981788048162049178e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.153374572396848865e-10
9.794696670695385299e-01   1.980586166897466981e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.151515191734975556e-10
9.954008287621518569e-01   1.979385014529486794e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.149658808621798308e-10
1.011591112223829692e+00   1.978184590616059163e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.147805418224902777e-10
1.028044732093309710e+00   1.976984894715404706e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.145955015719664725e-10
1.044765971560805307e+00   1.975785926386009154e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.144107596289237866e-10
1.061759183482999136e+00   1.974587685186628313e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.142263155124541720e-10
1.079028791516183583e+00   1.973390170676284339e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.140421687424247908e-10
1.096579291267809841e+00   1.972193382414266982e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.138583188394768526e-10
1.114415251466788215e+00   1.970997319960133587e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.136747653250243861e-10
1.132541315152812755e+00   1.969801982873708675e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.134915077212529470e-10
1.150962200885031095e+00   1.968607370715083534e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.133085455511184029e-10
1.169682703970384763e+00   1.967413483044615804e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.131258783383455891e-10
1.188707697711903322e+00   1.966220319422930306e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.129435056074272490e-10
1.208042134677328905e+00   1.965027879410918211e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.127614268836227027e-10
1.227691047988360484e+00   1.963836162569737457e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.125796416929565285e-10
1.247659552630868474e+00   1.962645168460811093e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.123981495622175164e-10
1.267952846786433829e+00   1.961454896645828933e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.122169500189572332e-10
1.288576213185518071e+00   1.960265346686746317e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.120360425914889109e-10
1.309535020482667678e+00   1.959076518145784110e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.118554268088862707e-10
1.330834724654076151e+00   1.957888410585429115e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.116751022009821533e-10
1.352480870417873904e+00   1.956701023568433246e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.114950682983673935e-10
1.374479092677536762e+00   1.955514356657813530e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.113153246323895418e-10
1.396835117988739716e+00   1.954328409416852104e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.111358707351517004e-10
1.419554766050101557e+00   1.953143181409095390e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.109567061395112827e-10
1.442643951218158804e+00   1.951958672198355334e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.107778303790788112e-10
1.466108684046983024e+00   1.950774881348708580e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.105992429882166123e-10
1.489955072852853668e+00   1.949591808424494817e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.104209435020377435e-10
1.514189325304351907e+00   1.948409452990319256e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.102429314564047006e-10
1.538817750038346421e+00   1.947227814611050569e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.100652063879281904e-10
1.563846758302247730e+00   1.946046892851821708e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.098877678339660186e-10
1.589282865622976271e+00   1.944866687278029086e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.097106153326218237e-10
1.615132693503089634e+00   1.943687197455332155e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.095337484227438101e-10
1.641402971144466427e+00   1.942508422949654656e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.093571666439236624e-10
1.668100537200059241e+00   1.941330363327182957e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.091808695364952918e-10
1.695232341554121502e+00   1.940153018154367296e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.090048566415336858e-10
1.722805447131392276e+00   1.938976386997920129e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.088291275008536029e-10
1.750827031735723294e+00   1.937800469424816542e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.086536816570085124e-10
1.779304389918577423e+00   1.936625265002295076e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.084785186532893024e-10
1.808244934877951682e+00   1.935450773297856077e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.083036380337231422e-10
1.837656200388172456e+00   1.934276993879262105e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.081290393430723061e-10
1.867545842761074049e+00   1.933103926314538352e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.079547221268329845e-10
1.897921642839099476e+00   1.931931570171971812e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.077806859312339911e-10
1.928791508020777812e+00   1.930759925020110866e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.076069303032357681e-10
1.960163474319185584e+00   1.929588990427766529e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.074334547905290808e-10
1.992045708453871189e+00   1.928418765964009960e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.072602589415338668e-10
2.024446509976801867e+00   1.927249251198175364e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.070873423053980733e-10
2.057374313432911439e+00   1.926080445699855853e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.069147044319964679e-10
2.090837690555749973e+00   1.924912349038907996e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.067423448719294750e-10
2.124845352498883067e+00   1.923744960785447269e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.065702631765220262e-10
2.159406152103567678e+00   1.922578280509851364e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.063984588978223448e-10
2.194529086203311330e+00   1.921412307782757710e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.062269315886008475e-10
2.230223297965936435e+00   1.920247042175063882e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.060556808023488775e-10
2.266498079273692845e+00   1.919082483257928431e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.058847060932776191e-10
2.303362873142131395e+00   1.917918630602769230e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.057140070163169992e-10
2.340827276178294447e+00   1.916755483781265126e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.055435831271143684e-10
2.378901041078890888e+00   1.915593042365353874e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.053734339820334807e-10
2.417594079169128385e+00   1.914431305927232551e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.052035591381531875e-10
2.456916462982789984e+00   1.913270274039358382e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.050339581532665332e-10
2.496878428884326873e+00   1.912109946274448326e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.048646305858793334e-10
2.537490379733571721e+00   1.910950322205476596e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.046955759952091926e-10
2.578762887593803566e+00   1.909791401405678794e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.045267939411843281e-10
2.620706696483849907e+00   1.908633183448547360e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.043582839844423808e-10
2.663332725174980542e+00   1.907475667907834471e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.041900456863292909e-10
2.706652070033241486e+00   1.906318854357550383e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.040220786088981476e-10
2.750676007908067433e+00   1.905162742371963847e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.038543823149081293e-10
2.795415999067859314e+00   1.904007331525601692e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.036869563678232495e-10
2.840883690183301002e+00   1.902852621393249244e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.035198003318113107e-10
