2.455000e+03 4.769889e-02 -1.529607e-01 3.085186e+00 -6.473914e-04
2.465000e+03 4.819515e-02 -1.552586e-01 3.131945e+00 -6.603550e-04
2.475000e+03 4.865468e-02 -1.575317e-01 3.178503e+00 -6.738105e-04
2.485000e+03 4.907825e-02 -1.598046e-01 3.224873e+00 -6.872661e-04
2.495000e+03 4.946662e-02 -1.620588e-01 3.271231e+00 -7.011431e-04
2.505000e+03 4.982028e-02 -1.643074e-01 3.317390e+00 -7.150651e-04
2.515000e+03 5.013972e-02 -1.665532e-01 3.363071e+00 -7.291084e-04
2.525000e+03 5.042548e-02 -1.687792e-01 3.408695e+00 -7.430559e-04
2.535000e+03 5.067775e-02 -1.709967e-01 3.454023e+00 -7.574953e-04
2.545000e+03 5.089685e-02 -1.731960e-01 3.499189e+00 -7.719348e-04
2.555000e+03 5.108305e-02 -1.753805e-01 3.544120e+00 -7.864306e-04
2.565000e+03 5.123636e-02 -1.775547e-01 3.588690e+00 -8.013055e-04
2.575000e+03 5.135692e-02 -1.797109e-01 3.632799e+00 -8.160211e-04
2.585000e+03 5.144481e-02 -1.818546e-01 3.676547e+00 -8.311681e-04
2.595000e+03 5.149990e-02 -1.839646e-01 3.719702e+00 -8.460995e-04
2.605000e+03 5.152221e-02 -1.860642e-01 3.762686e+00 -8.615227e-04
2.615000e+03 5.151173e-02 -1.881380e-01 3.805124e+00 -8.769037e-04
2.625000e+03 5.146819e-02 -1.901857e-01 3.846724e+00 -8.920013e-04
2.635000e+03 5.139157e-02 -1.922047e-01 3.888003e+00 -9.077925e-04
2.645000e+03 5.128179e-02 -1.941960e-01 3.928690e+00 -9.232158e-04
2.655000e+03 5.113854e-02 -1.961561e-01 3.968409e+00 -9.386390e-04
2.665000e+03 5.096180e-02 -1.980767e-01 4.007219e+00 -9.545542e-04
2.675000e+03 5.075145e-02 -1.999642e-01 4.045454e+00 -9.699493e-04
2.685000e+03 5.050719e-02 -2.018067e-01 4.082684e+00 -9.854008e-04
2.695000e+03 5.022902e-02 -2.036193e-01 4.119138e+00 -1.001128e-03
2.705000e+03 4.991686e-02 -2.053795e-01 4.154491e+00 -1.016247e-03
2.715000e+03 4.957042e-02 -2.070910e-01 4.188869e+00 -1.031816e-03
2.725000e+03 4.918978e-02 -2.087567e-01 4.222050e+00 -1.046913e-03
2.735000e+03 4.877491e-02 -2.103572e-01 4.253758e+00 -1.062517e-03
2.745000e+03 4.832556e-02 -2.119152e-01 4.284766e+00 -1.077297e-03
2.755000e+03 4.784191e-02 -2.134073e-01 4.314102e+00 -1.092062e-03
2.765000e+03 4.732400e-02 -2.148472e-01 4.342054e+00 -1.106335e-03
2.775000e+03 4.677167e-02 -2.162075e-01 4.368517e+00 -1.121259e-03
2.785000e+03 4.618520e-02 -2.175088e-01 4.393703e+00 -1.135532e-03
2.795000e+03 4.556469e-02 -2.187372e-01 4.417305e+00 -1.149646e-03
2.805000e+03 4.491009e-02 -2.198972e-01 4.439227e+00 -1.162775e-03
2.815000e+03 4.422179e-02 -2.209820e-01 4.459372e+00 -1.176556e-03
2.825000e+03 4.349997e-02 -2.219772e-01 4.477732e+00 -1.189513e-03
2.835000e+03 4.274472e-02 -2.228994e-01 4.494229e+00 -1.201992e-03
2.845000e+03 4.195649e-02 -2.237322e-01 4.508832e+00 -1.214464e-03
2.855000e+03 4.113557e-02 -2.244755e-01 4.521859e+00 -1.225937e-03
2.865000e+03 4.028215e-02 -2.251360e-01 4.532317e+00 -1.237751e-03
2.875000e+03 3.939678e-02 -2.256984e-01 4.541095e+00 -1.248580e-03
2.885000e+03 3.847984e-02 -2.261541e-01 4.547896e+00 -1.258918e-03
2.895000e+03 3.753162e-02 -2.265249e-01 4.552241e+00 -1.268763e-03
2.905000e+03 3.655274e-02 -2.267857e-01 4.554301e+00 -1.278117e-03
2.915000e+03 3.554365e-02 -2.269426e-01 4.554088e+00 -1.286951e-03
2.925000e+03 3.450474e-02 -2.269940e-01 4.552078e+00 -1.295155e-03
2.935000e+03 3.343668e-02 -2.269315e-01 4.547437e+00 -1.302867e-03
2.945000e+03 3.233998e-02 -2.267564e-01 4.540089e+00 -1.309559e-03
2.955000e+03 3.121510e-02 -2.264701e-01 4.530564e+00 -1.315830e-03
2.965000e+03 3.006275e-02 -2.260619e-01 4.518491e+00 -1.321082e-03
2.975000e+03 2.888345e-02 -2.255384e-01 4.504171e+00 -1.325800e-03
2.985000e+03 2.767772e-02 -2.248894e-01 4.487062e+00 -1.329901e-03
2.995000e+03 2.644624e-02 -2.241186e-01 4.467454e+00 -1.333020e-03
3.005000e+03 2.518957e-02 -2.232176e-01 4.445136e+00 -1.335104e-03
3.015000e+03 2.390820e-02 -2.221855e-01 4.420616e+00 -1.336856e-03
3.025000e+03 2.260281e-02 -2.210310e-01 4.393068e+00 -1.337182e-03
3.035000e+03 2.127391e-02 -2.197321e-01 4.362948e+00 -1.337072e-03
3.045000e+03 1.992197e-02 -2.183060e-01 4.330488e+00 -1.335865e-03
3.055000e+03 1.854758e-02 -2.167387e-01 4.295197e+00 -1.333731e-03
3.065000e+03 1.715116e-02 -2.150309e-01 4.257337e+00 -1.330614e-03
3.075000e+03 1.573313e-02 -2.131903e-01 4.216612e+00 -1.326512e-03
3.085000e+03 1.429393e-02 -2.112015e-01 4.173377e+00 -1.321426e-03
3.095000e+03 1.283394e-02 -2.090713e-01 4.127414e+00 -1.314865e-03
3.105000e+03 1.135340e-02 -2.067962e-01 4.078730e+00 -1.307830e-03
3.115000e+03 9.852652e-03 -2.043697e-01 4.027633e+00 -1.299411e-03
3.125000e+03 8.331828e-03 -2.017964e-01 3.973831e+00 -1.289974e-03
3.135000e+03 6.791061e-03 -1.990716e-01 3.917420e+00 -1.279351e-03
3.145000e+03 5.230488e-03 -1.961953e-01 3.858480e+00 -1.267595e-03
3.155000e+03 3.650038e-03 -1.931660e-01 3.796996e+00 -1.254607e-03
3.165000e+03 2.049616e-03 -1.899809e-01 3.732997e+00 -1.240486e-03
3.175000e+03 4.292280e-04 -1.866412e-01 3.666520e+00 -1.225123e-03
3.185000e+03 -1.211477e-03 -1.831439e-01 3.597617e+00 -1.208534e-03
3.195000e+03 -2.872788e-03 -1.794880e-01 3.526281e+00 -1.190637e-03
3.205000e+03 -4.555025e-03 -1.756731e-01 3.452588e+00 -1.171516e-03
3.215000e+03 -6.258734e-03 -1.716980e-01 3.376537e+00 -1.151072e-03
3.225000e+03 -7.984423e-03 -1.675611e-01 3.298177e+00 -1.129261e-03
3.235000e+03 -9.732767e-03 -1.632617e-01 3.217546e+00 -1.106210e-03
3.245000e+03 -1.150433e-02 -1.588001e-01 3.134703e+00 -1.082004e-03
3.255000e+03 -1.329993e-02 -1.541779e-01 3.049746e+00 -1.055752e-03
3.265000e+03 -1.512035e-02 -1.493909e-01 2.962548e+00 -1.028569e-03
3.275000e+03 -1.696653e-02 -1.444290e-01 2.873370e+00 -1.000182e-03
3.285000e+03 -1.883934e-02 -1.393139e-01 2.781765e+00 -9.703193e-04
3.295000e+03 -2.073964e-02 -1.340302e-01 2.688066e+00 -9.389808e-04
3.305000e+03 -2.266867e-02 -1.285784e-01 2.592444e+00 -9.060470e-04
3.315000e+03 -2.462694e-02 -1.229705e-01 2.494904e+00 -8.713047e-04
3.325000e+03 -2.661544e-02 -1.171996e-01 2.394817e+00 -8.356982e-04
3.335000e+03 -2.863516e-02 -1.112603e-01 2.293003e+00 -7.984891e-04
3.345000e+03 -3.068677e-02 -1.051679e-01 2.189060e+00 -7.602566e-04
3.355000e+03 -3.277082e-02 -9.890725e-02 2.082624e+00 -7.195970e-04
3.365000e+03 -3.488799e-02 -9.249410e-02 1.974211e+00 -6.787385e-04
3.375000e+03 -3.703873e-02 -8.592554e-02 1.863115e+00 -6.354204e-04
3.385000e+03 -3.922255e-02 -7.920159e-02 1.749680e+00 -5.906520e-04
3.395000e+03 -4.143977e-02 -7.232928e-02 1.633857e+00 -5.451997e-04
3.405000e+03 -4.368981e-02 -6.532274e-02 1.515170e+00 -4.977797e-04
3.415000e+03 -4.597192e-02 -5.817463e-02 1.393914e+00 -4.493759e-04
3.425000e+03 -4.828519e-02 -5.088999e-02 1.269704e+00 -3.993485e-04
3.435000e+03 -5.062804e-02 -4.348549e-02 1.142132e+00 -3.483187e-04
3.445000e+03 -5.299870e-02 -3.596070e-02 1.011786e+00 -2.958130e-04
3.455000e+03 -5.539540e-02 -2.832537e-02 8.779820e-01 -2.421688e-04
3.465000e+03 -5.781474e-02 -2.059324e-02 7.408241e-01 -1.875290e-04
3.475000e+03 -6.025420e-02 -1.277174e-02 6.003024e-01 -1.314181e-04
3.485000e+03 -6.271060e-02 -4.865423e-03 4.565225e-01 -7.480620e-05
3.495000e+03 -6.518025e-02 3.092700e-03 3.092829e-01 -1.737872e-05
3.505000e+03 -6.765931e-02 1.110968e-02 1.585849e-01 4.136274e-05
3.515000e+03 -7.014369e-02 1.915729e-02 4.720329e-03 1.001042e-04
3.525000e+03 -7.262973e-02 2.723308e-02 -1.523965e-01 1.598295e-04
3.535000e+03 -7.511180e-02 3.531593e-02 -3.121894e-01 2.200468e-04
3.545000e+03 -7.758603e-02 4.338014e-02 -4.747297e-01 2.804399e-04
3.555000e+03 -8.004802e-02 5.142244e-02 -6.396701e-01 3.408236e-04
3.565000e+03 -8.249331e-02 5.941586e-02 -8.060692e-01 4.012071e-04
3.575000e+03 -8.491742e-02 6.734317e-02 -9.743549e-01 4.617736e-04
3.585000e+03 -8.731621e-02 7.519721e-02 -1.143815e+00 5.221169e-04
3.595000e+03 -8.968640e-02 8.294965e-02 -1.314149e+00 5.823342e-04
3.605000e+03 -9.202208e-02 9.058036e-02 -1.484215e+00 6.412657e-04
3.615000e+03 -9.432053e-02 9.807615e-02 -1.654267e+00 6.998172e-04
3.625000e+03 -9.657806e-02 1.054232e-01 -1.824005e+00 7.580667e-04
3.635000e+03 -9.879098e-02 1.125987e-01 -1.992299e+00 8.148404e-04
3.645000e+03 -1.009562e-01 1.196007e-01 -2.158051e+00 8.694342e-04
3.655000e+03 -1.030704e-01 1.264141e-01 -2.325708e+00 9.252099e-04
3.665000e+03 -1.051315e-01 1.330083e-01 -2.487897e+00 9.809858e-04
3.675000e+03 -1.071345e-01 1.393148e-01 -2.649860e+00 1.030627e-03
3.685000e+03 -1.090777e-01 1.454674e-01 -2.805632e+00 1.078227e-03
3.695000e+03 -1.109581e-01 1.513433e-01 -2.958981e+00 1.130747e-03
3.705000e+03 -1.127736e-01 1.569269e-01 -3.109790e+00 1.178347e-03
3.715000e+03 -1.145215e-01 1.622612e-01 -3.255948e+00 1.220510e-03
3.725000e+03 -1.161994e-01 1.673362e-01 -3.399146e+00 1.261528e-03
3.735000e+03 -1.178051e-01 1.720813e-01 -3.540030e+00 1.306390e-03
3.745000e+03 -1.193373e-01 1.765754e-01 -3.673344e+00 1.343563e-03
3.755000e+03 -1.207913e-01 1.807874e-01 -3.806659e+00 1.379662e-03
3.765000e+03 -1.221669e-01 1.846611e-01 -3.928735e+00 1.414756e-03
3.775000e+03 -1.234618e-01 1.882754e-01 -4.049206e+00 1.446940e-03
3.785000e+03 -1.246742e-01 1.915226e-01 -4.166716e+00 1.475797e-03
3.795000e+03 -1.258033e-01 1.944875e-01 -4.275344e+00 1.504379e-03
3.805000e+03 -1.268458e-01 1.970788e-01 -4.381011e+00 1.529909e-03
3.815000e+03 -1.278009e-01 1.994317e-01 -4.482279e+00 1.551979e-03
3.825000e+03 -1.286682e-01 2.014320e-01 -4.578063e+00 1.574183e-03
3.835000e+03 -1.294446e-01 2.032090e-01 -4.665447e+00 1.593861e-03
3.845000e+03 -1.301297e-01 2.045856e-01 -4.750386e+00 1.606162e-03
3.855000e+03 -1.307230e-01 2.056915e-01 -4.830366e+00 1.618457e-03
3.865000e+03 -1.312222e-01 2.064323e-01 -4.904948e+00 1.633215e-03
3.875000e+03 -1.316274e-01 2.069841e-01 -4.975523e+00 1.640521e-03
3.885000e+03 -1.319374e-01 2.071854e-01 -5.035214e+00 1.647973e-03
3.895000e+03 -1.321508e-01 2.071823e-01 -5.094035e+00 1.652893e-03
3.905000e+03 -1.322685e-01 2.068057e-01 -5.148762e+00 1.652893e-03
3.915000e+03 -1.322882e-01 2.061563e-01 -5.195175e+00 1.652893e-03
3.925000e+03 -1.323134e-01 2.051915e-01 -5.241587e+00 1.647973e-03
3.935000e+03 -1.321550e-01 2.040856e-01 -5.282077e+00 1.643054e-03
3.945000e+03 -1.318795e-01 2.027680e-01 -5.316646e+00 1.638717e-03
3.955000e+03 -1.315022e-01 2.011528e-01 -5.345294e+00 1.628296e-03
3.965000e+03 -1.310262e-01 1.993176e-01 -5.368021e+00 1.618457e-03
3.975000e+03 -1.304509e-01 1.972781e-01 -5.388095e+00 1.604211e-03
3.985000e+03 -1.297784e-01 1.949956e-01 -5.403899e+00 1.593861e-03
3.995000e+03 -1.290070e-01 1.925722e-01 -5.413782e+00 1.574183e-03
4.005000e+03 -1.281389e-01 1.898729e-01 -5.420704e+00 1.559866e-03
4.015000e+03 -1.271758e-01 1.870729e-01 -5.421705e+00 1.538526e-03
4.025000e+03 -1.261164e-01 1.840490e-01 -5.420970e+00 1.517186e-03
4.035000e+03 -1.249637e-01 1.809190e-01 -5.415049e+00 1.495845e-03
4.045000e+03 -1.237190e-01 1.776666e-01 -5.406167e+00 1.474505e-03
4.055000e+03 -1.223828e-01 1.742783e-01 -5.392545e+00 1.448245e-03
4.065000e+03 -1.209596e-01 1.707490e-01 -5.376560e+00 1.421985e-03
4.075000e+03 -1.194488e-01 1.671100e-01 -5.352875e+00 1.397088e-03
4.085000e+03 -1.178553e-01 1.633918e-01 -5.328508e+00 1.369465e-03
4.095000e+03 -1.161827e-01 1.595998e-01 -5.299721e+00 1.338286e-03
4.105000e+03 -1.144328e-01 1.556938e-01 -5.268251e+00 1.312026e-03
4.115000e+03 -1.126125e-01 1.518585e-01 -5.228857e+00 1.280847e-03
4.125000e+03 -1.107240e-01 1.478843e-01 -5.187270e+00 1.249827e-03
4.135000e+03 -1.087746e-01 1.439055e-01 -5.140858e+00 1.223408e-03
4.145000e+03 -1.067680e-01 1.399290e-01 -5.091485e+00 1.189062e-03
4.155000e+03 -1.047114e-01 1.359538e-01 -5.036245e+00 1.161049e-03
4.165000e+03 -1.026137e-01 1.319760e-01 -4.976989e+00 1.126525e-03
4.175000e+03 -1.004780e-01 1.280459e-01 -4.911813e+00 1.097009e-03
4.185000e+03 -9.831575e-02 1.240938e-01 -4.842495e+00 1.065052e-03
4.195000e+03 -9.613009e-02 1.201970e-01 -4.767739e+00 1.034365e-03
4.205000e+03 -9.393332e-02 1.163521e-01 -4.688636e+00 1.003686e-03
4.215000e+03 -9.172831e-02 1.125377e-01 -4.604293e+00 9.734877e-04
4.225000e+03 -8.952670e-02 1.087848e-01 -4.515603e+00 9.426463e-04
4.235000e+03 -8.733337e-02 1.051094e-01 -4.422868e+00 9.127837e-04
4.245000e+03 -8.515585e-02 1.014905e-01 -4.326683e+00 8.829576e-04
4.255000e+03 -8.300220e-02 9.795388e-02 -4.226353e+00 8.546691e-04
4.265000e+03 -8.087577e-02 9.446727e-02 -4.124040e+00 8.263450e-04
4.275000e+03 -7.878515e-02 9.109319e-02 -4.019134e+00 7.977796e-04
4.285000e+03 -7.673229e-02 8.778737e-02 -3.912074e+00 7.715915e-04
4.295000e+03 -7.472334e-02 8.457304e-02 -3.803968e+00 7.449222e-04
4.305000e+03 -7.276176e-02 8.142916e-02 -3.693368e+00 7.185555e-04
4.315000e+03 -7.085052e-02 7.836692e-02 -3.585383e+00 6.922116e-04
4.325000e+03 -6.899267e-02 7.537678e-02 -3.475674e+00 6.678985e-04
4.335000e+03 -6.718980e-02 7.252363e-02 -3.367673e+00 6.478340e-04
4.345000e+03 -6.544403e-02 6.980661e-02 -3.255345e+00 6.209897e-04
4.355000e+03 -6.375648e-02 6.708892e-02 -3.150738e+00 6.046508e-04
4.365000e+03 -6.212674e-02 6.461236e-02 -3.046291e+00 5.819638e-04
4.375000e+03 -6.055174e-02 6.225466e-02 -2.959132e+00 5.629658e-04
4.385000e+03 -5.903337e-02 6.039468e-02 -2.913218e+00 5.483856e-04
4.395000e+03 -5.758125e-02 5.940689e-02 -2.958227e+00 5.307294e-04
4.405000e+03 -5.645325e-02 6.128863e-02 -3.255930e+00 5.447182e-04
4.415000e+03 -5.489227e-02 6.942021e-02 -4.241939e+00 6.363997e-04
