#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
90	-3.40	1.5124e-03	5.4347e+00	5.6175e-03
90	-3.35	2.5033e-03	5.0536e+00	4.6215e-03
90	-3.30	1.3730e-03	3.3489e+00	4.8054e-03
90	-3.25	2.2944e-03	4.0482e+00	4.7417e-03
90	-3.20	3.2718e-03	3.4036e+00	4.6350e-03
90	-3.15	2.1870e-03	3.4631e+00	4.2525e-03
90	-3.10	2.2740e-03	2.8800e+00	3.0320e-03
90	-3.05	2.4127e-03	2.4878e+00	4.3429e-03
90	-3.00	1.8063e-03	2.5970e+00	4.9028e-03
90	-2.95	2.3765e-03	2.0854e+00	5.3662e-03
90	-2.90	1.7764e-03	1.8905e+00	4.5094e-03
90	-2.85	2.6184e-03	1.9308e+00	3.8972e-03
90	-2.80	2.1166e-03	1.7638e+00	4.1246e-03
90	-2.75	3.1924e-03	1.5478e+00	4.6918e-03
90	-2.70	2.4141e-03	1.3376e+00	5.3887e-03
90	-2.65	2.5742e-03	1.2012e+00	5.0332e-03
90	-2.60	1.9176e-03	1.2205e+00	4.2804e-03
90	-2.55	2.4415e-03	9.6376e-01	4.5473e-03
90	-2.50	2.6656e-03	7.7977e-01	4.1616e-03
90	-2.45	2.3272e-03	8.8496e-01	4.5333e-03
90	-2.40	2.3766e-03	8.5028e-01	4.9045e-03
90	-2.35	2.5418e-03	6.3234e-01	4.4097e-03
90	-2.30	2.6086e-03	5.8808e-01	5.0457e-03
90	-2.25	2.4014e-03	4.5159e-01	4.9405e-03
90	-2.20	2.3175e-03	4.7383e-01	4.7850e-03
90	-2.15	2.2963e-03	3.3432e-01	4.5076e-03
90	-2.10	2.4039e-03	3.6284e-01	4.9595e-03
90	-2.05	2.8277e-03	3.4690e-01	5.0861e-03
90	-2.00	2.3052e-03	2.9479e-01	4.7738e-03
90	-1.95	2.4531e-03	2.3393e-01	4.9829e-03
90	-1.90	2.4938e-03	2.6992e-01	5.1516e-03
90	-1.85	2.1435e-03	1.7414e-01	5.1151e-03
90	-1.80	2.4802e-03	1.7049e-01	5.0852e-03
90	-1.75	2.6120e-03	1.6261e-01	5.1417e-03
90	-1.70	2.4271e-03	1.5563e-01	5.2076e-03
90	-1.65	2.2246e-03	1.2508e-01	5.1216e-03
90	-1.60	2.3183e-03	1.0767e-01	5.0748e-03
90	-1.55	2.4141e-03	1.0086e-01	5.2890e-03
90	-1.50	2.5323e-03	9.9512e-02	5.2605e-03
90	-1.45	2.4679e-03	9.6523e-02	5.2993e-03
90	-1.40	2.4523e-03	7.2444e-02	5.2999e-03
90	-1.35	2.7171e-03	5.8776e-02	5.2011e-03
90	-1.30	2.4405e-03	4.7762e-02	5.3203e-03
90	-1.25	2.4657e-03	4.5471e-02	5.0690e-03
90	-1.20	2.4906e-03	4.1077e-02	5.2866e-03
90	-1.15	2.5235e-03	4.3449e-02	5.4298e-03
90	-1.10	2.3455e-03	3.6237e-02	5.1761e-03
90	-1.05	2.2892e-03	3.6557e-02	5.1266e-03
90	-1.00	2.4428e-03	3.0342e-02	5.0895e-03
90	-0.95	2.2699e-03	2.5008e-02	4.9753e-03
90	-0.90	2.2082e-03	2.3006e-02	4.8817e-03
90	-0.85	2.2829e-03	2.4814e-02	4.9287e-03
90	-0.80	2.2088e-03	1.8221e-02	4.8253e-03
90	-0.75	2.2158e-03	1.6147e-02	4.8650e-03
90	-0.70	2.1822e-03	1.4321e-02	4.7791e-03
90	-0.65	2.2134e-03	1.4563e-02	4.7085e-03
90	-0.60	2.1296e-03	1.1008e-02	4.7170e-03
90	-0.55	2.1684e-03	1.1583e-02	4.6365e-03
90	-0.50	2.0936e-03	9.8954e-03	4.6289e-03
90	-0.45	2.1025e-03	9.8760e-03	4.5527e-03
90	-0.40	2.0802e-03	7.5966e-03	4.5712e-03
90	-0.35	2.1338e-03	6.6003e-03	4.4800e-03
90	-0.30	2.0615e-03	6.3339e-03	4.4802e-03
90	-0.25	2.0405e-03	4.9477e-03	4.4459e-03
90	-0.20	2.0650e-03	5.2980e-03	4.4327e-03
90	-0.15	2.0336e-03	4.0288e-03	4.4256e-03
90	-0.10	2.0621e-03	4.0950e-03	4.3861e-03
90	-0.05	1.9924e-03	3.7228e-03	4.3898e-03
90	0.00	2.0145e-03	3.6267e-03	4.3488e-03
90	0.05	2.0169e-03	3.1087e-03	4.3659e-03
90	0.10	2.0222e-03	2.6465e-03	4.3735e-03
90	0.15	1.9753e-03	2.3823e-03	4.3186e-03
90	0.20	1.9771e-03	1.8687e-03	4.3375e-03
90	0.25	1.9862e-03	1.6962e-03	4.3012e-03
90	0.30	2.0078e-03	1.6423e-03	4.2972e-03
90	0.35	1.9651e-03	1.6672e-03	4.2559e-03
90	0.40	1.9564e-03	1.2323e-03	4.2589e-03
90	0.45	1.9709e-03	1.1234e-03	4.2659e-03
90	0.50	1.9568e-03	9.5715e-04	4.2615e-03
90	0.55	1.9491e-03	7.5725e-04	4.2358e-03
90	0.60	1.9417e-03	6.8871e-04	4.2255e-03
90	0.65	1.9460e-03	6.9053e-04	4.2118e-03
90	0.70	1.9233e-03	5.5750e-04	4.2089e-03
90	0.75	1.9293e-03	4.8483e-04	4.1771e-03
90	0.80	1.9064e-03	4.5544e-04	4.1646e-03
90	0.85	1.9110e-03	3.2621e-04	4.1383e-03
90	0.90	1.9110e-03	3.9778e-04	4.1198e-03
90	0.95	1.8784e-03	3.2912e-04	4.0971e-03
90	1.00	1.8759e-03	2.6800e-04	4.0616e-03
90	1.05	1.8560e-03	2.3651e-04	4.0275e-03
90	1.10	1.8389e-03	2.1006e-04	3.9810e-03
90	1.15	1.8174e-03	1.6645e-04	3.9266e-03
90	1.20	1.7900e-03	1.4654e-04	3.8515e-03
90	1.25	1.7568e-03	1.4927e-04	3.7693e-03
90	1.30	1.7274e-03	1.2840e-04	3.6696e-03
90	1.35	1.6895e-03	1.0326e-04	3.5495e-03
90	1.40	1.6325e-03	8.8885e-05	3.4153e-03
90	1.45	1.5699e-03	8.8652e-05	3.2560e-03
90	1.50	1.4967e-03	6.8191e-05	3.0587e-03
90	1.55	1.4045e-03	6.9696e-05	2.8350e-03
90	1.60	1.3013e-03	5.9427e-05	2.5533e-03
90	1.65	1.1769e-03	4.4443e-05	2.2564e-03
90	1.70	1.0308e-03	3.6397e-05	1.9066e-03
90	1.75	8.6051e-04	2.6003e-05	1.5229e-03
90	1.80	6.7028e-04	2.4140e-05	1.1098e-03
90	1.85	4.5780e-04	2.2174e-05	6.9567e-04
90	1.90	2.2817e-04	1.4619e-05	3.0080e-04
90	1.95	2.6997e-05	4.5842e-06	2.9630e-05
