#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
95	-0.32	2.0029e-03	6.1150e-03	4.3319e-03
95	-0.27	1.9753e-03	5.6779e-03	4.2605e-03
95	-0.22	1.9848e-03	4.7673e-03	4.2333e-03
95	-0.17	1.9499e-03	4.8019e-03	4.1698e-03
95	-0.12	1.9610e-03	3.8965e-03	4.1981e-03
95	-0.07	1.9167e-03	3.8038e-03	4.1432e-03
95	-0.02	1.9203e-03	3.2823e-03	4.1622e-03
95	0.03	1.9180e-03	3.1325e-03	4.1439e-03
95	0.08	1.9195e-03	2.9331e-03	4.1448e-03
95	0.13	1.9075e-03	2.7706e-03	4.1145e-03
95	0.18	1.8903e-03	2.1469e-03	4.1148e-03
95	0.23	1.8693e-03	1.6027e-03	4.1048e-03
95	0.28	1.8601e-03	1.4699e-03	4.0784e-03
95	0.33	1.8861e-03	1.3966e-03	4.0536e-03
95	0.38	1.8714e-03	1.3972e-03	4.0539e-03
95	0.43	1.8601e-03	1.2226e-03	4.0771e-03
95	0.48	1.8491e-03	1.1596e-03	4.0592e-03
95	0.53	1.8570e-03	9.5194e-04	4.0491e-03
95	0.58	1.8459e-03	7.1666e-04	4.0070e-03
95	0.63	1.8500e-03	6.8112e-04	3.9961e-03
95	0.68	1.8371e-03	6.1938e-04	4.0008e-03
95	0.73	1.8240e-03	5.3918e-04	3.9723e-03
95	0.78	1.8241e-03	4.2567e-04	3.9610e-03
95	0.83	1.8271e-03	4.3140e-04	3.9641e-03
95	0.88	1.8113e-03	3.4090e-04	3.9324e-03
95	0.93	1.7956e-03	3.3549e-04	3.9012e-03
95	0.98	1.7852e-03	3.3298e-04	3.8927e-03
95	1.03	1.7727e-03	2.6992e-04	3.8504e-03
95	1.08	1.7547e-03	2.1675e-04	3.8110e-03
95	1.13	1.7481e-03	2.0897e-04	3.7763e-03
95	1.18	1.7246e-03	1.4301e-04	3.7189e-03
95	1.23	1.7033e-03	1.3513e-04	3.6479e-03
95	1.28	1.6798e-03	1.2953e-04	3.5719e-03
95	1.33	1.6368e-03	1.2468e-04	3.4750e-03
95	1.38	1.5983e-03	1.0329e-04	3.3715e-03
95	1.43	1.5462e-03	8.4184e-05	3.2360e-03
95	1.48	1.4908e-03	8.1725e-05	3.0723e-03
95	1.53	1.4181e-03	6.8104e-05	2.8943e-03
95	1.58	1.3312e-03	6.6618e-05	2.6793e-03
95	1.63	1.2310e-03	5.1262e-05	2.4213e-03
95	1.68	1.1165e-03	4.5071e-05	2.1344e-03
95	1.73	9.7698e-04	3.4550e-05	1.8103e-03
95	1.78	8.1715e-04	2.6808e-05	1.4428e-03
95	1.83	6.3430e-04	2.1955e-05	1.0513e-03
95	1.88	4.3291e-04	1.8992e-05	6.5986e-04
95	1.93	2.1532e-04	1.5644e-05	2.8541e-04
95	1.98	2.5112e-05	4.3429e-06	2.7913e-05
