#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
55	-0.16	3.2573e-03	4.9255e-03	7.0905e-03
55	-0.11	3.2982e-03	3.3572e-03	7.0341e-03
55	-0.06	3.2743e-03	3.0669e-03	7.0160e-03
55	-0.01	3.2418e-03	3.1360e-03	7.0264e-03
55	0.04	3.2224e-03	2.5578e-03	6.9799e-03
55	0.09	3.2280e-03	2.3348e-03	7.0129e-03
55	0.14	3.1779e-03	2.2264e-03	6.9829e-03
55	0.19	3.2280e-03	2.1791e-03	6.9812e-03
55	0.24	3.1866e-03	1.5152e-03	6.9835e-03
55	0.29	3.2122e-03	1.3468e-03	6.9301e-03
55	0.34	3.1863e-03	1.4002e-03	6.9053e-03
55	0.39	3.1875e-03	1.2124e-03	6.8750e-03
55	0.44	3.1759e-03	1.0716e-03	6.8891e-03
55	0.49	3.1421e-03	7.9987e-04	6.8578e-03
55	0.54	3.1436e-03	6.5775e-04	6.8160e-03
55	0.59	3.1199e-03	7.8656e-04	6.8033e-03
55	0.64	3.1165e-03	7.2154e-04	6.7690e-03
55	0.69	3.0803e-03	5.5278e-04	6.7288e-03
55	0.74	3.0936e-03	5.5836e-04	6.6862e-03
55	0.79	3.0604e-03	4.0007e-04	6.6329e-03
55	0.84	3.0212e-03	3.4842e-04	6.5617e-03
55	0.89	2.9993e-03	2.8171e-04	6.4731e-03
55	0.94	2.9639e-03	2.9051e-04	6.4041e-03
55	0.99	2.9314e-03	2.6193e-04	6.2968e-03
55	1.04	2.8848e-03	2.4141e-04	6.1444e-03
55	1.09	2.8201e-03	1.7134e-04	5.9954e-03
55	1.14	2.7454e-03	1.4018e-04	5.8115e-03
55	1.19	2.6678e-03	1.4172e-04	5.6037e-03
55	1.24	2.5569e-03	1.2259e-04	5.3317e-03
55	1.29	2.4483e-03	1.1607e-04	5.0119e-03
55	1.34	2.2937e-03	9.7189e-05	4.6425e-03
55	1.39	2.1347e-03	7.1594e-05	4.1913e-03
55	1.44	1.9276e-03	6.5768e-05	3.6980e-03
55	1.49	1.6944e-03	5.8127e-05	3.1334e-03
55	1.54	1.4110e-03	4.1749e-05	2.4942e-03
55	1.59	1.0935e-03	3.4577e-05	1.8156e-03
55	1.64	7.4718e-04	3.5787e-05	1.1397e-03
55	1.69	3.7800e-04	2.6136e-05	4.9503e-04
55	1.74	4.4540e-05	9.8703e-06	4.7864e-05
