#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
55	-0.16	3.8870e-01	6.2891e-01	1.2113e+00
55	-0.11	3.3280e-01	5.3523e-01	1.0298e+00
55	-0.06	2.8420e-01	4.5044e-01	8.6544e-01
55	-0.01	2.3919e-01	3.8709e-01	7.2429e-01
55	0.04	2.0055e-01	3.3177e-01	6.0245e-01
55	0.09	1.6822e-01	2.8158e-01	4.9809e-01
55	0.14	1.3883e-01	2.3805e-01	4.1001e-01
55	0.19	1.1414e-01	1.9999e-01	3.3412e-01
55	0.24	9.2829e-02	1.6574e-01	2.7013e-01
55	0.29	7.4446e-02	1.3681e-01	2.1684e-01
55	0.34	6.0372e-02	1.1110e-01	1.7295e-01
55	0.39	4.7751e-02	9.0477e-02	1.3664e-01
55	0.44	3.7480e-02	7.2149e-02	1.0720e-01
55	0.49	2.9153e-02	5.6938e-02	8.3778e-02
55	0.54	2.2462e-02	4.4851e-02	6.4600e-02
55	0.59	1.7230e-02	3.4676e-02	4.9793e-02
55	0.64	1.2975e-02	2.6436e-02	3.8211e-02
55	0.69	9.8223e-03	1.9939e-02	2.9320e-02
55	0.74	7.2751e-03	1.4825e-02	2.2667e-02
55	0.79	5.4095e-03	1.0753e-02	1.7596e-02
55	0.84	4.0556e-03	7.7021e-03	1.3455e-02
55	0.89	2.9396e-03	5.4369e-03	1.0197e-02
55	0.94	2.2152e-03	3.7294e-03	7.7211e-03
55	0.99	1.6305e-03	2.5527e-03	5.6198e-03
55	1.04	1.2039e-03	1.6991e-03	4.1511e-03
55	1.09	8.9923e-04	1.0927e-03	3.0119e-03
55	1.14	6.7538e-04	6.9600e-04	2.1136e-03
55	1.19	5.0449e-04	4.2329e-04	1.4892e-03
55	1.24	3.7931e-04	2.6504e-04	9.8854e-04
55	1.29	2.8028e-04	1.4978e-04	6.5386e-04
55	1.34	1.9446e-04	8.2196e-05	4.0923e-04
55	1.39	1.3594e-04	4.2427e-05	2.3572e-04
55	1.44	7.8777e-05	2.0671e-05	1.2110e-04
55	1.49	4.1031e-05	9.0712e-06	5.2630e-05
55	1.54	1.3817e-05	4.2801e-06	1.5318e-05
55	1.59	2.9893e-06	2.1416e-06	2.6770e-06
55	1.64	2.5847e-07	1.3917e-06	2.5847e-07
55	1.69	3.5440e-08	7.9740e-07	0.0000e+00
55	1.74	0.0000e+00	2.3689e-07	0.0000e+00
