# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       3.799511338649e+10       5.235769018631e-19       1.219866680913e-05       3.114694146885e+15       1.417360640949e+04       3.730376131515e-07       5.385277826381e+14       7.042903187341e-06       5.734427303926e+30       1.344608188574e+23       7.305265076809e+23       3.958556545142e+30       1.319518848381e+30       3.493499587839e-08       8.334914581199e+27       9.701319628637e+30       8.837630387085e-05       1.269766815685e-01 
       3.773099641156e+10       5.309326336481e-19       1.228405744769e-05       3.071542053540e+15       1.417360640940e+04       3.756488764417e-07       5.347842925862e+14       7.092203508336e-06       5.576634347151e+30       1.316762167367e+23       7.153977461591e+23       3.849629827841e+30       1.283209942614e+30       3.493499587839e-08       8.105564596182e+27       9.434370586663e+30       8.845458232364e-05       1.268643136318e-01 
       3.746871540369e+10       5.383917061066e-19       1.237004471477e-05       3.028987804828e+15       1.417360640932e+04       3.782784185749e-07       5.310668248087e+14       7.141848931558e-06       5.423183343964e+30       1.289492820393e+23       7.005822921254e+23       3.743700422718e+30       1.247900140906e+30       3.493499587839e-08       7.882525583535e+27       9.174767121798e+30       8.853286077699e-05       1.267521444071e-01 
       3.720825760043e+10       5.459555710717e-19       1.245663588634e-05       2.987023117995e+15       1.417360640923e+04       3.809263675030e-07       5.273751984160e+14       7.191841872725e-06       5.273954817797e+30       1.262788205080e+23       6.860736571717e+23       3.640685853403e+30       1.213561951134e+30       3.493499587839e-08       7.665623885639e+27       8.922307107439e+30       8.861113923090e-05       1.266401733678e-01 
       3.694961032809e+10       5.536257007733e-19       1.254383278138e-05       2.945639825039e+15       1.417360640914e+04       3.835928520736e-07       5.237092337757e+14       7.242184764460e-06       5.128832579691e+30       1.236636626176e+23       6.718654872604e+23       3.540505913010e+30       1.180168637670e+30       3.493499587839e-08       7.454690623373e+27       8.676793978853e+30       8.868941768537e-05       1.265283999890e-01 
       3.669276100103e+10       5.614035881246e-19       1.263163903786e-05       2.904829871118e+15       1.417360640906e+04       3.862780020361e-07       5.200687525044e+14       7.292880056419e-06       4.987703637835e+30       1.211026630631e+23       6.579515599427e+23       3.443082601686e+30       1.147694200562e+30       3.493499587839e-08       7.249561564626e+27       8.438036580139e+30       8.876769614041e-05       1.264168237481e-01 
       3.643769712114e+10       5.692907470128e-19       1.272006011277e-05       2.864585312988e+15       1.417360640897e+04       3.889819480484e-07       5.164535774583e+14       7.343930215401e-06       4.850458109585e+30       1.185947002584e+23       6.443257816325e+23       3.348340065884e+30       1.116113355295e+30       3.493499587839e-08       7.050076996424e+27       8.205849015386e+30       8.884597459602e-05       1.263054441239e-01 
       3.618440627715e+10       5.772887125937e-19       1.280910146306e-05       2.824898317452e+15       1.417360640888e+04       3.917048216827e-07       5.128635327254e+14       7.395337725477e-06       4.716989135917e+30       1.161386758443e+23       6.309821849386e+23       3.256204539303e+30       1.085401513101e+30       3.493499587839e-08       6.856081600580e+27       7.980050503942e+30       8.892425305221e-05       1.261942605973e-01 
       3.593287614409e+10       5.853990415903e-19       1.289876490773e-05       2.785761159836e+15       1.417360640879e+04       3.944467554325e-07       5.092984436163e+14       7.447105088103e-06       4.587192798220e+30       1.137335142084e+23       6.179149260504e+23       3.166604285452e+30       1.055534761817e+30       3.493499587839e-08       6.667424332763e+27       7.760465239653e+30       8.900253150898e-05       1.260832726509e-01 
       3.568309448267e+10       5.936233125964e-19       1.298905590374e-05       2.747166222490e+15       1.417360640870e+04       3.972078827184e-07       5.057581366559e+14       7.499234822247e-06       4.460968037390e+30       1.113781620132e+23       6.051182821795e+23       3.079469541796e+30       1.026489847265e+30       3.493499587839e-08       6.483958304895e+27       7.546922253987e+30       8.908080996634e-05       1.259724797692e-01 
       3.543504913865e+10       6.019631263831e-19       1.307997990807e-05       2.709105993296e+15       1.417360640861e+04       3.999883378953e-07       5.022424395750e+14       7.551729464509e-06       4.338216575143e+30       1.090715877354e+23       5.925866490526e+23       2.994732465441e+30       9.982441551470e+29       3.493499587839e-08       6.305540670784e+27       7.339255282913e+30       8.915908842429e-05       1.258618814385e-01 
       3.518872804230e+10       6.104201062109e-19       1.317153873970e-05       2.671573064217e+15       1.417360640852e+04       4.027882562585e-07       4.987511813021e+14       7.604591569246e-06       4.218842837497e+30       1.068127812139e+23       5.803145384579e+23       2.912327080311e+30       9.707756934371e+29       3.493499587839e-08       6.132032514906e+27       7.137302637451e+30       8.923736688283e-05       1.257514771468e-01 
       3.494411920780e+10       6.189958981455e-19       1.326373967458e-05       2.634560129847e+15       1.417360640842e+04       4.056077740501e-07       4.952841919546e+14       7.657823708695e-06       4.102753880358e+30       1.046007532074e+23       5.682965758408e+23       2.832189225780e+30       9.440630752599e+29       3.493499587839e-08       5.963298744244e+27       6.940907077779e+30       8.931564534198e-05       1.256412663840e-01 
       3.470121073262e+10       6.276921713780e-19       1.335658635071e-05       2.598059985991e+15       1.417360640833e+04       4.084470284663e-07       4.918413028309e+14       7.711428473099e-06       3.989859317152e+30       1.024345349612e+23       5.565274979507e+23       2.754256506713e+30       9.180855022376e+29       3.493499587839e-08       5.799207983105e+27       6.749915690810e+30       8.939392380173e-05       1.255312486418e-01 
       3.445999079700e+10       6.365106185502e-19       1.345008240605e-05       2.562065528266e+15       1.417360640824e+04       4.113061576633e-07       4.884223464023e+14       7.765408470832e-06       3.880071248456e+30       1.003131777828e+23       5.450021505356e+23       2.678468244889e+30       8.928227482964e+29       3.493499587839e-08       5.639632470831e+27       6.564179771131e+30       8.947220226210e-05       1.254214234136e-01 
       3.422044766330e+10       6.454529560837e-19       1.354423329758e-05       2.526569750714e+15       1.417360640814e+04       4.141853007647e-07       4.850271563043e+14       7.819766328526e-06       3.773304193552e+30       9.823575262678e+22       5.337154860850e+23       2.604765431758e+30       8.682551439193e+29       3.493499587839e-08       5.484447962327e+27       6.383554705223e+30       8.955048072308e-05       1.253117901947e-01 
       3.398256967553e+10       6.545209245141e-19       1.363904266327e-05       2.491565744440e+15       1.417360640805e+04       4.170845978678e-07       4.816555673292e+14       7.874504691202e-06       3.669475023878e+30       9.620134968752e+22       5.226625616193e+23       2.533090682493e+30       8.443635608309e+29       3.493499587839e-08       5.333533631322e+27       6.207899858866e+30       8.962875918467e-05       1.252023484819e-01 
       3.374634525867e+10       6.637162888299e-19       1.373451596010e-05       2.457046696267e+15       1.417360640795e+04       4.200041900505e-07       4.783074154174e+14       7.929626222394e-06       3.568502898301e+30       9.420907800097e+22       5.118385365249e+23       2.463388191312e+30       8.211293971041e+29       3.493499587839e-08       5.186771976294e+27       6.037078467637e+30       8.970703764690e-05       1.250930977740e-01 
       3.351176291819e+10       6.730408388156e-19       1.383065682603e-05       2.423005887412e+15       1.417360640786e+04       4.229442193785e-07       4.749825376500e+14       7.985133604281e-06       3.470309200178e+30       9.225806505440e+22       5.012386704344e+23       2.395603688031e+30       7.985345626770e+29       3.493499587839e-08       5.044048728986e+27       5.870957530434e+30       8.978531610975e-05       1.249840375716e-01 
       3.327881123947e+10       6.824963894008e-19       1.392747253703e-05       2.389436692175e+15       1.417360640776e+04       4.259048289118e-07       4.716807722405e+14       8.041029537818e-06       3.374817476138e+30       9.034745640430e+22       4.908583211508e+23       2.329684395804e+30       7.765614652679e+29       3.493499587839e-08       4.905252765431e+27       5.709407705913e+30       8.986359457324e-05       1.248751673768e-01 
       3.304747888721e+10       6.920847810129e-19       1.402496491210e-05       2.356332576651e+15       1.417360640766e+04       4.288861627118e-07       4.684019585270e+14       8.097316742865e-06       3.281953376565e+30       8.847641530216e+22       4.806929426139e+23       2.265578990034e+30       7.551929966780e+29       3.493499587839e-08       4.770276019441e+27       5.552303211788e+30       8.994187303737e-05       1.247664866935e-01 
       3.281775460493e+10       7.018078799352e-19       1.412313940818e-05       2.323687097459e+15       1.417360640756e+04       4.318883658483e-07       4.651459369644e+14       8.153997958324e-06       3.191644597702e+30       8.664412232802e+22       4.707380829096e+23       2.203237558413e+30       7.344125194711e+29       3.493499587839e-08       4.639013398457e+27       5.399521726896e+30       9.002015150214e-05       1.246579950276e-01 
       3.258962721438e+10       7.116675786708e-19       1.422200148227e-05       2.291493900484e+15       1.417360640747e+04       4.349115844067e-07       4.619125491168e+14       8.211075942267e-06       3.103820825359e+30       8.484977503163e+22       4.609893823205e+23       2.142611562058e+30       7.142038540193e+29       3.493499587839e-08       4.511362701729e+27       5.250944295957e+30       9.009842996757e-05       1.245496918862e-01 
       3.236308561503e+10       7.216657963103e-19       1.432155477232e-05       2.259746719648e+15       1.417360640737e+04       4.379559654951e-07       4.587016376494e+14       8.268553472072e-06       3.018413680165e+30       8.309258758098e+22       4.514425714163e+23       2.083653797718e+30       6.945512659061e+29       3.493499587839e-08       4.387224540745e+27       5.106455236960e+30       9.017670843365e-05       1.244415767787e-01 
       3.213811878349e+10       7.318044789058e-19       1.442180655431e-05       2.228439375681e+15       1.417360640727e+04       4.410216572510e-07       4.555130463213e+14       8.326433344561e-06       2.935356664332e+30       8.137179041816e+22       4.420934691836e+23       2.026318361027e+30       6.754394536756e+29       3.493499587839e-08       4.266502261841e+27       4.965942051086e+30       9.025498690038e-05       1.243336492157e-01 
       3.191471577303e+10       7.420855998493e-19       1.452275864722e-05       2.197565774926e+15       1.417360640716e+04       4.441088088491e-07       4.523466199777e+14       8.384718376132e-06       2.854585109874e+30       7.968662992237e+22       4.329379811959e+23       1.970560610755e+30       6.568535369185e+29       3.493499587839e-08       4.149101870952e+27       4.829295335125e+30       9.033326536779e-05       1.242259087098e-01 
       3.169286571299e+10       7.525111602572e-19       1.462441832700e-05       2.167119908147e+15       1.417360640706e+04       4.472175705084e-07       4.492022045420e+14       8.443411402898e-06       2.776036128259e+30       7.803636807980e+22       4.239720978192e+23       1.916337134058e+30       6.387790446862e+29       3.493499587839e-08       4.034931960428e+27       4.696408696287e+30       9.041154383587e-05       1.241183547752e-01 
       3.147255780829e+10       7.630831893593e-19       1.472678923164e-05       2.137095849364e+15       1.417360640696e+04       4.503480934993e-07       4.460796470092e+14       8.502515280826e-06       2.699648561448e+30       7.642028216049e+22       4.151918924569e+23       1.863605712673e+30       6.212019042242e+29       3.493499587839e-08       3.923903637860e+27       4.567178669370e+30       9.048982230462e-05       1.240109869278e-01 
       3.125378133887e+10       7.738037448942e-19       1.482987681811e-05       2.107487754698e+15       1.417360640686e+04       4.535005301511e-07       4.429787954373e+14       8.562032885872e-06       2.625362934270e+30       7.483766440177e+22       4.065935198299e+23       1.812325290045e+30       6.041084300149e+29       3.493499587839e-08       3.815930456874e+27       4.441504636202e+30       9.056810077405e-05       1.239038046851e-01 
       3.103652565920e+10       7.846749135099e-19       1.493368472438e-05       2.078289861232e+15       1.417360640675e+04       4.566750338594e-07       4.398994989408e+14       8.621967114126e-06       2.553121408122e+30       7.328782169830e+22       3.981732142922e+23       1.762455939365e+30       5.874853131218e+29       3.493499587839e-08       3.710928349821e+27       4.319288747298e+30       9.064637924417e-05       1.237968075663e-01 
       3.082078019777e+10       7.956988111692e-19       1.503822022642e-05       2.049496485890e+15       1.417360640665e+04       4.598717590937e-07       4.368416076832e+14       8.682320881951e-06       2.482867735932e+30       7.177007529853e+22       3.899272881824e+23       1.713958832483e+30       5.713196108277e+29       3.493499587839e-08       3.608815562321e+27       4.200435845675e+30       9.072465771499e-05       1.236899950923e-01 
       3.060653445653e+10       8.068775835626e-19       1.514348878118e-05       2.021102024333e+15       1.417360640654e+04       4.630908614045e-07       4.338049728693e+14       8.743097126123e-06       2.414547218366e+30       7.028376050746e+22       3.818521302080e+23       1.666796209671e+30       5.555987365570e+29       3.493499587839e-08       3.509512589614e+27       4.084853392763e+30       9.080293618650e-05       1.235833667857e-01 
       3.039377801041e+10       8.182134065249e-19       1.524949220766e-05       1.993100949866e+15       1.417360640644e+04       4.663324974315e-07       4.307894467383e+14       8.804298803976e-06       2.348106661240e+30       6.882822639551e+22       3.739442038645e+23       1.620931350229e+30       5.403104500764e+29       3.493499587839e-08       3.412942114652e+27       3.972451396356e+30       9.088121465872e-05       1.234769221706e-01 
       3.018250050681e+10       8.297084864597e-19       1.535623960081e-05       1.965487812362e+15       1.417360640633e+04       4.695968249106e-07       4.277948825566e+14       8.865928893545e-06       2.283494334101e+30       6.740283551345e+22       3.662000458860e+23       1.576328543892e+30       5.254428479640e+29       3.493499587839e-08       3.319028947905e+27       3.863142340544e+30       9.095949313164e-05       1.233706607729e-01 
       2.997269166511e+10       8.413650607679e-19       1.546373277961e-05       1.938257237203e+15       1.417360640622e+04       4.728840026820e-07       4.248211346105e+14       8.927990393712e-06       2.220659929953e+30       6.600696361326e+22       3.586162647289e+23       1.532953063026e+30       5.109843543419e+29       3.493499587839e-08       3.227699968815e+27       3.756841117571e+30       9.103777160528e-05       1.232645821199e-01 
       2.976434127613e+10       8.531853982839e-19       1.557197902002e-05       1.911403924233e+15       1.417360640612e+04       4.761941906978e-07       4.218680581993e+14       8.990486324352e-06       2.159554526086e+30       6.463999937469e+22       3.511895390864e+23       1.490771135590e+30       4.969237118632e+29       3.493499587839e-08       3.138884068867e+27       3.653464961574e+30       9.111605007964e-05       1.231586857408e-01 
       2.955743920167e+10       8.651717997171e-19       1.568098377902e-05       1.884922646726e+15       1.417360640601e+04       4.795275500297e-07       4.189355096281e+14       9.053419726476e-06       2.100130545985e+30       6.330134413758e+22       3.439166164338e+23       1.449749918840e+30       4.832499729467e+29       3.493499587839e-08       3.052512096223e+27       3.552933384139e+30       9.119432855472e-05       1.230529711663e-01 
       2.935197537400e+10       8.773265980991e-19       1.579075069458e-05       1.858808250367e+15       1.417360640590e+04       4.828842428768e-07       4.160233462008e+14       9.116793662385e-06       2.042341722286e+30       6.199041163966e+22       3.367943116044e+23       1.409857473760e+30       4.699524912533e+29       3.493499587839e-08       2.968516801881e+27       3.455168111632e+30       9.127260703054e-05       1.229474379285e-01 
       2.914793979538e+10       8.896521592387e-19       1.590128522366e-05       1.833055652254e+15       1.417360640579e+04       4.862644325739e-07       4.131314262135e+14       9.180611215814e-06       1.986143060757e+30       6.070662775979e+22       3.298195053943e+23       1.371062740191e+30       4.570209133970e+29       3.493499587839e-08       2.886832787315e+27       3.360093024261e+30       9.135088550709e-05       1.228420855616e-01 
       2.894532253757e+10       9.021508821818e-19       1.601259464223e-05       1.807659839904e+15       1.417360640567e+04       4.896682835987e-07       4.102596089470e+14       9.244875492087e-06       1.931490805258e+30       5.944943026653e+22       3.229891431964e+23       1.333335512651e+30       4.444451708835e+29       3.493499587839e-08       2.807396453553e+27       3.267634096801e+30       9.142916398439e-05       1.227369136009e-01 
       2.874411374134e+10       9.148251996783e-19       1.612468258827e-05       1.782615870278e+15       1.417360640556e+04       4.930959615807e-07       4.074077546606e+14       9.309589618262e-06       1.878342403682e+30       5.821826857192e+22       3.163002336628e+23       1.296646416814e+30       4.322154722712e+29       3.493499587839e-08       2.730145951665e+27       3.177719340966e+30       9.150744246244e-05       1.226319215835e-01 
       2.854430361598e+10       9.276775786561e-19       1.623755451874e-05       1.757918868820e+15       1.417360640545e+04       4.965476333085e-07       4.045757245847e+14       9.374756743288e-06       1.826656474814e+30       5.701260349034e+22       3.097498473944e+23       1.260966886641e+30       4.203222955471e+29       3.493499587839e-08       2.655021134603e+27       3.090278749353e+30       9.158572094124e-05       1.225271090482e-01 
       2.834588243886e+10       9.407105207009e-19       1.635121770960e-05       1.733564028508e+15       1.417360640534e+04       5.000234667384e-07       4.017633809144e+14       9.440380038157e-06       1.776392776120e+30       5.583190700237e+22       3.033351156583e+23       1.226269142141e+30       4.087563807136e+29       3.493499587839e-08       2.581963510372e+27       3.005244240938e+30       9.166399942080e-05       1.224224755351e-01 
       2.814884055492e+10       9.539265625430e-19       1.646567579883e-05       1.709546608920e+15       1.417360640522e+04       5.035236310022e-07       3.989705868030e+14       9.506462696058e-06       1.727512172409e+30       5.467566202356e+22       2.970532291313e+23       1.192526167735e+30       3.975087225782e+29       3.493499587839e-08       2.510916196488e+27       2.922549608069e+30       9.174227790113e-05       1.223180205861e-01 
       2.795316837624e+10       9.673282765513e-19       1.658093606238e-05       1.685861935306e+15       1.417360640511e+04       5.070482964159e-07       3.961972063547e+14       9.573007932530e-06       1.679976605365e+30       5.354336217797e+22       2.909014366695e+23       1.159711691227e+30       3.865705637424e+29       3.493499587839e-08       2.441823875690e+27       2.842130464913e+30       9.182055638224e-05       1.222137437445e-01 
       2.775885638152e+10       9.809182712341e-19       1.669700213824e-05       1.662505397684e+15       1.417360640499e+04       5.105976344874e-07       3.934431046185e+14       9.640018985625e-06       1.633749063915e+30       5.243451157639e+22       2.848770441038e+23       1.127800163349e+30       3.759333877829e+29       3.493499587839e-08       2.374632752868e+27       2.763924197328e+30       9.189883486412e-05       1.221096445554e-01 
       2.756589511566e+10       9.946991917464e-19       1.681388130237e-05       1.639472449940e+15       1.417360640487e+04       5.141718179253e-07       3.907081475816e+14       9.707499116056e-06       1.588793555409e+30       5.134862459918e+22       2.789774130593e+23       1.096766737864e+30       3.655889126212e+29       3.493499587839e-08       2.309290513183e+27       2.687869914112e+30       9.197711334679e-05       1.220057225652e-01 
       2.737427518929e+10       1.008673720405e-18       1.693157901173e-05       1.616758608943e+15       1.417360640476e+04       5.177710206472e-07       3.879922021626e+14       9.775451607366e-06       1.545075077601e+30       5.028522568359e+22       2.731999598005e+23       1.066587252224e+30       3.555290840747e+29       3.493499587839e-08       2.245746281329e+27       2.613908399592e+30       9.205539183025e-05       1.219019773218e-01 
       2.718398727829e+10       1.022844577211e-18       1.705010072328e-05       1.594359453674e+15       1.417360640464e+04       5.213954177882e-07       3.852951362054e+14       9.843879766080e-06       1.502559591393e+30       4.924384911547e+22       2.675421540996e+23       1.037238208758e+30       3.457460695860e+29       3.493499587839e-08       2.183950581927e+27       2.541982067519e+30       9.213367031451e-05       1.217984083750e-01 
       2.699502212338e+10       1.037214520377e-18       1.716945007502e-05       1.572270624363e+15       1.417360640452e+04       5.250451857091e-07       3.826168184722e+14       9.912786921869e-06       1.461213994335e+30       4.822403882537e+22       2.620015181280e+23       1.008696756373e+30       3.362322521243e+29       3.493499587839e-08       2.123855300998e+27       2.472034916234e+30       9.221194879957e-05       1.216950152757e-01 
       2.680737052963e+10       1.051786346869e-18       1.728963616188e-05       1.550487821642e+15       1.417360640440e+04       5.287205020054e-07       3.799571186380e+14       9.982176427713e-06       1.421006094846e+30       4.722534818870e+22       2.565756253716e+23       9.809406727657e+29       3.269802242552e+29       3.493499587839e-08       2.065413648508e+27       2.404012485061e+30       9.229022728544e-05       1.215917975767e-01 
       2.662102336602e+10       1.066562892945e-18       1.741066444083e-05       1.529006805710e+15       1.417360640428e+04       5.324215455157e-07       3.773159072831e+14       1.005205166006e-05       1.381904587157e+30       4.624733983026e+22       2.512620995680e+23       9.539483471187e+29       3.179827823729e+29       3.493499587839e-08       2.008580121930e+27       2.337861811907e+30       9.236850577213e-05       1.214887548320e-01 
       2.643597156501e+10       1.081547034711e-18       1.753253854986e-05       1.507823395503e+15       1.417360640415e+04       5.361484963305e-07       3.746930558881e+14       1.012241601900e-05       1.343879026932e+30       4.528958543257e+22       2.460586136655e+23       9.276987632746e+29       3.092329210915e+29       3.493499587839e-08       1.953310470825e+27       2.273531392026e+30       9.244678425964e-05       1.213858865973e-01 
       2.625220612211e+10       1.096741688677e-18       1.765526758390e-05       1.486933467884e+15       1.417360640403e+04       5.399015358010e-07       3.720884368265e+14       1.019327292841e-05       1.306899807564e+30       4.435166554839e+22       2.409628888046e+23       9.021714833729e+29       3.007238277910e+29       3.493499587839e-08       1.899561662378e+27       2.210971137914e+30       9.252506274798e-05       1.212831924297e-01 
       2.606971809539e+10       1.112149812330e-18       1.777885336196e-05       1.466332956840e+15       1.417360640391e+04       5.436808465477e-07       3.695019233591e+14       1.026462583615e-05       1.270938137125e+30       4.343316941694e+22       2.359726933192e+23       8.773466319371e+29       2.924488773124e+29       3.493499587839e-08       1.847291847901e+27       2.150132340316e+30       9.260334123716e-05       1.211806718880e-01 
       2.588849860511e+10       1.127774404705e-18       1.790330497897e-05       1.446017852690e+15       1.417360640378e+04       5.474866124696e-07       3.669333896279e+14       1.033647821421e-05       1.235966015949e+30       4.253369478408e+22       2.310858417599e+23       8.532048803999e+29       2.844016268000e+29       3.493499587839e-08       1.796460330249e+27       2.090967630299e+30       9.268161972718e-05       1.210783245321e-01 
       2.570853883323e+10       1.143618506971e-18       1.802862789191e-05       1.425984201304e+15       1.417360640366e+04       5.513190187529e-07       3.643827106495e+14       1.040883355887e-05       1.201956214829e+30       4.165284772609e+22       2.263001939367e+23       8.297274320537e+29       2.765758106846e+29       3.493499587839e-08       1.747027532127e+27       2.033430942368e+30       9.275989821805e-05       1.209761499239e-01 
       2.552983002302e+10       1.159685203022e-18       1.815482937673e-05       1.406228103333e+15       1.417360640353e+04       5.551782518801e-07       3.618497623095e+14       1.048169539090e-05       1.168882253819e+30       4.079024247717e+22       2.216136539813e+23       8.068960074159e+29       2.689653358053e+29       3.493499587839e-08       1.698954965283e+27       1.977477478604e+30       9.283817670978e-05       1.208741476263e-01 
       2.535236347862e+10       1.175977620079e-18       1.828191307141e-05       1.386745713453e+15       1.417360640341e+04       5.590644996392e-07       3.593344213562e+14       1.055506725572e-05       1.136718381615e+30       3.994550126051e+22       2.170241694300e+23       7.846928299962e+29       2.615642766654e+29       3.493499587839e-08       1.652205200535e+27       1.923063673781e+30       9.291645520237e-05       1.207723172040e-01 
       2.517613056462e+10       1.192498929296e-18       1.840988625190e-05       1.367533239614e+15       1.417360640328e+04       5.629779511325e-07       3.568365653946e+14       1.062895272355e-05       1.105439555507e+30       3.911825412282e+22       2.125297303241e+23       7.631006124560e+29       2.543668708187e+29       3.493499587839e-08       1.606741838635e+27       1.870147161449e+30       9.299473369583e-05       1.206706582230e-01 
       2.500112270563e+10       1.209252346378e-18       1.853875619418e-05       1.348586942301e+15       1.417360640315e+04       5.669187967862e-07       3.543560728806e+14       1.070335538962e-05       1.075021421878e+30       3.830813877231e+22       2.081283683300e+23       7.421025431487e+29       2.473675143829e+29       3.493499587839e-08       1.562529481921e+27       1.818686740945e+30       9.307301219017e-05       1.205691702508e-01 
       2.482733138588e+10       1.226241132208e-18       1.866852653620e-05       1.329903133810e+15       1.417360640302e+04       5.708872283594e-07       3.518928231150e+14       1.077827887430e-05       1.045440297247e+30       3.751480042007e+22       2.038181558770e+23       7.216822730298e+29       2.405607576766e+29       3.493499587839e-08       1.519533706763e+27       1.768642345316e+30       9.315129068539e-05       1.204678528563e-01 
       2.465474814879e+10       1.243468593483e-18       1.879920637293e-05       1.311478177524e+15       1.417360640289e+04       5.748834389536e-07       3.494466962375e+14       1.085372682334e-05       1.016673149822e+30       3.673789162460e+22       1.995972053134e+23       7.018239029281e+29       2.339413009760e+29       3.493499587839e-08       1.477721036757e+27       1.719975010122e+30       9.322956918150e-05       1.203667056100e-01 
       2.448336459657e+10       1.260938083353e-18       1.893080116133e-05       1.293308487214e+15       1.417360640276e+04       5.789076230218e-07       3.470175732211e+14       1.092970290797e-05       9.886975815754e+29       3.597707213974e+22       1.954636680795e+23       6.825119711661e+29       2.275039903887e+29       3.493499587839e-08       1.437058916664e+27       1.672646843099e+30       9.330784767851e-05       1.202657280838e-01 
       2.431317238979e+10       1.278653002077e-18       1.906331635837e-05       1.275390526331e+15       1.417360640262e+04       5.829599763785e-07       3.446053358662e+14       1.100621082516e-05       9.614918107987e+29       3.523200876561e+22       1.914157338981e+23       6.637314415219e+29       2.212438138406e+29       3.493499587839e-08       1.397515687058e+27       1.626620994655e+30       9.338612617642e-05       1.201649198509e-01 
       2.414416324702e+10       1.296616797686e-18       1.919675924000e-05       1.257720807327e+15       1.417360640249e+04       5.870406962086e-07       3.422098667949e+14       1.108325429772e-05       9.350346551468e+29       3.450237520270e+22       1.874516299820e+23       6.454676915221e+29       2.151558971740e+29       3.493499587839e-08       1.359060559679e+27       1.581861629183e+30       9.346440467525e-05       1.200642804860e-01 
       2.397632894436e+10       1.314832966651e-18       1.933113708219e-05       1.240295890968e+15       1.417360640236e+04       5.911499810775e-07       3.398310494449e+14       1.116083707454e-05       9.093055151446e+29       3.378785190898e+22       1.835696202571e+23       6.277065010563e+29       2.092355003521e+29       3.493499587839e-08       1.321663593460e+27       1.538333897152e+30       9.354268317499e-05       1.199638095653e-01 
       2.380966131510e+10       1.333305054565e-18       1.946645534190e-05       1.223112385671e+15       1.417360640222e+04       5.952880309404e-07       3.374687680646e+14       1.123896293075e-05       8.842843581476e+29       3.308812595990e+22       1.797680046024e+23       6.104340413062e+29       2.034780137687e+29       3.493499587839e-08       1.285295671218e+27       1.496003907981e+30       9.362096167566e-05       1.198635066663e-01 
       2.364415224931e+10       1.352036656832e-18       1.960271947610e-05       1.206166946839e+15       1.417360640208e+04       5.994550471522e-07       3.351229077069e+14       1.131763566791e-05       8.599517027455e+29       3.240289091143e+22       1.760451181054e+23       5.936368639774e+29       1.978789546591e+29       3.493499587839e-08       1.249928476978e+27       1.454838703648e+30       9.369924017727e-05       1.197633713681e-01 
       2.347979369341e+10       1.371031419370e-18       1.973993857973e-05       1.189456276216e+15       1.417360640195e+04       6.036512324775e-07       3.327933542235e+14       1.139685911419e-05       8.362886035935e+29       3.173184666580e+22       1.723993303330e+23       5.773018908299e+29       1.924339636100e+29       3.493499587839e-08       1.215534473932e+27       1.414806233029e+30       9.377751867981e-05       1.196634032509e-01 
       2.331657764981e+10       1.390293039318e-18       1.987811810977e-05       1.172977121236e+15       1.417360640181e+04       6.078767911000e-07       3.304799942598e+14       1.147663712454e-05       8.132766366617e+29       3.107469934007e+22       1.688290446172e+23       5.614164034941e+29       1.871388011647e+29       3.493499587839e-08       1.182086882995e+27       1.375875326943e+30       9.385579718331e-05       1.195636018966e-01 
       2.315449617653e+10       1.409825265754e-18       2.001726534218e-05       1.156726274399e+15       1.417360640167e+04       6.121319286328e-07       3.281827152492e+14       1.155697358091e-05       7.908978848900e+29       3.043116113744e+22       1.653326973562e+23       5.459680335693e+29       1.819893445231e+29       3.493499587839e-08       1.149559661955e+27       1.338015673885e+30       9.393407568776e-05       1.194639668884e-01 
       2.299354138677e+10       1.429631900430e-18       2.015738573391e-05       1.140700572642e+15       1.417360640153e+04       6.164168521282e-07       3.259014054076e+14       1.163787239243e-05       7.691349242382e+29       2.980095022122e+22       1.619087573294e+23       5.309447529932e+29       1.769815843311e+29       3.493499587839e-08       1.117927485200e+27       1.301197796426e+30       9.401235419317e-05       1.193644978107e-01 
       2.283370544858e+10       1.449716798506e-18       2.029848837992e-05       1.124896896724e+15       1.417360640139e+04       6.207317700880e-07       3.236359537276e+14       1.171933749558e-05       7.479708101193e+29       2.918379059139e+22       1.585557250267e+23       5.163348646771e+29       1.721116215590e+29       3.493499587839e-08       1.087165723996e+27       1.265393028260e+30       9.409063269955e-05       1.192651942496e-01 
       2.267498058444e+10       1.470083869304e-18       2.044057691819e-05       1.109312170619e+15       1.417360640125e+04       6.250768924735e-07       3.213862499740e+14       1.180137285440e-05       7.273890642070e+29       2.857941196369e+22       1.552721319923e+23       5.021269933983e+29       1.673756644661e+29       3.493499587839e-08       1.057250427312e+27       1.230573491884e+30       9.416891120691e-05       1.191660557924e-01 
