* He4 energy levels from quantum defect formulae. 
* Tables taken from Drake.
* 
* nmax =       30
* lmax =        6
* 
*  n   S   L   J            Energy [eV]  
  10   1   4   3        1.360600660526e-01
  10   1   4   4        1.360601698595e-01
  10   1   4   5        1.360601179560e-01
  10   1   5   4        1.360580677927e-01
  10   1   5   5        1.360581196950e-01
  10   1   5   6        1.360580937438e-01
  10   1   6   5        1.360574190165e-01
  10   1   6   6        1.360574449674e-01
  10   1   6   7        1.360574190165e-01
  11   1   0   1        1.187706362619e-01
  11   1   1   0        1.138504891945e-01
  11   1   1   1        1.138511049889e-01
  11   1   1   2        1.138511645822e-01
  11   1   2   1        1.125016539831e-01
  11   1   2   2        1.125017515447e-01
  11   1   2   3        1.125017710570e-01
  11   1   3   2        1.124524991163e-01
  11   1   3   3        1.124525771144e-01
  11   1   3   4        1.124525576149e-01
  11   1   4   3        1.124461425465e-01
  11   1   4   4        1.124462010401e-01
  11   1   4   5        1.124461620443e-01
  11   1   5   4        1.124446022319e-01
  11   1   5   5        1.124446412268e-01
  11   1   5   6        1.124446217293e-01
  11   1   6   5        1.124441147971e-01
  11   1   6   6        1.124441537918e-01
  11   1   6   7        1.124441342945e-01
  12   1   0   1        9.933946454947e-02
  12   1   1   0        9.556708585373e-02
  12   1   1   1        9.556757471326e-02
  12   1   1   2        9.556760526711e-02
  12   1   2   1        9.452870583134e-02
  12   1   2   2        9.452879600238e-02
  12   1   2   3        9.452879600238e-02
  12   1   3   2        9.449077030250e-02
  12   1   3   3        9.449083038032e-02
  12   1   3   4        9.449080034140e-02
  12   1   4   3        9.448584411567e-02
  12   1   4   4        9.448588917051e-02
  12   1   4   5        9.448587415223e-02
  12   1   5   4        9.448465768312e-02
  12   1   5   5        9.448468771911e-02
  12   1   5   6        9.448467270111e-02
  12   1   6   5        9.448428223443e-02
  12   1   6   6        9.448429725234e-02
  12   1   6   7        9.448428223443e-02
  13   1   0   1        8.431428889631e-02
  13   1   1   0        8.135864339652e-02
  13   1   1   1        8.135901539283e-02
  13   1   1   2        8.135905139261e-02
  13   1   2   1        8.054232119268e-02
  13   1   2   2        8.054239211087e-02
  13   1   2   3        8.054239211087e-02
  13   1   3   2        8.051242569980e-02
  13   1   3   3        8.051247295226e-02
  13   1   3   4        8.051244932602e-02
  13   1   4   3        8.050853932709e-02
  13   1   4   4        8.050857476387e-02
  13   1   4   5        8.050855113935e-02
  13   1   5   4        8.050759435498e-02
  13   1   5   5        8.050761797908e-02
  13   1   5   6        8.050760616703e-02
  13   1   6   5        8.050729905461e-02
  13   1   6   6        8.050731086659e-02
  13   1   6   7        8.050731086659e-02
