# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.573905896464e+01       2.505105174533e-01       3.620482128769e+03       8.644022553133e-03       1.054456328367e+04       6.299376390240e+02       1.765060665617e+05       7.726164541894e+02       2.160246094882e-07       1.149755867765e-05       6.282117436526e-05       3.492914243310e-08       1.494391042304e-07       7.471912589907e-05       7.620956774586e-02       9.964781734101e-01 
       1.562249855686e+01       2.531610135040e-01       3.634037555312e+03       8.553789193662e-03       1.053100785713e+04       6.335394057100e+02       1.750516629074e+05       7.738378528659e+02       2.100701219639e-07       1.125904173072e-05       6.151794859948e-05       3.492914243310e-08       1.453199750077e-07       7.316730956961e-05       7.674208107355e-02       9.964954546370e-01 
       1.550674979050e+01       2.558394694638e-01       3.647640589857e+03       8.464499642987e-03       1.051740482258e+04       6.371578267113e+02       1.736081698517e+05       7.750593698847e+02       2.042797628897e-07       1.102547279403e-05       6.024175812204e-05       3.492914243310e-08       1.413143847406e-07       7.164775420613e-05       7.727832464953e-02       9.965124644911e-01 
       1.539180701390e+01       2.585461796790e-01       3.661291396568e+03       8.376144021396e-03       1.050375401587e+04       6.407929282578e+02       1.721755087496e+05       7.762810042806e+02       1.986490082714e-07       1.079674922197e-05       5.899204209062e-05       3.492914243310e-08       1.374192038707e-07       7.015978866717e-05       7.781832452153e-02       9.965292016264e-01 
       1.527766461473e+01       2.612814415845e-01       3.674990140144e+03       8.288712552990e-03       1.049005527230e+04       6.444447358131e+02       1.707536015124e+05       7.775027550911e+02       1.931734588125e-07       1.057277049830e-05       5.776825129745e-05       3.492914243310e-08       1.336313891016e-07       6.870275578609e-05       7.836210691685e-02       9.965456646382e-01 
       1.516431701977e+01       2.640455557357e-01       3.688736985818e+03       8.202195564590e-03       1.047630842662e+04       6.481132740596e+02       1.693423706048e+05       7.787246213562e+02       1.878488364774e-07       1.035343819195e-05       5.656984792789e-05       3.492914243310e-08       1.299479810213e-07       6.727601207977e-05       7.890969824348e-02       9.965618520620e-01 
       1.505175869458e+01       2.668388258411e-01       3.702532099364e+03       8.116583484651e-03       1.046251331308e+04       6.517985668829e+02       1.679417390403e+05       7.799466021183e+02       1.826709811486e-07       1.013865591379e-05       5.539630532415e-05       3.492914243310e-08       1.263661017901e-07       6.587892746331e-05       7.946112509133e-02       9.965777623731e-01 
       1.493998414325e+01       2.696615587950e-01       3.716375647092e+03       8.031866842193e-03       1.044866976535e+04       6.555006373560e+02       1.665516303777e+05       7.811686964223e+02       1.776358473769e-07       9.928329274228e-06       5.424710775380e-05       3.492914243310e-08       1.228829528919e-07       6.451088497073e-05       8.001641423336e-02       9.965933939845e-01 
       1.482898790817e+01       2.725140647106e-01       3.730267795853e+03       7.948036265741e-03       1.043477761659e+04       6.592195077237e+02       1.651719687173e+05       7.823909033153e+02       1.727395012203e-07       9.722365841792e-06       5.312175018314e-05       3.492914243310e-08       1.194958129480e-07       6.317128048153e-05       8.057559262680e-02       9.966087452469e-01 
       1.471876456968e+01       2.753966569537e-01       3.744208713037e+03       7.865082482271e-03       1.042083669940e+04       6.629551993863e+02       1.638026786970e+05       7.836132218468e+02       1.679781171707e-07       9.520675102457e-06       5.201973805527e-05       3.492914243310e-08       1.162020355911e-07       6.185952245292e-05       8.113868741436e-02       9.966238144468e-01 
       1.460930874592e+01       2.783096521760e-01       3.758198566575e+03       7.782996316178e-03       1.040684684586e+04       6.667077328832e+02       1.624436854886e+05       7.848356510681e+02       1.633479751651e-07       9.323168419893e-06       5.094058707275e-05       3.492914243310e-08       1.129990473973e-07       6.057503165764e-05       8.170572592537e-02       9.966385998056e-01 
       1.450061509244e+01       2.812533703495e-01       3.772237524938e+03       7.701768688246e-03       1.039280788750e+04       6.704771278768e+02       1.610949147938e+05       7.860581900328e+02       1.588454576791e-07       9.129758996510e-06       4.988382298474e-05       3.492914243310e-08       1.098843458756e-07       5.931724092724e-05       8.227673567704e-02       9.966530994784e-01 
