# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       4.084327773900e+06       4.529750355281e-11       1.134564236036e-01       3.600655846915e+07       1.417349278610e+04       3.470213484447e-03       5.788920441295e+10       6.550141805291e-02       7.657056431981e+14       1.670223534961e+11       9.074335381935e+11       5.285774716588e+14       1.761924905313e+14       3.493499587214e-08       1.114682043909e+12       1.296472252793e+15       1.911261919589e-04       5.985909659481e-02 
       4.055936172516e+06       4.593380026619e-11       1.142504539876e-01       3.550781292138e+07       1.417349199207e+04       3.494504818298e-03       5.748679303500e+10       6.595981408268e-02       7.446358618173e+14       1.635634167678e+11       8.886411123416e+11       5.140327025699e+14       1.713442341687e+14       3.493499587214e-08       1.084009543082e+12       1.260804778459e+15       1.912060032473e-04       5.984263732794e-02 
       4.027741930824e+06       4.657903445353e-11       1.150500402709e-01       3.501597646274e+07       1.417349119249e+04       3.518966189232e-03       5.708717895562e+10       6.642141728518e-02       7.241458535320e+14       1.601761125929e+11       8.702378666197e+11       4.998881590765e+14       1.666293863378e+14       3.493499587214e-08       1.054181051523e+12       1.226118607639e+15       1.912858259512e-04       5.982625146791e-02 
       3.999743676909e+06       4.723333163811e-11       1.158552213165e-01       3.453095337718e+07       1.417349038730e+04       3.543598787475e-03       5.669034272984e+10       6.688625008816e-02       7.042196648424e+14       1.568589575034e+11       8.522157413378e+11       4.861328282511e+14       1.620442760630e+14       3.493499587214e-08       1.025173344797e+12       1.192386741137e+15       1.913656601552e-04       5.980993936683e-02 
       3.971940048394e+06       4.789681910587e-11       1.166660362524e-01       3.405264927469e+07       1.417348957649e+04       3.568403811587e-03       5.629626504784e+10       6.735433507605e-02       6.848417812380e+14       1.536104987534e+11       8.345668437175e+11       4.727560002071e+14       1.575853333819e+14       3.493499587214e-08       9.969638375348e+11       1.159582922625e+15       1.914455059447e-04       5.979370137951e-02 
       3.944329692372e+06       4.856962593013e-11       1.174825244816e-01       3.358097107293e+07       1.417348876000e+04       3.593382468517e-03       5.590492673406e+10       6.782569499105e-02       6.659971151176e+14       1.504293136824e+11       8.172834444347e+11       4.597472597592e+14       1.532490865662e+14       3.493499587214e-08       9.695305658403e+11       1.127681618201e+15       1.915253634057e-04       5.977753786340e-02 
       3.916911265339e+06       4.925188299670e-11       1.183047256854e-01       3.311582697912e+07       1.417348793780e+04       3.618535973661e-03       5.551630874620e+10       6.830035273424e-02       6.476709940426e+14       1.473140090924e+11       8.003579742354e+11       4.470964783147e+14       1.490321594184e+14       3.493499587214e-08       9.428521701954e+11       1.096657996511e+15       1.916052326247e-04       5.976144917867e-02 
       3.889683433131e+06       4.994372302931e-11       1.191326798198e-01       3.265712647219e+07       1.417348710985e+04       3.643865550922e-03       5.513039217436e+10       6.877833136667e-02       6.298491493129e+14       1.442632206375e+11       7.837830206203e+11       4.347938059876e+14       1.449312686429e+14       3.493499587214e-08       9.169078788269e+11       1.066487909421e+15       1.916851136890e-04       5.974543568823e-02 
       3.862644870860e+06       5.064528061545e-11       1.199664271207e-01       3.220478028514e+07       1.417348627610e+04       3.669372432773e-03       5.474715824007e+10       6.925965411048e-02       6.125177048571e+14       1.412756122268e+11       7.675513245982e+11       4.228296639289e+14       1.409432212903e+14       3.493499587214e-08       8.916774915345e+11       1.037147873214e+15       1.917650066864e-04       5.972949775768e-02 
       3.835794262845e+06       5.135669223246e-11       1.208060081044e-01       3.175870038768e+07       1.417348543652e+04       3.695057860310e-03       5.436658829540e+10       6.974434435004e-02       5.956631664290e+14       1.383498754390e+11       7.516557775075e+11       4.111947368689e+14       1.370649122706e+14       3.493499587214e-08       8.671413639624e+11       1.008615050315e+15       1.918449117056e-04       5.971363575542e-02 
       3.809130302553e+06       5.207809627417e-11       1.216514635707e-01       3.131879996909e+07       1.417348459106e+04       3.720923083319e-03       5.398866382207e+10       7.023242563306e-02       5.792724111006e+14       1.354847289494e+11       7.360894179030e+11       3.998799658641e+14       1.332933219359e+14       3.493499587214e-08       8.432803923044e+11       9.808672315039e+14       1.919248288356e-04       5.969785005261e-02 
       3.782651692531e+06       5.280963307769e-11       1.225028346034e-01       3.088499342131e+07       1.417348373969e+04       3.746969360332e-03       5.361336643049e+10       7.072392167174e-02       5.633326770450e+14       1.326789179687e+11       7.208454285064e+11       3.888765412444e+14       1.296255137296e+14       3.493499587214e-08       8.200759984302e+11       9.538828186343e+14       1.920047581664e-04       5.968214102321e-02 
       3.756357144346e+06       5.355144495078e-11       1.233601625790e-01       3.045719632231e+07       1.417348288236e+04       3.773197958692e-03       5.324067785892e+10       7.121885634391e-02       5.478315535997e+14       1.299312136937e+11       7.059171332214e+11       3.781758957534e+14       1.260586318995e+14       3.493499587214e-08       7.975101154198e+11       9.276408078155e+14       1.920846997884e-04       5.966650904396e-02 
       3.730245378523e+06       5.430367619945e-11       1.242234891542e-01       3.003532541962e+07       1.417348201904e+04       3.799610154611e-03       5.287057997257e+10       7.171725369418e-02       5.327569716041e+14       1.272404127688e+11       6.912979942097e+11       3.677696978781e+14       1.225898992747e+14       3.493499587214e-08       7.755651734970e+11       9.021207730626e+14       1.921646537929e-04       5.965095449448e-02 
       3.704315124478e+06       5.506647315608e-11       1.250928562840e-01       2.961929861418e+07       1.417348114967e+04       3.826207233236e-03       5.250305476271e+10       7.221913793513e-02       5.180971940019e+14       1.246053367594e+11       6.769816090278e+11       3.576498453621e+14       1.192166151029e+14       3.493499587214e-08       7.542240863494e+11       8.773028503961e+14       1.922446202716e-04       5.963547775721e-02 
       3.678565120461e+06       5.583998420778e-11       1.259683062126e-01       2.920903494430e+07       1.417348027422e+04       3.852990488708e-03       5.213808434577e+10       7.272453344844e-02       5.038408067032e+14       1.220248316353e+11       6.629617078227e+11       3.478084588971e+14       1.159361529481e+14       3.493499587214e-08       7.334702378255e+11       8.531677223776e+14       1.923245993172e-04       5.962007921748e-02 
       3.652994113494e+06       5.662435982533e-11       1.268498814825e-01       2.880445456995e+07       1.417347939264e+04       3.879961224226e-03       5.177565096254e+10       7.323346478611e-02       4.899767096973e+14       1.194977672659e+11       6.492321505867e+11       3.382378759881e+14       1.127459586454e+14       3.493499587214e-08       7.132874689967e+11       8.296966030722e+14       1.924045910228e-04       5.960475926348e-02 
       3.627600859306e+06       5.741975259236e-11       1.277376249291e-01       2.840547875718e+07       1.417347850490e+04       3.907120752114e-03       5.141573697721e+10       7.374595667160e-02       4.764941084099e+14       1.170230369246e+11       6.357869244676e+11       3.289306449875e+14       1.096435483121e+14       3.493499587214e-08       6.936600655764e+11       8.068712234244e+14       1.924845954823e-04       5.958951828635e-02 
       3.602384122278e+06       5.822631723503e-11       1.286315796915e-01       2.801202986283e+07       1.417347761095e+04       3.934470393878e-03       5.105832487661e+10       7.426203400107e-02       4.633825052991e+14       1.145995568046e+11       6.226201411362e+11       3.198795192931e+14       1.066265064142e+14       3.493499587214e-08       6.745727456850e+11       7.846738170359e+14       1.925646127904e-04       5.957435668012e-02 
       3.577342675378e+06       5.904421065212e-11       1.295317892091e-01       2.762403131940e+07       1.417347671074e+04       3.962011480275e-03       5.070339726927e+10       7.478172184457e-02       4.506316916818e+14       1.122262655442e+11       6.097260342067e+11       3.110774517059e+14       1.036924838854e+14       3.493499587214e-08       6.560106479510e+11       7.630871063354e+14       1.926446430423e-04       5.955927484179e-02 
       3.552475300105e+06       5.987359194553e-11       1.304382972212e-01       2.724140762017e+07       1.417347580423e+04       3.989745351379e-03       5.035093688463e+10       7.530504544722e-02       4.382317397847e+14       1.099021237617e+11       5.970989567120e+11       3.025175889433e+14       1.008391962981e+14       3.493499587214e-08       6.379593199403e+11       7.420942891284e+14       1.927246863340e-04       5.954427317133e-02 
       3.527780786428e+06       6.071462245119e-11       1.313511477765e-01       2.686408430447e+07       1.417347489138e+04       4.017673356642e-03       5.000092657220e+10       7.583203023049e-02       4.261729950155e+14       1.076261136005e+11       5.847333786302e+11       2.941932663032e+14       9.806442208493e+13       3.493499587214e-08       6.204047069036e+11       7.216790255178e+14       1.928047427624e-04       5.952935207169e-02 
       3.503257932728e+06       6.156746577041e-11       1.322703852329e-01       2.649198794321e+07       1.417347397214e+04       4.045796854960e-03       4.965334930069e+10       7.636270179337e-02       4.144460684450e+14       1.053972382831e+11       5.726238844628e+11       2.860980024744e+14       9.536600080891e+13       3.493499587214e-08       6.033331408332e+11       7.018254251830e+14       1.928848124247e-04       5.951451194884e-02 
       3.478905545736e+06       6.243228780173e-11       1.331960542539e-01       2.612504612457e+07       1.417347304647e+04       4.074117214744e-03       4.930818815719e+10       7.689708591364e-02       4.030418294974e+14       1.032145216747e+11       5.607651708633e+11       2.782254944911e+14       9.274183148134e+13       3.493499587214e-08       5.867313298210e+11       6.825180350108e+14       1.929648954191e-04       5.949975321176e-02 
       3.454722440482e+06       6.330925677312e-11       1.341281998157e-01       2.576318743994e+07       1.417347211433e+04       4.102635813982e-03       4.896542634638e+10       7.743520854910e-02       3.919513988411e+14       1.010770078557e+11       5.491520443140e+11       2.705696128244e+14       9.018987092601e+13       3.493499587214e-08       5.705863477099e+11       6.637418270654e+14       1.930449918446e-04       5.948507627251e-02 
       3.430707440230e+06       6.419854327470e-11       1.350668672130e-01       2.540634146999e+07       1.417347117566e+04       4.131354040307e-03       4.862504718969e+10       7.797709583886e-02       3.811661414752e+14       9.898376070301e+10       5.377794188522e+11       2.631243966109e+14       8.770813218838e+13       3.493499587214e-08       5.548856240292e+11       6.454821868897e+14       1.931251018007e-04       5.947048154619e-02 
       3.406859376425e+06       6.510032029190e-11       1.360121020516e-01       2.505443877098e+07       1.417347023042e+04       4.160273291064e-03       4.828703412447e+10       7.852277410454e-02       3.706776600065e+14       9.693386348011e+10       5.266423138421e+11       2.558840490107e+14       8.529468298852e+13       3.493499587214e-08       5.396169342070e+11       6.277249021287e+14       1.932052253878e-04       5.945596945101e-02 
       3.383177088634e+06       6.601476323906e-11       1.369639502591e-01       2.470741086123e+07       1.417346927858e+04       4.189394973381e-03       4.795137070321e+10       7.907226985160e-02       3.604777881109e+14       9.492641843552e+10       5.157358517943e+11       2.488429326945e+14       8.294764421667e+13       3.493499587214e-08       5.247683900527e+11       6.104561514657e+14       1.932853627069e-04       5.944154040829e-02 
       3.359659424493e+06       6.694204999357e-11       1.379224580833e-01       2.436519020782e+07       1.417346832007e+04       4.218720504233e-03       4.761804059274e+10       7.962560977060e-02       3.505585841756e+14       9.296054640966e+10       5.050552562290e+11       2.419955654543e+14       8.066518847013e+13       3.493499587214e-08       5.103284305007e+11       5.936624938631e+14       1.933655138600e-04       5.942719484248e-02 
       3.336305239646e+06       6.788236093041e-11       1.388876720939e-01       2.402771021340e+07       1.417346735485e+04       4.248251310514e-03       4.728702757342e+10       8.018282073846e-02       3.409123251155e+14       9.103538644984e+10       4.945958495845e+11       2.353366159347e+14       7.844553863049e+13       3.493499587214e-08       4.962858126087e+11       5.773308580989e+14       1.934456789495e-04       5.941293318118e-02 
       3.313113397693e+06       6.883587895722e-11       1.398596391882e-01       2.369490520327e+07       1.417346638289e+04       4.277988829108e-03       4.695831553836e+10       8.074392981981e-02       3.315315003600e+14       8.915009543317e+10       4.843530511688e+11       2.288608994825e+14       7.628696647993e+13       3.493499587214e-08       4.826296028042e+11       5.614485325919e+14       1.935258580788e-04       5.939875585519e-02 
       3.290082770133e+06       6.980278954983e-11       1.408384065890e-01       2.336671041259e+07       1.417346540412e+04       4.307934506952e-03       4.663188849264e+10       8.130896426827e-02       3.224088060054e+14       8.730384769735e+10       4.743223751531e+11       2.225633741091e+14       7.418779135566e+13       3.493499587214e-08       4.693491683716e+11       5.460031555057e+14       1.936060513520e-04       5.938466329847e-02 
       3.267212236310e+06       7.078328078835e-11       1.418240218500e-01       2.304306197375e+07       1.417346441850e+04       4.338089801114e-03       4.630773055251e+10       8.187795152777e-02       3.135371391281e+14       8.549583467904e+10       4.644994286075e+11       2.164391365655e+14       7.214637884135e+13       3.493499587214e-08       4.564341691737e+11       5.309827051261e+14       1.936862588740e-04       5.937065594824e-02 
       3.244500683359e+06       7.177754339370e-11       1.428165328580e-01       2.272389690397e+07       1.417346342599e+04       4.368456178861e-03       4.598582594466e+10       8.245091923387e-02       3.049095922540e+14       8.372526455978e+10       4.548799095772e+11       2.104834185246e+14       7.016113949455e+13       3.493499587214e-08       4.438745496006e+11       5.163754905023e+14       1.937664807505e-04       5.935673424493e-02 
       3.221947006148e+06       7.278577076468e-11       1.438159878326e-01       2.240915309302e+07       1.417346242654e+04       4.399035117728e-03       4.566615900539e+10       8.302789521511e-02       2.965194479808e+14       8.199136191918e+10       4.454596051982e+11       2.046915828680e+14       6.823052760921e+13       3.493499587214e-08       4.316605307407e+11       5.021701423466e+14       1.938467170878e-04       5.934289863224e-02 
       3.199550107229e+06       7.380815901556e-11       1.448224353298e-01       2.209876929115e+07       1.417346142009e+04       4.429828105594e-03       4.534871417992e+10       8.360890749432e-02       2.883601737474e+14       8.029336739537e+10       4.362343898523e+11       1.990591200762e+14       6.635304001213e+13       3.493499587214e-08       4.197826027666e+11       4.883556041836e+14       1.939269679933e-04       5.932914955716e-02 
       3.177308896785e+06       7.484490701422e-11       1.458359242461e-01       2.179268509715e+07       1.417346040660e+04       4.460836640752e-03       4.503347602158e+10       8.419398429003e-02       2.804254167481e+14       7.863053735240e+10       4.272002233606e+11       1.935816447172e+14       6.452721489264e+13       3.493499587214e-08       4.082315175311e+11       4.749211237435e+14       1.940072335749e-04       5.931548747000e-02 
       3.155222292569e+06       7.589621642074e-11       1.468565038194e-01       2.149084094660e+07       1.417345938602e+04       4.492062231982e-03       4.472042919106e+10       8.478315401778e-02       2.727089989859e+14       7.700214355456e+10       4.183531492139e+11       1.882548920319e+14       6.275163066441e+13       3.493499587214e-08       3.969982813661e+11       4.618562445919e+14       1.940875139413e-04       5.930191282437e-02 
       3.133289219864e+06       7.696229172666e-11       1.478842236338e-01       2.119317810028e+07       1.417345835830e+04       4.523506398625e-03       4.440955845571e+10       8.537644529152e-02       2.652049124624e+14       7.540747284751e+10       4.096892928398e+11       1.830747146141e+14       6.102490485864e+13       3.493499587214e-08       3.860741480808e+11       4.491507979903e+14       1.941678092024e-04       5.928842607726e-02 
       3.111508611417e+06       7.804334029469e-11       1.489191336150e-01       2.089963863275e+07       1.417345732339e+04       4.555170670656e-03       4.410084868875e+10       8.597388692498e-02       2.579073145004e+14       7.384582684588e+10       4.012048599061e+11       1.780370791804e+14       5.934569304760e+13       3.493499587214e-08       3.754506121513e+11       4.367948949797e+14       1.942481194683e-04       5.927502768902e-02 
       3.089879407399e+06       7.913957239902e-11       1.499612840398e-01       2.061016542106e+07       1.417345628124e+04       4.587056588760e-03       4.379428486854e+10       8.657550793306e-02       2.508105231942e+14       7.231652162745e+10       3.928961346590e+11       1.731380634309e+14       5.771268779794e+13       3.493499587214e-08       3.651194020986e+11       4.247789186835e+14       1.943284448505e-04       5.926171812340e-02 
       3.068400555346e+06       8.025120126617e-11       1.510107255363e-01       2.032470213362e+07       1.417345523180e+04       4.619165704406e-03       4.348985207788e+10       8.718133753326e-02       2.439090129860e+14       7.081888743364e+10       3.847594782955e+11       1.683738529946e+14       5.612461765268e+13       3.493499587214e-08       3.550724740483e+11       4.130935168204e+14       1.944087854609e-04       5.924849784757e-02 
       3.047071010110e+06       8.137844311645e-11       1.520675090869e-01       2.004319321927e+07       1.417345417502e+04       4.651499579922e-03       4.318753550327e+10       8.779140514704e-02       2.371974103637e+14       6.935226837616e+10       3.767913273705e+11       1.637407384599e+14       5.458024614127e+13       3.493499587214e-08       3.453020054676e+11       4.017295944248e+14       1.944891414125e-04       5.923536733216e-02 
       3.025889733808e+06       8.252151720597e-11       1.531316860292e-01       1.976558389643e+07       1.417345311084e+04       4.684059788571e-03       4.288732043415e+10       8.840574040129e-02       2.306704896771e+14       6.791602214976e+10       3.689881922352e+11       1.592351124862e+14       5.307837081686e+13       3.493499587214e-08       3.358003890750e+11       3.906783067667e+14       1.945695128189e-04       5.922232705125e-02 
       3.004855695773e+06       8.368064586926e-11       1.542033080586e-01       1.949182014248e+07       1.417345203922e+04       4.716847914630e-03       4.258919226226e+10       8.902437312972e-02       2.243231690691e+14       6.650951975099e+10       3.613466555099e+11       1.548534669954e+14       5.161782232011e+13       3.493499587214e-08       3.265602269167e+11       3.799310524667e+14       1.946498997948e-04       5.920937748241e-02 
       2.983967872501e+06       8.485605456245e-11       1.552824272330e-01       1.922184868321e+07       1.417345096010e+04       4.749865553464e-03       4.229313648085e+10       8.964733337432e-02       2.181505065191e+14       6.513214520266e+10       3.538633705863e+11       1.505923904407e+14       5.019746346868e+13       3.493499587214e-08       3.175743246071e+11       3.694794668001e+14       1.947303024555e-04       5.919651910673e-02 
       2.963225247603e+06       8.604797190714e-11       1.563690959738e-01       1.895561698246e+07       1.417344987343e+04       4.783114311604e-03       4.199913868404e+10       9.027465138682e-02       2.121476959949e+14       6.378329528409e+10       3.465350601628e+11       1.464485651497e+14       4.881618837186e+13       3.493499587214e-08       3.088356857272e+11       3.593154151858e+14       1.948107209173e-04       5.918375240885e-02 
       2.942626811757e+06       8.725662973475e-11       1.574633670680e-01       1.869307323192e+07       1.417344877916e+04       4.816595806826e-03       4.170718456607e+10       9.090635763014e-02       2.063100637112e+14       6.246237926699e+10       3.393585148084e+11       1.424187647423e+14       4.747292156953e+13       3.493499587214e-08       3.003375063767e+11       3.494309868539e+14       1.948911552973e-04       5.917107787694e-02 
       2.922171562655e+06       8.848226313166e-11       1.585652936719e-01       1.843416634100e+07       1.417344767723e+04       4.850311668232e-03       4.141725992063e+10       9.154248277984e-02       2.006330644902e+14       6.116881865664e+10       3.323305915577e+11       1.384998516175e+14       4.616661719476e+13       3.493499587214e-08       2.920731698772e+11       3.398184886878e+14       1.949716057136e-04       5.915849600279e-02 
       2.901858504957e+06       8.972511048482e-11       1.596749293094e-01       1.817884592694e+07       1.417344656760e+04       4.884263536324e-03       4.112935064018e+10       9.218305772563e-02       1.951122782228e+14       5.990204693866e+10       3.254482125344e+11       1.346887745114e+14       4.489625815954e+13       3.493499587214e-08       2.840362416199e+11       3.304704392353e+14       1.950520722849e-04       5.914600728179e-02 
       2.881686650242e+06       9.098541352812e-11       1.607923278843e-01       1.792706230494e+07       1.417344545020e+04       4.918453063088e-03       4.084344271522e+10       9.282811357285e-02       1.897434064271e+14       5.866150933081e+10       3.187083636029e+11       1.309825661210e+14       4.366085536289e+13       3.493499587214e-08       2.762204640560e+11       3.213795628851e+14       1.951325551311e-04       5.913361221296e-02 
       2.861655016961e+06       9.226341738935e-11       1.619175436736e-01       1.767876647855e+07       1.417344432498e+04       4.952881912074e-03       4.055952223365e+10       9.347768164397e-02       1.845222689019e+14       5.744666254008e+10       3.121080930486e+11       1.273783407939e+14       4.245944692069e+13       3.493499587214e-08       2.686197518243e+11       3.125387842032e+14       1.952130543727e-04       5.912131129897e-02 
       2.841762630386e+06       9.355937063782e-11       1.630506313322e-01       1.743391013012e+07       1.417344319189e+04       4.987551758472e-03       4.027757538007e+10       9.413179348010e-02       1.794448004715e+14       5.625697452471e+10       3.056445102854e+11       1.238732922819e+14       4.129109741682e+13       3.493499587214e-08       2.612281870133e+11       3.039412224252e+14       1.952935701312e-04       5.910910504620e-02 
       2.822008522566e+06       9.487352533271e-11       1.641916458993e-01       1.719244561137e+07       1.417344205088e+04       5.022464289203e-03       3.999758843512e+10       9.479048084252e-02       1.745070478211e+14       5.509192426124e+10       2.993147845893e+11       1.204646915554e+14       4.015489717481e+13       3.493499587214e-08       2.540400145535e+11       2.955801860999e+14       1.953741025291e-04       5.909699396473e-02 
       2.802391732279e+06       9.620613707198e-11       1.653406427959e-01       1.695432593412e+07       1.417344090188e+04       5.057621202992e-03       3.971954777482e+10       9.545377571420e-02       1.697051664181e+14       5.395100151629e+10       2.931161438589e+11       1.171498846792e+14       3.904996154957e+13       3.493499587214e-08       2.470496377365e+11       2.874491678805e+14       1.954546516896e-04       5.908497856836e-02 
       2.782911304983e+06       9.755746504210e-11       1.664976778320e-01       1.671950476119e+07       1.417343974485e+04       5.093024210455e-03       3.944343986987e+10       9.612171030136e-02       1.650354175195e+14       5.283370662309e+10       2.870458734016e+11       1.139262907459e+14       3.797543023861e+13       3.493499587214e-08       2.402516138574e+11       2.795418394594e+14       1.955352177371e-04       5.907305937466e-02 
       2.763566292772e+06       9.892777206837e-11       1.676628072073e-01       1.648793639731e+07       1.417343857972e+04       5.128675034180e-03       3.916925128503e+10       9.679431703500e-02       1.604941652604e+14       5.173955026270e+10       2.811013147442e+11       1.107913998664e+14       3.693046661223e+13       3.493499587214e-08       2.336406499772e+11       2.718520466418e+14       1.956158007966e-04       5.906123690499e-02 
       2.744355754331e+06       1.003173246660e-10       1.688360875123e-01       1.625957578030e+07       1.417343740644e+04       5.164575408816e-03       3.889696867845e+10       9.747162857247e-02       1.560778738233e+14       5.066805324966e+10       2.752798644692e+11       1.077427712156e+14       3.591425706209e+13       3.493499587214e-08       2.272115988015e+11       2.643738045554e+14       1.956964009942e-04       5.904951168451e-02 
       2.725278754887e+06       1.017263930920e-10       1.700175757342e-01       1.603437847225e+07       1.417343622495e+04       5.200727081150e-03       3.862657880104e+10       9.815367779909e-02       1.517831046850e+14       4.961874632218e+10       2.695789730740e+11       1.047780311321e+14       3.492601036775e+13       3.493499587214e-08       2.209594546731e+11       2.571012929912e+14       1.957770184569e-04       5.903788424223e-02 
       2.706334366164e+06       1.031552513974e-10       1.712073292583e-01       1.581230065087e+07       1.417343503520e+04       5.237131810196e-03       3.835806849578e+10       9.884049782966e-02       1.476065139396e+14       4.859116993659e+10       2.639961438549e+11       1.018948712704e+14       3.396495708063e+13       3.493499587214e-08       2.148793496745e+11       2.500288518734e+14       1.958576533126e-04       5.902635511100e-02 
       2.687521666340e+06       1.046041774809e-10       1.724054058686e-01       1.559329910100e+07       1.417343383712e+04       5.273791367282e-03       3.809142469714e+10       9.953212201011e-02       1.435448496946e+14       4.758487406610e+10       2.585289318134e+11       9.909104680279e+13       3.303034892490e+13       3.493499587214e-08       2.089665498375e+11       2.431509768531e+14       1.959383056903e-04       5.901492482759e-02 
       2.668839740001e+06       1.060734531426e-10       1.736118637546e-01       1.537733120616e+07       1.417343263066e+04       5.310707536133e-03       3.782663443037e+10       1.002285839191e-01       1.395949495394e+14       4.659941800371e+10       2.531749425855e+11       9.636437467244e+13       3.212145821492e+13       3.493499587214e-08       2.032164514579e+11       2.364623150239e+14       1.960189757197e-04       5.900359393266e-02 
       2.650287678096e+06       1.075633641387e-10       1.748267615112e-01       1.516435494028e+07       1.417343141576e+04       5.347882112958e-03       3.756368481097e+10       1.009299173696e-01       1.357537380827e+14       4.563437016919e+10       2.479318313931e+11       9.371273189308e+13       3.123757728859e+13       3.493499587214e-08       1.976245775104e+11       2.299576607549e+14       1.960996635317e-04       5.899236297082e-02 
       2.631864577892e+06       1.090742002373e-10       1.760501581412e-01       1.495432885952e+07       1.417343019237e+04       5.385316906542e-03       3.730256304395e+10       1.016361564106e-01       1.320182245582e+14       4.468930792010e+10       2.427973020169e+11       9.113405389625e+13       3.037801795644e+13       3.493499587214e-08       1.921865741634e+11       2.236319516385e+14       1.961803692580e-04       5.898123249065e-02 
       2.613569542934e+06       1.106062552744e-10       1.772821130635e-01       1.474721209416e+07       1.417342896041e+04       5.423013738326e-03       3.704325642330e+10       1.023473353288e-01       1.283855004958e+14       4.376381736666e+10       2.377691057911e+11       8.862633292383e+13       2.954211096576e+13       3.493499587214e-08       1.868982073885e+11       2.174802645502e+14       1.962610930314e-04       5.897020304472e-02 
       2.595401682995e+06       1.121598272114e-10       1.785226861084e-01       1.454296434073e+07       1.417342771984e+04       5.460974442503e-03       3.678575233131e+10       1.030634886499e-01       1.248527374574e+14       4.285749319050e+10       2.328450406183e+11       8.618761646479e+13       2.872920547953e+13       3.493499587214e-08       1.817553596646e+11       2.114978118157e+14       1.963418349855e-04       5.895927518961e-02 
       2.577360114040e+06       1.137352181923e-10       1.797719375227e-01       1.434154585407e+07       1.417342647059e+04       5.499200866104e-03       3.653003823799e+10       1.037846511407e-01       1.214171848343e+14       4.196993846718e+10       2.280229500055e+11       8.381600573494e+13       2.793866856970e+13       3.493499587214e-08       1.767540267713e+11       2.056799374844e+14       1.964225952551e-04       5.894844948598e-02 
       2.559443958176e+06       1.153327346031e-10       1.810299279787e-01       1.414291743968e+07       1.417342521260e+04       5.537694869087e-03       3.627610170046e+10       1.045108578107e-01       1.180761677057e+14       4.110076449229e+10       2.233007221191e+11       8.150965419858e+13       2.716988472437e+13       3.493499587214e-08       1.718903146717e+11       2.000221137056e+14       1.965033739758e-04       5.893772649854e-02 
       2.541652343614e+06       1.169526871312e-10       1.822967185672e-01       1.394704044603e+07       1.417342394581e+04       5.576458324429e-03       3.602393036232e+10       1.052421439135e-01       1.148270847564e+14       4.024959061130e+10       2.186762888604e+11       7.926676613075e+13       2.642225536855e+13       3.493499587214e-08       1.671604364803e+11       1.945199372031e+14       1.965841712844e-04       5.892710679611e-02 
       2.523984404625e+06       1.185953908251e-10       1.835723708082e-01       1.375387675706e+07       1.417342267016e+04       5.615493118218e-03       3.577351195306e+10       1.059785449488e-01       1.116674062507e+14       3.941604405277e+10       2.141476249599e+11       7.708559521912e+13       2.569519839812e+13       3.493499587214e-08       1.625607095146e+11       1.891691258484e+14       1.966649873185e-04       5.891659095165e-02 
       2.506439281499e+06       1.202611651567e-10       1.848569466511e-01       1.356338878478e+07       1.417342138558e+04       5.654801149742e-03       3.552483428748e+10       1.067200966641e-01       1.085946720634e+14       3.859975976516e+10       2.097127470901e+11       7.496444320428e+13       2.498814772662e+13       3.493499587214e-08       1.580875524278e+11       1.839655153270e+14       1.967458222169e-04       5.890617954227e-02 
       2.489016120500e+06       1.219503340824e-10       1.861505084780e-01       1.337553946191e+07       1.417342009202e+04       5.694384331583e-03       3.527788526507e+10       1.074668350562e-01       1.056064897639e+14       3.780038025693e+10       2.053697129972e+11       7.290165855750e+13       2.430055284447e+13       3.493499587214e-08       1.537374824201e+11       1.789050558971e+14       1.968266761193e-04       5.889587314927e-02 
       2.471714073828e+06       1.236632261066e-10       1.874531191042e-01       1.319029223472e+07       1.417341878941e+04       5.734244589711e-03       3.503265286946e+10       1.082187963730e-01       1.027005327538e+14       3.701755543998e+10       2.011166206502e+11       7.089563519483e+13       2.363187839036e+13       3.493499587214e-08       1.495071125276e+11       1.739838092373e+14       1.969075491665e-04       5.888567235816e-02 
       2.454532299577e+06       1.254001743453e-10       1.887648417869e-01       1.300761105587e+07       1.417341747768e+04       5.774383863575e-03       3.478912516778e+10       1.089760171156e-01       9.987453845519e+13       3.625094247631e+10       1.969516074080e+11       6.894481122663e+13       2.298160373440e+13       3.493499587214e-08       1.453931489844e+11       1.691979453807e+14       1.969884415004e-04       5.887557775871e-02 
       2.437469961691e+06       1.271615165907e-10       1.900857402234e-01       1.282746037741e+07       1.417341615679e+04       5.814804106201e-03       3.454729031013e+10       1.097385340393e-01       9.712630654897e+13       3.550020562791e+10       1.928728492039e+11       6.704766774145e+13       2.234922257279e+13       3.493499587214e-08       1.413923886589e+11       1.645437397339e+14       1.970693532638e-04       5.886558994494e-02 
