Running CLASS version v2.4.3
Computing background
 -> age = 13.795359 Gyr
 -> conformal age = 14165.045412 Mpc
Computing thermodynamics with Y_He=0.2477
 -> calling HyRec version Nov2011,
    by Y. Ali-Haïmoud & C. Hirata
5.816898e+00   1.857946e+01   2.458833e+03    3.919731e-34
5.691526e+00   1.823775e+01   2.437944e+03    3.506577e-34
5.568481e+00   1.790239e+01   2.417462e+03    3.137051e-34
5.447714e+00   1.757324e+01   2.397292e+03    2.806521e-34
5.329176e+00   1.725017e+01   2.377351e+03    2.510845e-34
5.212815e+00   1.693303e+01   2.357568e+03    2.246317e-34
5.098574e+00   1.662166e+01   2.337878e+03    2.009620e-34
4.986388e+00   1.631590e+01   2.318222e+03    1.797778e-34
4.876182e+00   1.601553e+01   2.298549e+03    1.608127e-34
4.767864e+00   1.572031e+01   2.278805e+03    1.438268e-34
4.661320e+00   1.542993e+01   2.258941e+03    1.286047e-34
4.556406e+00   1.514398e+01   2.238901e+03    1.149514e-34
4.452931e+00   1.486196e+01   2.218620e+03    1.026904e-34
4.350645e+00   1.458318e+01   2.198021e+03    9.166130e-35
4.249217e+00   1.430674e+01   2.177003e+03    8.171757e-35
4.148209e+00   1.403144e+01   2.155433e+03    7.272512e-35
4.047050e+00   1.375574e+01   2.133133e+03    6.456135e-35
3.945022e+00   1.347766e+01   2.109869e+03    5.711569e-35
3.841275e+00   1.319489e+01   2.085341e+03    5.029260e-35
3.734961e+00   1.290514e+01   2.059212e+03    4.401941e-35
3.625600e+00   1.260707e+01   2.031183e+03    3.826077e-35
3.513777e+00   1.230230e+01   2.001231e+03    3.303589e-35
3.401864e+00   1.199728e+01   1.969881e+03    2.841616e-35
3.293575e+00   1.170214e+01   1.938215e+03    2.447147e-35
3.191921e+00   1.142508e+01   1.907318e+03    2.119458e-35
3.097739e+00   1.116839e+01   1.877720e+03    1.849321e-35
3.010230e+00   1.092988e+01   1.849422e+03    1.624659e-35
2.928120e+00   1.070609e+01   1.822199e+03    1.435010e-35
2.850274e+00   1.049392e+01   1.795810e+03    1.272614e-35
2.775834e+00   1.029104e+01   1.770056e+03    1.131942e-35
2.704180e+00   1.009574e+01   1.744790e+03    1.009019e-35
2.634872e+00   9.906844e+00   1.719906e+03    9.009106e-36
2.567594e+00   9.723477e+00   1.695331e+03    8.053769e-36
